============================================================
QNM Convergence Report
============================================================
Date: 2026-02-14 12:18:06
Tolerance: 1.0e-04
Resolutions: 180, 190, 200
Note: only Re(ω) ≥ 0 shown (spectrum symmetric about imaginary axis)

------------------------------------------------------------
Summary
------------------------------------------------------------
Total converged QNMs: 447
  General (Re!=0, Im!=0): 60
  Purely imaginary (Re~0): 84
  Purely real (Im~0): 303

------------------------------------------------------------
General QNMs (Re != 0, Im != 0)
------------------------------------------------------------
                   Re(omega)                   Im(omega)
     -8.0562255710387761e-73     -2.0820134243686770e+01      2.5034238721804059e-01
     -1.8836469442328332e-72     -2.1070436013770248e+01      2.5030177008347820e-01
     -1.0681637310006698e-72     -2.1320756483448527e+01      2.5032046967827881e-01
      9.9135036551402369e-72     -2.1571063365993133e+01      2.5030688254460642e-01
      4.3035349607799352e-71     -2.1821363499372548e+01      2.5030013337941526e-01
      8.0699382749122655e-71     -2.2071662615697850e+01      2.5029911632530144e-01
     -1.5379397381590480e-71     -2.2321954091313088e+01      2.5029147561523857e-01
     -5.6413321749341414e-70     -2.2572241461012986e+01      2.5028736969989751e-01
     -1.6563551511470800e-69     -2.2822524614638102e+01      2.5028315362511577e-01
     -1.6047001558424566e-69     -2.3072802616777736e+01      2.5027800213963403e-01
      4.8838822796155670e-69     -2.3323076502607002e+01      2.5027388582926591e-01
      2.2515787349263945e-68     -2.3573346093131015e+01      2.5026959052401310e-01
      3.4230898841816436e-68     -2.3823611367923000e+01      2.5026527479198535e-01
     -2.8339865568479611e-68     -2.4073872654187852e+01      2.5026128626485189e-01
     -2.4259509227482480e-67     -2.4324129946782111e+01      2.5025729259425944e-01
     -4.4477422186007584e-67     -2.4574383336064056e+01      2.5025338928194429e-01
      1.1282523416955762e-67     -2.4824632973515175e+01      2.5024963745111961e-01
      2.2760293304073617e-66     -2.5074878917878902e+01      2.5024594436372638e-01
      4.3736915231338915e-66     -2.5325121260478380e+01      2.5024234259947775e-01
     -7.1620583103966238e-67     -2.5575360104010667e+01      2.5023884353228709e-01
     -1.9502302319927140e-65     -2.5825595521739857e+01      2.5023541772918989e-01
     -3.4180030600281858e-65     -2.6075827595644590e+01      2.5023207390473345e-01
      1.3369280782605560e-65     -2.6326056409711715e+01      2.5022881406712472e-01
      1.5198764535075283e-64     -2.6576282036538288e+01      2.5022562682657323e-01
      2.0625393824277704e-64     -2.6826504549710560e+01      2.5022251317227173e-01
     -2.0576422618535427e-64     -2.7076724022626678e+01      2.5021947291611824e-01
     -1.0237717094573489e-63     -2.7326940523185833e+01      2.5021650055915501e-01
     -8.2358005714974356e-64     -2.7577154117958489e+01      2.5021359477265648e-01
      2.1415404713551058e-63     -2.7827364872619111e+01      2.5021075466062115e-01
      5.4544667483210334e-63     -2.8077572849612782e+01      2.5020797699367137e-01
      4.9786498512612521e-64     -2.8327778109486893e+01      2.5020525987411091e-01
     -1.5446840952934924e-62     -2.8577980711605779e+01      2.5020260211888612e-01
     -1.9392299927598661e-62     -2.8828180713135449e+01      2.5020000152967015e-01
      2.1363336726847369e-62     -2.9078378169343384e+01      2.5019745620793543e-01
      7.4588691043686530e-62     -2.9328573134196731e+01      2.5019496485334614e-01
      1.8471163724345078e-62     -2.9578765660000499e+01      2.5019252580376872e-01
     -1.7157927820979437e-61     -2.9828955797341390e+01      2.5019013734089057e-01
     -1.9809020568292794e-61     -3.0079143595477785e+01      2.5018779813639469e-01
      2.4341778257564022e-61     -3.0329329102309156e+01      2.5018550683137164e-01
      6.5111335241939577e-61     -3.0579512364244170e+01      2.5018326193501395e-01
     -6.5421610862819862e-62     -3.0829693426393327e+01      2.5018106214915647e-01
     -1.4672479139910671e-60     -3.1079872332683863e+01      2.5017890629053596e-01
     -8.1002497105340939e-61     -3.1330049125774032e+01      2.5017679309016927e-01
      2.5328221633572135e-60     -3.1580223847100168e+01      2.5017472132613605e-01
      3.0289334887214743e-60     -3.1830396537016100e+01      2.5017268991593156e-01
     -3.3576667254777414e-60     -3.2080567234794422e+01      2.5017069777832290e-01
     -7.2853164426496034e-60     -3.2330735978600984e+01      2.5016874380656162e-01
      3.0082047116875996e-60     -3.2580902805583541e+01      2.5016682698255721e-01
      1.4097609498449620e-59     -3.2831067751943387e+01      2.5016494635984543e-01
     -2.5777050914428556e-61     -3.3081230852914381e+01      2.5016310097099392e-01
     -2.3648852508387348e-59     -3.3331392142777872e+01      2.5016128986349173e-01
     -6.0222948184904298e-60     -3.3581551654946004e+01      2.5015951216813193e-01
      3.5825086431849659e-59     -3.3831709421995491e+01      2.5015776704948678e-01
      1.6319459585208908e-59     -3.4081865475646509e+01      2.5015605365101834e-01
     -5.0462626304923043e-59     -3.4332019846794317e+01      2.5015437114780781e-01
     -2.9936796187605555e-59     -3.4582172565583015e+01      2.5015271878869783e-01
      6.7622684603579965e-59     -3.4832323661420688e+01      2.5015109583767270e-01
      4.4599845602113423e-59     -3.5082473162955928e+01      2.5014950153524040e-01
     -8.7568791877514731e-59     -3.5332621098114252e+01      2.5014793515832423e-01
     -5.6362504106032314e-59     -3.5582767494171087e+01      2.5014639605683442e-01
      1.1015509303125116e-58     -3.5832912377758667e+01      2.5014488358758058e-01
      6.0035791149464207e-59     -3.6083055774829162e+01      2.5014339707049515e-01
     -1.3362980501289683e-58     -3.6333197710687500e+01      2.5014193585833766e-01
     -5.0463521893444318e-59     -3.6583338210079809e+01      2.5014049939230887e-01
      1.5341111302036505e-58     -3.6833477297205427e+01      2.5013908712561772e-01
      2.4841321604644483e-59     -3.7083614995647189e+01      2.5013769844176181e-01
     -1.6198618795362903e-58     -3.7333751328378135e+01      2.5013633273094626e-01
      1.4396213259902380e-59     -3.7583886317889871e+01      2.5013498951173574e-01
      1.5117867264676421e-58     -3.7834019986255051e+01      2.5013366836518003e-01
     -5.7763144756571795e-59     -3.8084152355003887e+01      2.5013236874883660e-01
     -1.1693618900575058e-58     -3.8334283445019587e+01      2.5013109001569944e-01
      9.0406128628237896e-59     -3.8584413276703451e+01      2.5012983168386427e-01
      6.4420742476618595e-59     -3.8834541870239150e+01      2.5012859353569894e-01
     -9.8562950285907156e-59     -3.9084669245506753e+01      2.5012737526760276e-01
     -9.0479898624291955e-60     -3.9334795421641608e+01      2.5012617613485588e-01
      7.8348334099535749e-59     -3.9584920416917008e+01      2.5012499527539944e-01
     -2.9897762052971359e-59     -3.9835044249423817e+01      2.5012383250680870e-01
     -4.0403953542678496e-59     -4.0085166937813185e+01      2.5012268838936791e-01
      4.0873697929055090e-59     -4.0335288500730464e+01      2.5012156291727905e-01
      4.5742580301160427e-60     -4.0585408954978249e+01      2.5012045424778506e-01

