============================================================
QNM Convergence Report
============================================================
Date: 2026-02-15 18:00:06
Tolerance: 1.0e-04
Resolutions: 180, 190, 200
Note: only Re(ω) ≥ 0 shown (spectrum symmetric about imaginary axis)

------------------------------------------------------------
Summary
------------------------------------------------------------
Total converged QNMs: 396
  General (Re!=0, Im!=0): 117
  Purely imaginary (Re~0): 80
  Purely real (Im~0): 199

------------------------------------------------------------
General QNMs (Re != 0, Im != 0)
------------------------------------------------------------
                   Re(omega)                   Im(omega)
      2.9990248458558155e+00     -8.9295786285031081e-05
      2.9990411432406403e+00     -8.7061319376364289e-05
      2.9990570365798672e+00     -8.4900676413461311e-05
      2.9990725390837780e+00     -8.2810837816055087e-05
      2.9990876634285946e+00     -8.0788930760213653e-05
      2.9991024217821050e+00     -7.8832220927258333e-05
      2.9991168258278758e+00     -7.6938104776489759e-05
      2.9991308867881261e+00     -7.5104102304467663e-05
      2.9991446154453567e+00     -7.3327850256489575e-05
      2.9991580221628089e+00     -7.1607095758564903e-05
      2.9991711169038178e+00     -6.9939690340608187e-05
      2.9991839092501369e+00     -6.8323584323798687e-05
      2.9991964084192895e+00     -6.6756821547090796e-05
      2.9992086232810076e+00     -6.5237534409727936e-05
      2.9992205623728103e+00     -6.3763939208326325e-05
      2.9992322339147752e+00     -6.2334331748667386e-05
      2.9992436458235483e+00     -6.0947083213781336e-05
      2.9992548057256343e+00     -5.9600636271228913e-05
      2.9992657209700151e+00     -5.8293501403705115e-05
      2.9992763986401267e+00     -5.7024253448204482e-05
      2.9992868455652375e+00     -5.5791528330011828e-05
      2.9992970683312556e+00     -5.4594019978720161e-05
      2.9993070732910048e+00     -5.3430477414337103e-05
      2.9993168665739876e+00     -5.2299701992325606e-05
      2.9993264540956757e+00     -5.1200544797140632e-05
      2.9993358415663427e+00     -5.0131904174473294e-05
      2.9993450344994690e+00     -4.9092723393002133e-05
      2.9993540382197419e+00     -4.8081988426979380e-05
      2.9993628578706688e+00     -4.7098725851451022e-05
      2.9993714984218252e+00     -4.6142000842323898e-05
      2.9993799646757564e+00     -4.5210915273851571e-05
      2.9993882612745493e+00     -4.4304605906412996e-05
      2.9993963927060876e+00     -4.3422242657702660e-05
      2.9994043633100107e+00     -4.2563026950635400e-05
      2.9994121772833848e+00     -4.1726190131389772e-05
      2.9994198386860975e+00     -4.0910991951065822e-05
      2.9994273514459922e+00     -4.0116719104408954e-05
      2.9994347193637458e+00     -3.9342683818942880e-05
      2.9994419461175008e+00     -3.8588222487649768e-05
      2.9994490352672547e+00     -3.7852694338020784e-05
      2.9994559902590159e+00     -3.7135480129858495e-05
      2.9994628144287225e+00     -3.6435980873623060e-05
      2.9994695110059264e+00     -3.5753616560354389e-05
      2.9994760831172376e+00     -3.5087824893245783e-05
      2.9994825337895197e+00     -3.4438060009764679e-05
      2.9994888659528232e+00     -3.3803791181790094e-05
      2.9994950824430355e+00     -3.3184501479551792e-05
      2.9995011860042191e+00     -3.2579686383228853e-05
      2.9995071792905885e+00     -3.1988852323963882e-05
      2.9995130648680774e+00     -3.1411515133952416e-05
      2.9995188452154031e+00     -3.0847198383554272e-05
      2.9995245227245184e+00     -3.0295431582803360e-05
      2.9995300997002876e+00     -2.9755748226722356e-05
      2.9995355783591648e+00     -2.9227683671228713e-05
      2.9995409608265500e+00     -2.8710772844300849e-05
      2.9995462491323779e+00     -2.8204547835104320e-05
      2.9995514452042840e+00     -2.7708535480087876e-05
      2.9995565508574136e+00     -2.7222255213979065e-05
      2.9995615677795051e+00     -2.6745217740731897e-05
      2.9995664975092771e+00     -2.6276925631334365e-05
      2.9995713414052640e+00     -2.5816878017990360e-05
      2.9995761006010997e+00     -2.5364583607359650e-05
      2.9995807759420083e+00     -2.4919590207471173e-05
      2.9995853678967443e+00     -2.4481546591370847e-05
      2.9995898764424140e+00     -2.4050326770461027e-05
      2.9995943009349846e+00     -2.3626271394018729e-05
      2.9995986400280001e+00     -2.3210635124137954e-05
      2.9996028918312629e+00     -2.2806341870239571e-05
      2.9996070547514728e+00     -2.2419008298165672e-05
      2.9996111296477346e+00     -2.2057586641583495e-05
      2.9996151231540757e+00     -2.1732846514922285e-05
      2.9996190492958088e+00     -2.1452186677686903e-05
      2.9996229252716828e+00     -2.1213923656228611e-05
      2.9996267635625800e+00     -2.1007763177753853e-05
      2.9996305682962343e+00     -2.0821261615760088e-05
      2.9996343377442805e+00     -2.0645177122824653e-05
      2.9996380682572568e+00     -2.0474611479220429e-05
      2.9996417565818110e+00     -2.0307926896885729e-05
      2.9996454006422328e+00     -2.0145518754348289e-05
      2.9996489996661659e+00     -1.9989142395071396e-05
      2.9996525542743435e+00     -1.9841879137238426e-05
      2.9996560670385657e+00     -1.9708952090851154e-05
      2.9996595448051839e+00     -1.9600657168371701e-05
      2.9996630110076072e+00     -1.9545154297234176e-05
      3.0000000000220295e+00     -2.7636634952782066e-12
      3.0000000017745476e+00     -2.2132099739916393e-10
      3.0000000135439082e+00     -1.6699053757568658e-09
      3.0000000512050016e+00     -6.2089681522861793e-09
      3.0000001370633926e+00     -1.6270059791402383e-08
      3.0000002983619996e+00     -3.4535651682789563e-08
      3.0000005657080973e+00     -6.3646811838306275e-08
      3.0000009716179123e+00     -1.0598474937083716e-07
      3.0000015493073939e+00     -1.6354205661110827e-07
      3.0000023317849180e+00     -2.3787561964436843e-07
      3.0000033512438775e+00     -3.3012057312330048e-07
      3.0000046387173889e+00     -4.4104205526852371e-07
      3.0000062239417424e+00     -5.7110493046297340e-07
      3.0000081353738639e+00     -7.2054732480750325e-07
      3.0000104003145656e+00     -8.8944935252708382e-07
      3.0000130450990441e+00     -1.0777927272366676e-06
      3.0000160953259423e+00     -1.2855098567557376e-06
      3.0000195761048856e+00     -1.5125227345691803e-06
      3.0000235123092329e+00     -1.7587728035678599e-06
      3.0000279288258977e+00     -2.0242432880463034e-06
      3.0000328507977310e+00     -2.3089755006541198e-06
      3.0000337267660706e+00      3.5679169256192392e-06
      3.0000383038564600e+00     -2.6130804870702729e-06
      3.0000443143458067e+00     -2.9367471667168393e-06
      3.0000481412249882e+00      4.5485196274881230e-06
      3.0000509095354699e+00     -3.2802479150401936e-06
      3.0000581178272645e+00     -3.6439423375073906e-06
      3.0000630389934360e+00      5.4768956897443894e-06
      3.0000659689550750e+00     -4.0282798177615817e-06
      3.0000744941804349e+00     -4.4338012842439800e-06
      3.0000789409353841e+00      6.4055526821636012e-06
      3.0000837264856166e+00     -4.8611405288322272e-06
      3.0000937007660982e+00     -5.3110253238395538e-06
      3.0000960725263011e+00      7.3559847630156721e-06
      3.0001044540242354e+00     -5.7842785158969570e-06
      3.0001145877115070e+00      8.3411695647937402e-06
      3.0001160255659016e+00     -6.2818192229103921e-06
      3.0001284572018001e+00     -6.8046642200772423e-06
      3.0001346198892231e+00      9.3709203266184456e-06
      3.0001417934550858e+00     -7.3539295700600465e-06
      3.0001560817768818e+00     -7.9308325285714980e-06
      3.0001562995437192e+00      1.0453794343024674e-05
      3.0001713727712196e+00     -8.5366937379820055e-06
      3.0001797621970225e+00      1.1597957391998310e-05
      3.0001877204309100e+00     -9.1729397066269006e-06
      3.0002051529078217e+00      1.2811655271920310e-05
      3.0002051823857978e+00     -9.8411055590378895e-06
      3.0002238201648450e+00     -1.0542838031322901e-05
      3.0002326294181905e+00      1.4103518413195796e-05
      3.0002436994734620e+00     -1.1279898675481824e-05
      3.0002623647921678e+00      1.5482792528650699e-05
      3.0002648904874718e+00     -1.2054167225782670e-05
      3.0002874681650891e+00     -1.2867645068704708e-05
      3.0002945499403557e+00      1.6959539246231684e-05
      3.0003115125782558e+00     -1.3722458744684519e-05
      3.0003293962458808e+00      1.8544830506870050e-05
      3.0003371092646272e+00     -1.4620863394280257e-05
      3.0003643496014609e+00     -1.5565246042672490e-05
      3.0003671384325648e+00      2.0250951700068522e-05
      3.0003933312025683e+00     -1.6558128593858590e-05
      3.0004080377868552e+00      2.2091624709765240e-05
      3.0004241583393725e+00     -1.7602170378587136e-05
      3.0004523858379439e+00      2.4082260732739321e-05
      3.0004569423869700e+00     -1.8700170066999068e-05
      3.0004918022958682e+00     -1.9855066716892057e-05
      3.0005005086061396e+00      2.6240252854668928e-05
      3.0005288650897972e+00     -2.1069939680069041e-05
      3.0005527715441738e+00      2.8585319491751426e-05
      3.0005682663896116e+00     -2.2348007030639898e-05
      3.0006095853186521e+00      3.1139911795102739e-05
      3.0006101509628089e+00     -2.3692622108311507e-05
      3.0006546732975576e+00     -2.5107267684052501e-05
      3.0006714126096492e+00      3.3929701009213392e-05
      3.0007019981992986e+00     -2.6595547151891573e-05
      3.0007387761469659e+00      3.6984165739136266e-05
      3.0007523014069357e+00     -2.8161172025094680e-05
      3.0008057702242827e+00     -2.9807944862714004e-05
      3.0008122682541720e+00      4.0337304400555926e-05
      3.0008626041607114e+00     -3.1539736567446498e-05
      3.0008925622397871e+00      4.4028505234025717e-05
      3.0009230155727518e+00     -3.3360456770259453e-05
      3.0009804260637103e+00      4.8103615783468911e-05
      3.0009872302956242e+00     -3.5274015741677000e-05
      3.0010554882501053e+00     -3.7284275931640646e-05
      3.0010767388231607e+00      5.2616266564076970e-05
      3.0011280440056090e+00     -3.9394990823562272e-05
      3.0011825107554904e+00      5.7629521062599399e-05
      3.0012051672745530e+00     -4.1609728272899263e-05
      3.0012871433056003e+00     -4.3931774859122778e-05
      3.0012989076587702e+00      6.3217948089806886e-05
      3.0013742731337016e+00     -4.6364016976246030e-05
      3.0014272809041134e+00      6.9470245577339006e-05
      3.0014668736322725e+00     -4.8908793372781554e-05
      3.0015652772962516e+00     -5.1567712561805577e-05
      3.0015692045837765e+00      7.6492591244181312e-05
      3.0016698316627495e+00     -5.4341426867130490e-05
      3.0017265218461118e+00      8.4412961275169793e-05
      3.0017808982462144e+00     -5.7229352732473408e-05
      3.0018988508241780e+00     -6.0229324137048720e-05
      3.0019014031714004e+00      9.3386752622655404e-05
      3.0020240728523184e+00     -6.3337162329347630e-05
      3.0021569537051889e+00     -6.6546140381132618e-05
      3.0022978833168463e+00     -6.9846315114191381e-05
      3.0024472446081054e+00     -7.3223692008220963e-05
      3.0026054027865619e+00     -7.6659182525633062e-05
      3.0027726900987131e+00     -8.0127314826578761e-05
      3.0029493837058170e+00     -8.3594692613599353e-05
      3.0031356726094187e+00     -8.7018349992299098e-05
      3.0033316059019981e+00     -9.0344751846363353e-05
      3.0035370062310913e+00     -9.3512610131473849e-05
      3.0037513112949643e+00     -9.6473391816348310e-05

------------------------------------------------------------
Purely Imaginary QNMs (Re ~ 0)
------------------------------------------------------------
                   Re(omega)                   Im(omega)             Delta Im(omega)
  ──────────────────────────  ──────────────────────────  ──────────────────────────
     -4.2099005695688856e-74     -2.0488459312471424e+01
     -2.3853624181313659e-73     -2.0739279145723515e+01      2.5081983325209123e-01
     -6.0118938266342875e-73     -2.0989920475425343e+01      2.5064132970182840e-01
     -4.6704495429910347e-73     -2.1240676077341686e+01      2.5075560191634239e-01
      2.6684522771947019e-72     -2.1491371067368174e+01      2.5069499002648854e-01
      1.2654372945386326e-71     -2.1742050199140174e+01      2.5067913177199941e-01
      2.4908597456213611e-71     -2.1992736461403126e+01      2.5068626226295265e-01
     -9.8418945259382584e-73     -2.2243397811300216e+01      2.5066134989708999e-01
     -1.6023669925937782e-70     -2.2494051893922098e+01      2.5065408262188171e-01
     -4.8362920250812835e-70     -2.2744697077596346e+01      2.5064518367424782e-01
     -4.8257903523167183e-70     -2.2995328991209650e+01      2.5063191361330439e-01
      1.3800875510863709e-69     -2.3245952194254521e+01      2.5062320304487073e-01
      6.4441474869006255e-69     -2.3496565527050496e+01      2.5061333279597520e-01
      9.7081373125628262e-69     -2.3747168719165693e+01      2.5060319211519655e-01
     -8.4212029852076407e-69     -2.3997763003882277e+01      2.5059428471658407e-01
     -6.9093631753266153e-68     -2.4248348145813551e+01      2.5058514193127479e-01
     -1.2304542210410467e-67     -2.4498924349983852e+01      2.5057620417030080e-01
      4.2008210866586402e-68     -2.4749492083825910e+01      2.5056773384205755e-01
      6.4873526419365826e-67     -2.5000051425195053e+01      2.5055934136914360e-01
      1.1867328464208780e-66     -2.5250602594283915e+01      2.5055116908886177e-01
     -3.4122325418526833e-67     -2.5501145864226260e+01      2.5054326994234444e-01
     -5.5458196842219419e-66     -2.5751681391349400e+01      2.5053552712314087e-01
     -9.0490527955435633e-66     -2.6002209370516344e+01      2.5052797916694303e-01
      5.1093847276230324e-66     -2.6252730009614819e+01      2.5052063909847533e-01
      4.2714396116709659e-65     -2.6503243474786721e+01      2.5051346517190254e-01
      5.2299066592483472e-65     -2.6753749938759423e+01      2.5050646397270171e-01
     -6.7220835633245325e-65     -2.7004249577279229e+01      2.5049963851980550e-01
     -2.8085408006614838e-64     -2.7254742547954589e+01      2.5049297067536003e-01
     -1.8647346028256688e-64     -2.7505229005723795e+01      2.5048645776920608e-01
      6.4248705247253194e-64     -2.7755709105005064e+01      2.5048009928126902e-01
      1.4355799159000211e-63     -2.8006182990728565e+01      2.5047388572350116e-01
     -1.2102877536608790e-64     -2.8256650802904552e+01      2.5046781217598735e-01
     -4.3586989770403822e-63     -2.8507112679450263e+01      2.5046187654571028e-01
     -4.6740837138946220e-63     -2.8757568752458941e+01      2.5045607300867800e-01
      6.9292861047100662e-63     -2.9008019149023468e+01      2.5045039656452772e-01
      1.9740860984645004e-62     -2.9258463993404803e+01      2.5044484438133452e-01
      1.4092635326201792e-63     -2.9508903405779904e+01      2.5043941237510126e-01
     -4.8585154496473002e-62     -2.9759337501890805e+01      2.5043409611090084e-01
     -4.6265244192830991e-62     -3.0009766394350006e+01      2.5042889245920108e-01
      7.7312751366026232e-62     -3.0260190192565879e+01      2.5042379821587346e-01
      1.6742811805774952e-61     -3.0510609002218491e+01      2.5041880965261143e-01
     -5.0821613465512916e-62     -3.0761022925835338e+01      2.5041392361684700e-01
     -3.9992649750099233e-61     -3.1011432063182987e+01      2.5040913734764914e-01
     -1.4854325198043967e-61     -3.1261836510959888e+01      2.5040444777690141e-01
      7.3353658894391142e-61     -3.1512236362884753e+01      2.5039985192486469e-01
      7.0101946406785251e-61     -3.1762631710129131e+01      2.5039534724437829e-01
     -1.0647456428966830e-60     -3.2013022641321271e+01      2.5039093119213973e-01
     -1.8154615477533966e-60     -3.2263409242425340e+01      2.5038660110406852e-01
      1.1723015690496863e-60     -3.2513791596983339e+01      2.5038235455799907e-01
      3.6704281070975949e-60     -3.2764169786336765e+01      2.5037818935342671e-01
     -7.4876389323024782e-61     -3.3014543889550538e+01      2.5037410321377251e-01
     -6.3628041347837354e-60     -3.3264913983422943e+01      2.5037009387240516e-01
     -5.0010672350960176e-61     -3.3515280142720250e+01      2.5036615929730743e-01
      9.8997230168382577e-60     -3.3765642440280629e+01      2.5036229756037898e-01
      2.7075172198029011e-60     -3.4016000946935783e+01      2.5035850665515369e-01
     -1.4241079442695232e-59     -3.4266355731575494e+01      2.5035478463971117e-01
     -5.6916871730398673e-60     -3.4516706861355779e+01      2.5035112978028451e-01
      1.9351217500531135e-59     -3.4767054401747771e+01      2.5034754039199214e-01
      8.8451627888030938e-60     -3.5017398416454320e+01      2.5034401470654899e-01
     -2.5180781937046485e-59     -3.5267738967488739e+01      2.5034055103441943e-01
     -1.1120069843748818e-59     -3.5518076115379465e+01      2.5033714789072548e-01
      3.1509487089231954e-59     -3.5768409919198973e+01      2.5033380381950820e-01
      1.1176155276114278e-59     -3.6018740436446876e+01      2.5033051724790312e-01
     -3.7662111286137546e-59     -3.6269067723113658e+01      2.5032728666678139e-01
     -7.7678289862322835e-60     -3.6519391833922967e+01      2.5032411080930927e-01
      4.2256088306695405e-59     -3.6769712822383781e+01      2.5032098846081396e-01
      3.8831928434011136e-61     -3.7020030740594024e+01      2.5031791821024285e-01
     -4.3280664986409793e-59     -3.7270345639221610e+01      2.5031489862758605e-01
      1.0004598561227580e-59     -3.7520657567836963e+01      2.5031192861535345e-01
      3.8795491149591068e-59     -3.7770966575115231e+01      2.5030900727826833e-01
     -2.0647445405040148e-59     -3.8021272708528763e+01      2.5030613341353103e-01
     -2.8206138300692793e-59     -3.8271576014022806e+01      2.5030330549404312e-01
      2.7616550200921780e-59     -3.8521876536389357e+01      2.5030052236655109e-01
      1.3452309016465693e-59     -3.8772174319989290e+01      2.5029778359993315e-01
     -2.7666039586224230e-59     -3.9022469408630108e+01      2.5029508864081862e-01
      1.0230124410403921e-60     -3.9272761844434953e+01      2.5029243580484462e-01
      2.0451575599807254e-59     -3.9523051667382532e+01      2.5028982294757895e-01
     -1.0236575278769359e-59     -3.9773338916905601e+01      2.5028724952306902e-01
     -9.4026938667039516e-60     -4.0023623633924224e+01      2.5028471701862287e-01
      1.1727550364106250e-59     -4.0273905859775127e+01      2.5028222585090276e-01

