============================================================
QNM Convergence Report
============================================================
Date: 2026-02-13 15:59:38
Tolerance: 1.0e-04
Resolutions: 180, 190, 200
Note: only Re(ω) ≥ 0 shown (spectrum symmetric about imaginary axis)

------------------------------------------------------------
Summary
------------------------------------------------------------
Total converged QNMs: 476
  General (Re!=0, Im!=0): 39
  Purely imaginary (Re~0): 84
  Purely real (Im~0): 353

------------------------------------------------------------
General QNMs (Re != 0, Im != 0)
------------------------------------------------------------
                   Re(omega)                   Im(omega)
      7.9995216920362899e-01     -1.3601312777555567e-06
      7.9995344981071714e-01     -1.3058683973259396e-06
      7.9995467968461065e-01     -1.2544532430999248e-06
      7.9995586146931164e-01     -1.2057014430115360e-06
      7.9995699763884731e-01     -1.1594427597427846e-06
      7.9995809051021183e-01     -1.1155198424354729e-06
      7.9995914225517328e-01     -1.0737871027827199e-06
      7.9996015491105776e-01     -1.0341097017327499e-06
      7.9996113039061156e-01     -9.9636263470979930e-07
      7.9996207049102874e-01     -9.6042990470858944e-07
      7.9996297690222595e-01     -9.2620377388106011e-07
      7.9996385121443359e-01     -8.9358408533360952e-07
      7.9996469492516742e-01     -8.6247764781251457e-07
      7.9996550944563916e-01     -8.3279767679380257e-07
      7.9996629610665460e-01     -8.0446328622798961e-07
      7.9996705616404806e-01     -7.7739902583384393e-07
      7.9996779080369240e-01     -7.5153445940067695e-07
      7.9996850114612306e-01     -7.2680378005590642e-07
      7.9996918825080987e-01     -7.0314545889263342e-07
      7.9996985312010582e-01     -6.8050192373834441e-07
      7.9997049670290210e-01     -6.5881926518715071e-07
      7.9997111989801206e-01     -6.3804696731989966e-07
      7.9997172355730928e-01     -6.1813766080392404e-07
      7.9997230848863743e-01     -5.9904689630140500e-07
      7.9997287545851259e-01     -5.8073293632598587e-07
      7.9997342519463366e-01     -5.6315656387461218e-07
      7.9997395838821705e-01     -5.4628090632835862e-07
      7.9997447569616875e-01     -5.3007127326468657e-07
      7.9997497774310755e-01     -5.1449500695627436e-07
      7.9997546512324980e-01     -4.9952134445012397e-07
      7.9997593840216752e-01     -4.8512129022671902e-07
      7.9997639811842902e-01     -4.7126749853398957e-07
      7.9997684478513076e-01     -4.5793416457599833e-07
      7.9997727889132875e-01     -4.4509692381269385e-07
      7.9997770090337683e-01     -4.3273275869574025e-07
      7.9997811126617946e-01     -4.2081991222719380e-07
      7.9997851040436396e-01     -4.0933780778339480e-07
      7.9997889872337880e-01     -3.9826697469655258e-07
      7.9997927661052293e-01     -3.8758897913170070e-07
      7.9997964443591185e-01     -3.7728635983751800e-07
      7.9998000255338331e-01     -3.6734256838639986e-07
      7.9998035130134826e-01     -3.5774191355254450e-07
      7.9998069100359037e-01     -3.4846950950704410e-07
      7.9998102197001741e-01     -3.3951122753637134e-07
      7.9998134449736757e-01     -3.3085365101551625e-07
      7.9998165886987493e-01     -3.2248403338961248e-07
      7.9998196535989530e-01     -3.1439025893842863e-07
      7.9998226422849583e-01     -3.0656080611679719e-07
      7.9998255572601118e-01     -2.9898471328109455e-07
      7.9998284009256693e-01     -2.9165154662744341e-07
      7.9998311755857443e-01     -2.8455137018152920e-07
      7.9998338834519689e-01     -2.7767471769295118e-07
      7.9998365266478988e-01     -2.7101256629898853e-07
      7.9998391072131758e-01     -2.6455631183367153e-07
      7.9998416271074546e-01     -2.5829774566821725e-07
      7.9998440882141197e-01     -2.5222903297832513e-07
      7.9998464923438029e-01     -2.4634269234262392e-07
      7.9998488412377022e-01     -2.4063157658482549e-07
      7.9998511365707337e-01     -2.3508885477996450e-07
      7.9998533799545046e-01     -2.2970799535259437e-07
      7.9998555729401355e-01     -2.2448275020207308e-07
      7.9998577170209328e-01     -2.1940713979723448e-07
      7.9998598136349186e-01     -2.1447543918992678e-07
      7.9998618641672270e-01     -2.0968216490427350e-07
      7.9998638699523794e-01     -2.0502206266624817e-07
      7.9998658322764382e-01     -2.0049009594647717e-07
      7.9998677523790496e-01     -1.9608143529835638e-07
      7.9998696314553763e-01     -1.9179144848391528e-07
      7.9998714706579344e-01     -1.8761569139179548e-07
      7.9998732710983322e-01     -1.8354989976573055e-07
      7.9998750338489122e-01     -1.7958998177866176e-07
      7.9998767599443144e-01     -1.7573201150789648e-07
      7.9998784503829501e-01     -1.7197222339151558e-07
      7.9998801061283931e-01     -1.6830700777682527e-07
      7.9998817281107004e-01     -1.6473290770960141e-07
      7.9998833172276529e-01     -1.6124661716014347e-07
      7.9998848743459250e-01     -1.5784498094114209e-07
      7.9998864003021852e-01     -1.5452499664596916e-07
      7.9998878959041297e-01     -1.5128381902764228e-07
      7.9998893619314559e-01     -1.4811876735228180e-07
      7.9998907991367640e-01     -1.4502733640050330e-07
      7.9998922082464108e-01     -1.4200721195975859e-07
      7.9998935899613088e-01     -1.3905629185279949e-07
      7.9998949449576817e-01     -1.3617271378171570e-07
      7.9998962738877810e-01     -1.3335489152654418e-07
      7.9998975773805991e-01     -1.3060156130347773e-07
      7.9998988560425710e-01     -1.2791184032053666e-07
      7.9999001104583378e-01     -1.2528529969364698e-07
      7.9999013411915809e-01     -1.2272205377338887e-07
      7.9999025487860287e-01     -1.2022286736880172e-07
      7.9999037337667045e-01     -1.1778928100936065e-07
      7.9999048966415398e-01     -1.1542375178346287e-07
      7.9999060379035081e-01     -1.1312980280931197e-07
      7.9999071580334191e-01     -1.1091216734446604e-07
      7.9999082575035618e-01     -1.0877690342164346e-07
      7.9999093367822582e-01     -1.0673144193526273e-07
      7.9999103963393203e-01     -1.0478451716366027e-07
      7.9999114366521051e-01     -1.0294591847605268e-07
      7.9999124582115100e-01     -1.0122600370761027e-07
      7.9999134615268097e-01     -9.9634939189928274e-08
      7.9999144471279104e-01     -9.8181687289799037e-08
      7.9999154155635255e-01     -9.6872847032350965e-08
      7.9999163673943907e-01     -9.5711544345939205e-08
      7.9999173031817106e-01     -9.4696623352607454e-08
      7.9999182234725463e-01     -9.3822365551926846e-08
      7.9999191287849680e-01     -9.3078846863095107e-08
      7.9999200195960229e-01     -9.2452871374831676e-08
      7.9999208963347446e-01     -9.1929269140879762e-08
      7.9999217593808880e-01     -9.1492277772764657e-08
      7.9999226090685904e-01     -9.1126759831081787e-08
      7.9999234456932777e-01     -9.0819106083761938e-08
      7.9999242695199513e-01     -9.0557785227108853e-08
      7.9999250807913735e-01     -9.0333583650038550e-08
      7.9999258797352302e-01     -9.0139620662893659e-08
      7.9999266665699187e-01     -8.9971232174178561e-08
      7.9999274415089738e-01     -8.9825803954691735e-08
      7.9999282047644027e-01     -8.9702618091370870e-08
      7.9999289565492770e-01     -8.9602762239706402e-08
      7.9999296970800404e-01     -8.9529146419633497e-08
      7.9999304265790405e-01     -8.9486681132963268e-08
      7.9999311452780020e-01     -8.9482701767482110e-08
      7.9999318534236485e-01     -8.9527797354837002e-08
      7.9999325512877872e-01     -8.9637368282301704e-08
      7.9999332391871847e-01     -8.9834643391084401e-08
      7.9999339175271789e-01     -9.0157000189050135e-08
      7.9999345869131799e-01     -9.0671053707738285e-08
      7.9999352485130959e-01     -9.1517187043532386e-08
      7.9999359059071806e-01     -9.3103796504675345e-08
      8.0000000000503624e-01     -2.4875533602777019e-12
      8.0000000038771635e-01     -1.7709593155876996e-10
      8.0000000271866889e-01     -1.0963960837891289e-09
      8.0000000920504943e-01     -3.2330569686706930e-09
      8.0000002183528429e-01     -6.7060427803030944e-09
      8.0000004211472819e-01     -1.1428573436415878e-08
      8.0000007114169780e-01     -1.7257859561809140e-08
      8.0000008018576063e-01      2.6176498190715131e-08
      8.0000010974235669e-01     -2.4059990661938462e-08
      8.0000015565183569e-01      4.0152522127323057e-08
      8.0000015857587170e-01     -3.1727842079526283e-08
      8.0000021820445755e-01     -4.0181889742729810e-08
      8.0000024606629927e-01      5.3978484268543369e-08
      8.0000028913877919e-01     -4.9366347443809869e-08
      8.0000035206021358e-01      6.8081746416695415e-08
      8.0000037186788331e-01     -5.9244787218936418e-08
      8.0000046687962889e-01     -6.9796395035606977e-08
      8.0000047398868468e-01      8.2622157926904075e-08
      8.0000057467525265e-01     -8.1013038085991107e-08
      8.0000061224532981e-01      9.7694720366075112e-08
      8.0000069578027155e-01     -9.2897044819166532e-08
      8.0000076730841851e-01      1.1337363781647855e-07
      8.0000083075307760e-01     -1.0545954929536907e-07
      8.0000093974950237e-01      1.2972650317981872e-07
      8.0000098019208388e-01     -1.1871926697351312e-07
      8.0000113023560182e-01      1.4682000640936219e-07
      8.0000114474197659e-01     -1.3270159777209940e-07
      8.0000132509945332e-01     -1.4743797889774878e-07
      8.0000133953101416e-01      1.6472265317268476e-07
      8.0000152201870667e-01     -1.6296543118655742e-07
      8.0000156850008630e-01      1.8350628610407775e-07
      8.0000173631684623e-01     -1.7932625882583905e-07
      8.0000181811122073e-01      2.0324709605262266e-07
      8.0000196887940367e-01     -1.9656787444019933e-07
      8.0000208944214246e-01      2.2402642160831687e-07
      8.0000222066603799e-01     -2.1474273075914037e-07
      8.0000238368641852e-01      2.4593148163970819e-07
      8.0000249271653701e-01     -2.3390834734524634e-07
      8.0000270216123970e-01      2.6905612024074292e-07
      8.0000278615720610e-01     -2.5412742683894288e-07
      8.0000304631650387e-01      2.9350161468279464e-07
      8.0000310220772308e-01     -2.7546806036232752e-07
      8.0000341774527017e-01      3.1937758458819791e-07
      8.0000344218854225e-01     -2.9800402645424576e-07
      8.0000380752893274e-01     -3.2181519236795782e-07
      8.0000381819568211e-01      3.4680303601483939e-07
      8.0000419977573867e-01     -3.4698803078191878e-07
      8.0000424958448269e-01      3.7590757343031451e-07
      8.0000462060296351e-01     -3.7361626879646428e-07
      8.0000471401227313e-01      4.0683281344578532e-07
      8.0000507182228975e-01     -4.0180168911723444e-07
      8.0000521378069067e-01      4.3973403513879467e-07
      8.0000555539466323e-01     -4.3165510485466102e-07
      8.0000575141171049e-01      4.7478210144362262e-07
      8.0000607344309260e-01     -4.6329752831970375e-07
      8.0000620302498116e-01     -1.7250030953810908e-05
      8.0000632966930740e-01      5.1216568299071289e-07
      8.0000662826683844e-01     -4.9686154909165227e-07
      8.0000695158374957e-01      5.5209380843787046e-07
      8.0000722235719124e-01     -5.3249292567039666e-07
      8.0000762047884511e-01      5.9479875244407071e-07
      8.0000785841506794e-01     -5.7035237633962105e-07
      8.0000834000252152e-01      6.4053925342504519e-07
      8.0000853937067729e-01     -6.1061752711168762e-07
      8.0000911416120257e-01      6.8960402922211908e-07
      8.0000926840552222e-01     -6.5348493795606320e-07
      8.0000994735856212e-01      7.4231553393004746e-07
      8.0001004897700512e-01     -6.9917208599711032e-07
      8.0001084443938297e-01      7.9903388188695941e-07
      8.0001088484587879e-01     -7.4791914358856895e-07
      8.0001178010673923e-01     -7.9999036347798307e-07
      8.0001181073945149e-01      8.6016086906316936e-07
      8.0001273922167493e-01     -8.5567489170454358e-07
      8.0001285214265316e-01      9.2614406637088448e-07
      8.0001376705710270e-01     -9.1528689369237727e-07
      8.0001397514671635e-01      9.9748106390969877e-07
      8.0001486892373808e-01     -9.7916502019862524e-07
      8.0001518693933060e-01      1.0747241251838926e-06
      8.0001605061962922e-01     -1.0476714671155134e-06
      8.0001649548663012e-01      1.1584857671858121e-06
      8.0001731847625712e-01     -1.1211911877548377e-06
      8.0001790963621910e-01      1.2494460931511023e-06
      8.0001867940795157e-01     -1.2001321642245120e-06
      8.0001943923700514e-01      1.3483630141536848e-06
      8.0002014096532037e-01     -1.2849279724591188e-06
      8.0002109527806620e-01      1.4560867086638301e-06
      8.0002171139409306e-01     -1.3760440841728994e-06
      8.0002289004865179e-01      1.5735796471438586e-06
      8.0002339970174574e-01     -1.4739892885215274e-06
      8.0002483732132168e-01      1.7019430712067243e-06
      8.0002521573544538e-01     -1.5793330639233070e-06
      8.0002695256044576e-01      1.8424497725183556e-06
      8.0002717027601078e-01     -1.6927283902401635e-06
      8.0002911691038692e-01     -3.0404058706379278e-05
      8.0002925315936035e-01      1.9965812786760218e-06
      8.0002927515319522e-01     -1.8149370897626445e-06
      8.0003154338666671e-01     -1.9468513758736567e-06
      8.0003175871222965e-01      2.1660654096141883e-06
      8.0003398935331016e-01     -2.0895018140475932e-06
      8.0003449133194571e-01      2.3529086951432700e-06
      8.0003662897412819e-01     -2.2440407557124705e-06
      8.0003747603329944e-01      2.5594194711923320e-06
      8.0003947990440649e-01     -2.4116951098112933e-06
      8.0004074120919422e-01      2.7882241895472398e-06
      8.0004256170384691e-01     -2.5936959250942627e-06
      8.0004431923198516e-01      3.0422924865910398e-06
      8.0004589596695086e-01     -2.7912132522383287e-06
      8.0004824720584811e-01      3.3250018643625080e-06
      8.0004950641502237e-01     -3.0053449424230032e-06
      8.0005256787646206e-01      3.6402796647304605e-06
      8.0005341899080318e-01     -3.2372134871731471e-06
      8.0005733067844664e-01      3.9928430091588913e-06
      8.0005766204674333e-01     -3.4881989078323414e-06
      8.0006226675501679e-01     -3.7602605927007754e-06
      8.0006259289312776e-01      4.3885048582359318e-06
      8.0006432395529259e-01     -4.3372556038132866e-05
      8.0006726783865967e-01     -4.0561728566822029e-06
      8.0006842094312203e-01      4.8344380703041781e-06
      8.0007270454831481e-01     -4.3793800897161147e-06
      8.0007489200497528e-01      5.3392595009288774e-06
      8.0007862147977826e-01     -4.7332553692066280e-06
      8.0008209631987992e-01      5.9129446490873014e-06
      8.0008506860119899e-01     -5.1200194354727151e-06
      8.0009014057598782e-01      6.5669487679584247e-06
      8.0009210021950417e-01     -5.5402676933374416e-06
      8.0009915226057382e-01      7.3151503205311516e-06
      8.0009977372602448e-01     -5.9942324923227516e-06
      8.0010815017073711e-01     -6.4847887067689827e-06
      8.0010928424030558e-01      8.1756865292698758e-06
      8.0011152138666142e-01     -5.5885925290669406e-05
      8.0011729848767266e-01     -7.0196280671188302e-06
      8.0012071926685335e-01      9.1723624952052984e-06
      8.0012730133142707e-01     -7.6079601000182285e-06
      8.0013367663328017e-01      1.0334090185049559e-05
      8.0013825441777309e-01     -8.2514268903501306e-06
      8.0014842478884585e-01      1.1694678360333577e-05
      8.0015025430482323e-01     -8.9406226955559537e-06
      8.0016338818593480e-01     -9.6699749319266155e-06
      8.0016529797092761e-01      1.3298537443574200e-05
      8.0016989054244680e-01     -6.7093654899677433e-05
      8.0017775068642016e-01     -1.0456983595261664e-05
      8.0018470977803269e-01      1.5208077370134531e-05
      8.0019347531635110e-01     -1.1320643646337424e-05
      8.0020717460543545e-01      1.7501069911003568e-05
      8.0021070381811932e-01     -1.2228425995209223e-05
      8.0022950257910808e-01     -1.3133552452129883e-05
      8.0023335426305364e-01      2.0277663301234961e-05
      8.0023775053605906e-01     -7.5248040242986944e-05
      8.0024991528427214e-01     -1.4079050719095924e-05
      8.0026409914613728e-01      2.3684239306900209e-05
      8.0027206577664756e-01     -1.5060293531329227e-05
      8.0029580926059274e-01     -1.5910272466532929e-05
      8.0030051793663814e-01      2.7912315501705968e-05
      8.0031247924218707e-01     -7.6881407520176483e-05
      8.0032054735339953e-01     -1.6906947691725923e-05
      8.0034409299526421e-01      3.3242150743810187e-05
      8.0034581281209083e-01     -1.9117725753773688e-05
      8.0037225777171606e-01     -2.4385258150392431e-05
      8.0039180508321084e-01     -6.6056904043350291e-05
      8.0039683232374059e-01      4.0077270309441039e-05
      8.0040179221560070e-01     -3.2877312331323318e-05
      8.0043451597415038e-01     -4.4135449091435680e-05
      8.0046155957288723e-01      4.9046719477850030e-05
      8.0047047086914747e-01     -5.8726986424601621e-05
      8.0047538841190213e-01     -3.6438211821337779e-05
      8.0050979954553403e-01     -7.7297722876958069e-05
      8.0054296443890871e-01      6.0450161143253681e-05
      8.0056272207890544e-01      1.7124642943051254e-05
      8.0062922016627591e-01      7.8185308697264200e-05
      8.0067669375118067e-01      9.8158232047141896e-05

------------------------------------------------------------
Purely Imaginary QNMs (Re ~ 0)
------------------------------------------------------------
                   Re(omega)                   Im(omega)             Delta Im(omega)
  ──────────────────────────  ──────────────────────────  ──────────────────────────
      1.1519549463796818e-74     -1.9318480051474349e+01
      5.6971485087881348e-73     -2.0069601387884529e+01      7.5112133641017920e-01
     -1.2730502720680783e-73     -2.0319875306972271e+01      2.5027391908774277e-01
     -5.3551763830818590e-72     -2.0570192919692417e+01      2.5031761272014563e-01
     -2.0926393485583500e-71     -2.0820529076618048e+01      2.5033615692563060e-01
     -4.0978685074244330e-71     -2.1070824093632623e+01      2.5029501701457590e-01
      1.0947562567604588e-72     -2.1321135411040078e+01      2.5031131740745494e-01
      3.0212378025285182e-70     -2.1571435756739238e+01      2.5030034569915927e-01
      1.0707760018107938e-69     -2.1821728566999884e+01      2.5029281026064609e-01
      1.6460832567400702e-69     -2.2072020610113693e+01      2.5029204311380937e-01
     -1.5150667612903532e-69     -2.2322305552513310e+01      2.5028494239961674e-01
     -1.5242055018410148e-68     -2.2572586334097281e+01      2.5028078158397093e-01
     -3.8014708857577345e-68     -2.2822863184581916e+01      2.5027685048463510e-01
     -2.4037464332764642e-68     -2.3073135099448397e+01      2.5027191486648093e-01
      1.4669053804954937e-67     -2.3323403026932606e+01      2.5026792748420945e-01
      5.4005818540070535e-67     -2.3573666862635342e+01      2.5026383570273580e-01
      6.6917630899069492e-67     -2.3823926547527297e+01      2.5025968489195449e-01
     -1.0445203361722213e-66     -2.4074182394065755e+01      2.5025584653845812e-01
     -5.9265677285206943e-66     -2.4324434409089392e+01      2.5025201502363714e-01
     -9.1930986104236248e-66     -2.4574682666874782e+01      2.5024825778539039e-01
      6.3525143376973377e-66     -2.4824927312929201e+01      2.5024464605441921e-01
      5.5544356179818941e-65     -2.5075168404956717e+01      2.5024109202751532e-01
      9.1061537544462080e-65     -2.5325406026124593e+01      2.5023762116787651e-01
     -4.7477781822119488e-65     -2.5575640274356971e+01      2.5023424823237761e-01
     -4.6664519113186054e-64     -2.5825871219454058e+01      2.5023094509708699e-01
     -6.9770015061501472e-64     -2.6076098938021623e+01      2.5022771856756520e-01
      5.2197788719950319e-64     -2.6326323509813353e+01      2.5022457179172974e-01
      3.5127739960250218e-63     -2.6576545003768778e+01      2.5022149395542570e-01
      4.0068870067581728e-63     -2.6826763489311158e+01      2.5021848554237991e-01
     -5.8621064324454536e-63     -2.7076979036107311e+01      2.5021554679615221e-01
     -2.2631382649435661e-62     -2.7327191708673347e+01      2.5021267256603608e-01
     -1.4020161542687250e-62     -2.7577401570109785e+01      2.5020986143643853e-01
      5.2568598923214824e-62     -2.7827608682822259e+01      2.5020711271247364e-01
      1.1414156906504598e-61     -2.8077813106225477e+01      2.5020442340321836e-01
     -1.1635119473355394e-62     -2.8328014897883616e+01      2.5020179165813872e-01
     -3.4727035984075416e-61     -2.8578214114298692e+01      2.5019921641507636e-01
     -3.7133911172322032e-61     -2.8828410809945876e+01      2.5019669564718328e-01
      5.4320591940982661e-61     -2.9078605037490174e+01      2.5019422754429854e-01
      1.5612529319936420e-60     -2.9328796848386883e+01      2.5019181089670894e-01
      1.4955746641445204e-61     -2.9578986292555904e+01      2.5018944416902045e-01
     -3.7819324390948014e-60     -2.9829173418294648e+01      2.5018712573874424e-01
     -3.7349954050253785e-60     -3.0079358272650197e+01      2.5018485435554894e-01
      5.8168334209160207e-60     -3.0329540901406791e+01      2.5018262875659403e-01
      1.3185317565266111e-59     -3.0579721348947718e+01      2.5018044754092728e-01
     -3.1968254549041644e-60     -3.0829899658429820e+01      2.5017830948210218e-01
     -3.0791446789386818e-59     -3.1080075871902022e+01      2.5017621347220143e-01
     -1.3239861076532031e-59     -3.1330250030222722e+01      2.5017415832070000e-01
      5.4907480095339977e-59     -3.1580422173095599e+01      2.5017214287287715e-01
      5.6938801400395841e-59     -3.1830592339203935e+01      2.5017016610833664e-01
     -7.6363065510508263e-59     -3.2080760566215375e+01      2.5016822701143937e-01
     -1.4256322485952791e-58     -3.2330926890752792e+01      2.5016632453741749e-01
      7.7031565810032159e-59     -3.2581091348475383e+01      2.5016445772259033e-01
      2.8129214232677055e-58     -3.2831253974149845e+01      2.5016262567446290e-01
     -3.2863169687426194e-59     -3.3081414801630252e+01      2.5016082748040702e-01
     -4.7725460692850599e-58     -3.3331573863868137e+01      2.5015906223788420e-01
     -7.8148505954300293e-59     -3.3581731192991349e+01      2.5015732912321198e-01
      7.2784639826482643e-58     -3.3831886820338518e+01      2.5015562734716923e-01
      2.6498428179831883e-58     -3.4082040776437367e+01      2.5015395609884905e-01
     -1.0281922673293699e-57     -3.4332193091031854e+01      2.5015231459448728e-01
     -5.1290622292076921e-58     -3.4582343793153058e+01      2.5015070212120349e-01
      1.3762183075651859e-57     -3.4832492911135382e+01      2.5014911798232475e-01
      7.7633537432442849e-58     -3.5082640472592239e+01      2.5014756145685624e-01
     -1.7721209060567754e-57     -3.5332786504448165e+01      2.5014603185592676e-01
     -9.7837962046706573e-58     -3.5582931033009636e+01      2.5014452856147074e-01
      2.2069486850668691e-57     -3.5833074083973514e+01      2.5014305096387801e-01
      1.0211020874802950e-57     -3.6083215682389685e+01      2.5014159841617101e-01
     -2.6410293289383088e-57     -3.6333355852689550e+01      2.5014017029986491e-01
     -8.1184002538034905e-58     -3.6583494618771894e+01      2.5013876608234398e-01
      2.9834532002519912e-57     -3.6833632004017225e+01      2.5013738524533125e-01
      3.0767632747146760e-58     -3.7083768031219208e+01      2.5013602720198236e-01
     -3.0941206577264850e-57     -3.7333902722586558e+01      2.5013469136735011e-01
      4.3278733643746436e-58     -3.7584036099866672e+01      2.5013337728011464e-01
      2.8297722326420470e-57     -3.7834168184410970e+01      2.5013208454429758e-01
     -1.2219213023067027e-57     -3.8084298997056592e+01      2.5013081264562231e-01
     -2.1331977333530534e-57     -3.8334428558018331e+01      2.5012956096173866e-01
      1.7827310755016647e-57     -3.8584556887043156e+01      2.5012832902482529e-01
      1.1212475831097157e-57     -3.8834684003672933e+01      2.5012711662977694e-01
     -1.8735670817115761e-57     -3.9084809927171534e+01      2.5012592349860086e-01
     -9.2170661694065642e-59     -3.9334934676092196e+01      2.5012474892066194e-01
      1.4462169638372478e-57     -3.9585058268144010e+01      2.5012359205181411e-01
     -6.0235743766258568e-58     -3.9835180720845479e+01      2.5012245270146849e-01
     -7.1769789555613666e-58     -4.0085302052272702e+01      2.5012133142722348e-01
      7.7002277975945749e-58     -4.0335422280540371e+01      2.5012022826766867e-01
