============================================================
QNM Convergence Report
============================================================
Date: 2026-02-15 17:45:19
Tolerance: 1.0e-04
Resolutions: 180, 190, 200
Note: only Re(ω) ≥ 0 shown (spectrum symmetric about imaginary axis)

------------------------------------------------------------
Summary
------------------------------------------------------------
Total converged QNMs: 400
  General (Re!=0, Im!=0): 120
  Purely imaginary (Re~0): 84
  Purely real (Im~0): 196

------------------------------------------------------------
General QNMs (Re != 0, Im != 0)
------------------------------------------------------------
                   Re(omega)                   Im(omega)
  ──────────────────────────  ──────────────────────────
      3.0023286935573821e+00      1.1611354529005087e-04
      2.9989854671000438e+00     -1.0038390596946246e-04
      2.9989677351079500e+00     -1.0303519942724636e-04
      2.9989495357476068e+00     -1.0578051907943335e-04
      2.9989308525069931e+00     -1.0862406261509721e-04
      3.0044059475349219e+00     -1.0919688813926127e-04
      2.9989116681410279e+00     -1.1157025423502238e-04
      2.9988919646323167e+00     -1.1462375900814991e-04
      2.9988717231494286e+00     -1.1778949827649189e-04
      2.9988509240025376e+00     -1.2107266619511175e-04
      2.9988295465962240e+00     -1.2447874750179215e-04
      2.9988075693792342e+00     -1.2801353661985915e-04
      3.0046323734838216e+00     -1.2967407374320431e-04
      2.9987849697909699e+00     -1.3168315820739427e-04
      2.9987617242044684e+00     -1.3549408927684701e-04
      2.9987378078656013e+00     -1.3945318302098050e-04
      2.9987131948282100e+00     -1.4356769449426748e-04
      2.9986878578848630e+00     -1.4784530831345719e-04
      2.9986617684928980e+00     -1.5229416855721910e-04
      2.9986348966953780e+00     -1.5692291106272617e-04
      2.9986072110365587e+00     -1.6174069833698463e-04
      2.9985786784714343e+00     -1.6675725732288527e-04
      3.0048666487354292e+00     -1.7150618156820557e-04
      2.9985492642688794e+00     -1.7198292028462191e-04
      2.9985189319078711e+00     -1.7742866910460279e-04
      2.9984876429662215e+00     -1.8310618331462264e-04
      2.9984553570011987e+00     -1.8902789221826957e-04
      2.9984220314213590e+00     -1.9520703149976406e-04
      2.9983876213488494e+00     -2.0165770475718997e-04
      2.9983520794713598e+00     -2.0839495044596882e-04
      2.9983153558828426e+00     -2.1543481477212973e-04
      2.9982773979120068e+00     -2.2279443113520784e-04
      2.9982381499375244e+00     -2.3049210678835708e-04
      3.0051163096439963e+00     -2.3206409845262006e-04
      2.9981975531887564e+00     -2.3854741745950146e-04
      2.9981555455307007e+00     -2.4698131076324745e-04
      2.9981120612317258e+00     -2.5581621933017958e-04
      2.9980670307125101e+00     -2.6507618468961771e-04
      2.9980203802744430e+00     -2.7478699306571327e-04
      2.9979720318055509e+00     -2.8497632438697333e-04
      2.9979219024618287e+00     -2.9567391596831973e-04
      2.9978699043216013e+00     -3.0691174250539190e-04
      2.9978159440103069e+00     -3.1872421422620778e-04
      2.9977599222927935e+00     -3.3114839527926187e-04
      2.9977017336299014e+00     -3.4422424470402556e-04
      2.9976412656957461e+00     -3.5799488263473081e-04
      2.9975783988517080e+00     -3.7250688473721962e-04
      2.9975130055726713e+00     -3.8781060827851983e-04
      2.9974449498205487e+00     -4.0396055368786029e-04
      2.9973740863595357e+00     -4.2101576599570437e-04
      2.9973002600068854e+00     -4.3904028114541942e-04
      2.9972233048122456e+00     -4.5810362287381997e-04
      2.9971430431577564e+00     -4.7828135666787893e-04
      2.9970592847701392e+00     -4.9965570824419831e-04
      2.9969718256349336e+00     -5.2231625508769336e-04
      2.9968804468017720e+00     -5.4636070085295615e-04
      2.9967849130681885e+00     -5.7189574390764111e-04
      2.9966849715278312e+00     -5.9903805301988002e-04
