============================================================
QNM Convergence Report
============================================================
Date: 2026-02-07 18:10:50
Tolerance: 1.0e-04
Resolutions: 180, 190, 200
Note: only Re(ω) ≥ 0 shown (spectrum symmetric about imaginary axis)

------------------------------------------------------------
Summary
------------------------------------------------------------
Total converged QNMs: 502
  General (Re!=0, Im!=0): 12
  Purely imaginary (Re~0): 83
  Purely real (Im~0): 407

------------------------------------------------------------
General QNMs (Re != 0, Im != 0)
------------------------------------------------------------
                   Re(omega)                   Im(omega)
      9.9999259709618371e-02     -4.4286353333925041e-21
      9.9999313551274990e-02     -4.5044972590872581e-21
      9.9999361725817054e-02     -4.7691637979518402e-21
      9.9999405001526362e-02     -5.2495993117979675e-21
      9.9999444020772099e-02     -5.9809482970980029e-21
      9.9999479323985382e-02     -7.0071022194051490e-21
      9.9999511368472363e-02     -8.3814348610505173e-21
      9.9999540543297835e-02     -1.0167691321980568e-20
      9.9999556088571001e-02     -2.3243599262831575e-05
      9.9999567181150092e-02     -1.2441022254597947e-20
      9.9999591567867085e-02     -1.5289159572429782e-20
      9.9999613950136054e-02     -1.8813733333332654e-20
      9.9999634541756519e-02     -2.3131732148389583e-20
      9.9999653528764651e-02     -2.8377111568625482e-20
      9.9999671073649821e-02     -3.4702556631343110e-20
      9.9999687318842512e-02     -4.2281406229700912e-20
      9.9999702389614059e-02     -5.1309748289967020e-20
      9.9999716396498753e-02     -6.2008695962853131e-20
      9.9999729437326421e-02     -7.4626856203829577e-20
      9.9999741598935155e-02     -8.9443003266226754e-20
      9.9999752958620680e-02     -1.0676897078622545e-19
      9.9999763585367538e-02     -1.2695277732109566e-19
      9.9999773540898867e-02     -1.5038200142812579e-19
      9.9999782880574623e-02     -1.7748742365596683e-19
      9.9999791654162909e-02     -2.0874695417535098e-19
      9.9999799906504247e-02     -2.4468986621408619e-19
      9.9999807678085709e-02     -2.8590135699310243e-19
      9.9999815005538409e-02     -3.3302745949718274e-19
      9.9999821922069937e-02     -3.8678033016700192e-19
      9.9999828457841264e-02     -4.4794393947969388e-19
      9.9999834640296104e-02     -5.1738019440536229e-19
      9.9999840494449460e-02     -5.9603552389940148e-19
      9.9999846043141036e-02     -6.8494796092870397e-19
      9.9999851307258400e-02     -7.8525475704825062e-19
      9.9999856305933790e-02     -8.9820056825880111e-19
      9.9999861056718195e-02     -1.0251462538032419e-18
      9.9999865575735675e-02     -1.1675783327168535e-18
      9.9999869877820266e-02     -1.3271191463551125e-18
      9.9999873976637968e-02     -1.5055377788031824e-18
      9.9999877884795349e-02     -1.7047617910473720e-18
      9.9999881613936553e-02     -1.9268898290861204e-18
      9.9999885174830258e-02     -2.1742051708042959e-18
      9.9999888577447363e-02     -2.4491902814602341e-18
      9.9999891831030960e-02     -2.7545424530731264e-18
      9.9999894944159118e-02     -3.0931906088854556e-18
      9.9999897924801531e-02     -3.4683133604508304e-18
      9.9999900780370507e-02     -3.8833584118052806e-18
      9.9999903517767150e-02     -4.3420634126673912e-18
      9.9999906143423092e-02     -4.8484783707318007e-18
      9.9999908663338258e-02     -5.4069897419286878e-18
      9.9999911083115234e-02     -6.0223463270817153e-18
      9.9999913407990360e-02     -6.6996871137773976e-18
      9.9999915642862189e-02     -7.4445712135356198e-18
      9.9999917792317192e-02     -8.2630100566273458e-18
      9.9999919860653402e-02     -9.1615020202128573e-18
      9.9999921851901860e-02     -1.0147069679972868e-17
      9.9999923769846288e-02     -1.1227299891186545e-17
      9.9999925618041094e-02     -1.2410386922397046e-17
      9.9999927399827826e-02     -1.3705178883531392e-17
      9.9999929118350275e-02     -1.5121227710756351e-17
      9.9999930776568408e-02     -1.6668842992619474e-17
      9.9999932377271061e-02     -1.8359149946326502e-17
      9.9999933923087717e-02     -2.0204151879543461e-17
      9.9999935416499278e-02     -2.2216797502106568e-17
      9.9999936859848038e-02     -2.4411053483721425e-17
      9.9999938255346879e-02     -2.6801982688408093e-17
      9.9999939605087768e-02     -2.9405828554403090e-17
      9.9999940911049565e-02     -3.2240106129799286e-17
      9.9999942175105286e-02     -3.5323700319763757e-17
      9.9999943399028901e-02     -3.8676971951136975e-17
      9.9999944584501427e-02     -4.2321872315046962e-17
      9.9999945733116824e-02     -4.6282066908383793e-17
      9.9999946846387272e-02     -5.0583069161147952e-17
      9.9999947925748220e-02     -5.5252385009450689e-17
      9.9999948972562952e-02     -6.0319669254022508e-17
      9.9999949988126946e-02     -6.5816894732277009e-17
      9.9999950973671814e-02     -7.1778535429177653e-17
      9.9999951930369146e-02     -7.8241764759368833e-17
      9.9999952859333899e-02     -8.5246670371384917e-17
      9.9999953761627666e-02     -9.2836486955505844e-17
      9.9999954638261737e-02     -1.0105784868140555e-16
      9.9999955490199952e-02     -1.0996106305173813e-16
      9.9999956318361269e-02     -1.1960040813502476e-16
      9.9999957123622321e-02     -1.3003445533767379e-16
      9.9999957906819703e-02     -1.4132642009297406e-16
      9.9999958668752151e-02     -1.5354454308704218e-16
      9.9999959410182596e-02     -1.6676250491090214e-16
      9.9999960131840038e-02     -1.8105987732745679e-16
      9.9999960834421364e-02     -1.9652261467583724e-16
      9.9999961518593056e-02     -2.1324358930777020e-16
      9.9999962184992686e-02     -2.3132317536605167e-16
      9.9999962834230530e-02     -2.5086988567950407e-16
      9.9999963466890829e-02     -2.7200106706824641e-16
      9.9999964083533219e-02     -2.9484365993495458e-16
      9.9999964684693882e-02     -3.1953502867029282e-16
      9.9999965270886768e-02     -3.4622387013333902e-16
      9.9999965842604691e-02     -3.7507120829147364e-16
      9.9999966400320314e-02     -4.0625148403135708e-16
      9.9999966944487192e-02     -4.3995375019767281e-16
      9.9999967475540658e-02     -4.7638298309586758e-16
      9.9999967993898681e-02     -5.1576152302834900e-16
      9.9999968499962719e-02     -5.5833065794270965e-16
      9.9999968994118504e-02     -6.0435236598128135e-16
      9.9999969476736728e-02     -6.5411123466358363e-16
      9.9999969948173784e-02     -7.0791657664184900e-16
      9.9999970408772426e-02     -7.6610476448538471e-16
      9.9999970858862336e-02     -8.2904180981954257e-16
      9.9999971298760801e-02     -8.9712621542511215e-16
      9.9999971728773160e-02     -9.7079213265929740e-16
      9.9999972149193470e-02     -1.0505128608668706e-15
      9.9999972560304892e-02     -1.1368047304001542e-15
      9.9999972962380237e-02     -1.2302314165662110e-15
      9.9999973355682364e-02     -1.3314087383958025e-15
      9.9999973740464668e-02     -1.4410100037319815e-15
      9.9999974116971466e-02     -1.5597719709459737e-15
      9.9999974485438362e-02     -1.6885015078185391e-15
      9.9999974846092618e-02     -1.8280830400327568e-15
      9.9999975199153573e-02     -1.9794868956171905e-15
      9.9999975544832864e-02     -2.1437786679275825e-15
      9.9999975883334841e-02     -2.3221297388086431e-15
      9.9999976214856831e-02     -2.5158291259780572e-15
      9.9999976539589391e-02     -2.7262968450823594e-15
      9.9999976857716652e-02     -2.9550990080936423e-15
      9.9999977169416540e-02     -3.2039649167318360e-15
      9.9999977474861002e-02     -3.4748064536188292e-15
      9.9999977774216292e-02     -3.7697401263882630e-15
      9.9999978067643172e-02     -4.0911121828319191e-15
      9.9999978355297142e-02     -4.4415272906496568e-15
      9.9999978637328610e-02     -4.8238813663390618e-15
      9.9999978913883125e-02     -5.2413992477867826e-15
      9.9999979185101548e-02     -5.6976780386988081e-15
      9.9999979451120255e-02     -6.1967371158053768e-15
      9.9999979712071280e-02     -6.7430759889960087e-15
      9.9999979968082464e-02     -7.3417414493563990e-15
      9.9999980219277668e-02     -7.9984057422449377e-15
      9.9999980465776878e-02     -8.7194578771947012e-15
      9.9999980707696348e-02     -9.5121106531438716e-15
      9.9999980945148767e-02     -1.0384526561776043e-14
      9.9999981178243366e-02     -1.1345966466961211e-14
      9.9999981407086033e-02     -1.2406965888370286e-14
      9.9999981631779464e-02     -1.3579544900515269e-14
      9.9999981852423245e-02     -1.4877459172396853e-14
      9.9999982069113993e-02     -1.6316501621889545e-14
      9.9999982281945440e-02     -1.7914866683965241e-14
      9.9999982491008541e-02     -1.9693592484953831e-14
      9.9999982696391529e-02     -2.1677100540036395e-14
      9.9999982898180101e-02     -2.3893858313222760e-14
      9.9999983096457398e-02     -2.6377197608075913e-14
      9.9999983291304148e-02     -2.9166332011916957e-14
      9.9999983482798746e-02     -3.2307630518415185e-14
      9.9999983671017298e-02     -3.5856223472579245e-14
      9.9999983856033703e-02     -3.9878043252838132e-14
      9.9999984037919723e-02     -4.4452438764274969e-14
      9.9999984216745053e-02     -4.9675554532411150e-14
      9.9999984392577346e-02     -5.5664738993368102e-14
      9.9999984565482286e-02     -6.2564353227899119e-14
      9.9999984735523628e-02     -7.0553507572784563e-14
      9.9999984902763225e-02     -7.9856485588167404e-14
      9.9999985067261057e-02     -9.0756965026542639e-14
      9.9999985229075244e-02     -1.0361768290456588e-13
      9.9999985388262075e-02     -1.1890803211837682e-13
      9.9999985544875908e-02     -1.3724341796382906e-13
      9.9999985698969215e-02     -1.5944239125599092e-13
      9.9999985850592429e-02     -1.8661123642772930e-13
      9.9999985999793845e-02     -2.2027199408887780e-13
      9.9999986146619382e-02     -2.6256108955923480e-13
      9.9999986291112258e-02     -3.1654635070779823e-13
      9.9999986433312524e-02     -3.8674978040269540e-13
      9.9999986573256150e-02     -4.8004328737406521e-13
      9.9999986710973945e-02     -6.0725536058228225e-13
      9.9999986846489405e-02     -7.8621923456380157e-13
      9.9999986979815367e-02     -1.0479812577177834e-12
      9.9999987110948291e-02     -1.4506915567152617e-12
      9.9999987239858354e-02     -2.1150957732832821e-12
      9.9999987366476001e-02     -3.3361402136524420e-12
      9.9999987490737963e-02     -6.1001897995877304e-12
      9.9999990000188624e-02      1.2207150571603324e-09
      9.9999997398228999e-02      1.2528868287285654e-09
      9.9999999999912395e-02     -1.4522554218686722e-13
      1.0000000000433165e-01     -9.5997305997185638e-12
      1.0000000001594728e-01      2.3264056678012865e-11
      1.0000000003043676e-01     -2.8899167727112818e-11
      1.0000000006481195e-01      4.9750797272044825e-11
      1.0000000008059357e-01     -5.2576984812466244e-11
      1.0000000014052014e-01      7.8501181435329702e-11
      1.0000000015513909e-01     -7.9284842614489471e-11
      1.0000000024249221e-01      1.0936434802041515e-10
      1.0000000025446577e-01     -1.0855781939538696e-10
      1.0000000037072912e-01      1.4233495979081146e-10
      1.0000000037904638e-01     -1.4023820339967579e-10
      1.0000000052550868e-01      1.7749526670916838e-10
      1.0000000052943755e-01     -1.7431329532906942e-10
      1.0000000070628458e-01     -2.1085221217495091e-10
      1.0000000070730070e-01      2.1498136647718459e-10
      1.0000000091032717e-01     -2.4997675323174492e-10
      1.0000000091673424e-01      2.5496549017121896e-10
      1.0000000114240566e-01     -2.9184677964009129e-10
      1.0000000115458310e-01      2.9764670343252712e-10
      1.0000000140346758e-01     -3.3665274147503547e-10
      1.0000000142175962e-01      3.4324636782215591e-10
      1.0000000169457479e-01     -3.8461211752094861e-10
      1.0000000171931274e-01      3.9200650771504047e-10
      1.0000000201691095e-01     -4.3596817645843485e-10
      1.0000000204842928e-01      4.4419003608673168e-10
      1.0000000237178960e-01     -4.9099020797763458e-10
      1.0000000241043747e-01      5.0008219590114995e-10
      1.0000000276066279e-01     -5.4997474240875515e-10
      1.0000000280681237e-01      5.5999280770931308e-10
      1.0000000318513041e-01     -6.1324748079093901e-10
      1.0000000323918311e-01      6.2425906881418631e-10
      1.0000000364695043e-01     -6.8116577824736678e-10
      1.0000000370934151e-01      6.9324875906882099e-10
      1.0000000414804985e-01     -7.5412160002559842e-10
      1.0000000421925252e-01      7.6736378699447818e-10
      1.0000000469053708e-01     -8.3254492015206837e-10
      1.0000000477106594e-01      8.4704406506223781e-10
      1.0000000527671522e-01     -9.1690756734446095e-10
      1.0000000536712976e-01      9.3277174057668300e-10
      1.0000000590909708e-01     -1.0077275475889716e-09
      1.0000000601000517e-01      1.0250758338158766e-09
      1.0000000659042145e-01     -1.1055738914823146e-09
      1.0000000670248323e-01      1.1245373523348497e-09
      1.0000000732367136e-01     -1.2110720897027490e-09
      1.0000000744760348e-01      1.2317949631380651e-09
      1.0000000811209429e-01     -1.3249101936793851e-09
      1.0000000824867460e-01      1.3475513153759041e-09
      1.0000000895922449e-01     -1.4478456720310769e-09
      1.0000000910929725e-01      1.4725801171653457e-09
      1.0000000986890785e-01     -1.5807131276633933e-09
      1.0000001003338967e-01      1.6077340823541173e-09
      1.0000001084532945e-01     -1.7244329963510229e-09
      1.0000001102521580e-01      1.7539538774472295e-09
      1.0000001189304424e-01     -1.8800213658846060e-09
      1.0000001208941685e-01      1.9122782161916694e-09
      1.0000001301701113e-01     -2.0486010760754536e-09
      1.0000001323104614e-01      2.0838552700803826e-09
      1.0000001422263091e-01     -2.2314142847570395e-09
      1.0000001445560802e-01      2.2699555879076089e-09
      1.0000001551578859e-01     -2.4298367141338570e-09
      1.0000001576910125e-01      2.4719867471747758e-09
      1.0000001690290043e-01     -2.6453938262527817e-09
      1.0000001717806722e-01      2.6915099954270010e-09
      1.0000001839096662e-01     -2.8797792170100337e-09
      1.0000001868964399e-01      2.9302591814862039e-09
      1.0000001998763004e-01     -3.1348755661583633e-09
      1.0000002031162650e-01      3.1901623262503273e-09
      1.0000002170124210e-01     -3.4127785376954719e-09
      1.0000002205253410e-01      3.4733662417349536e-09
      1.0000002354093633e-01     -3.7158240925594684e-09
      1.0000002392168614e-01      3.7822646771650625e-09
      1.0000002551671112e-01     -4.0466197558806596e-09
      1.0000002592928681e-01      4.1195305544140400e-09
      1.0000002763952252e-01     -4.4080804767704396e-09
      1.0000002808652043e-01      4.4881529546749454e-09
      1.0000002992138872e-01     -4.8034698329908440e-09
      1.0000003040565880e-01      4.8914796373033074e-09
      1.0000003237550771e-01     -5.2364474698048505e-09
      1.0000003290018199e-01      5.3332660144382913e-09
      1.0000003501639013e-01     -5.7111238267419969e-09
      1.0000003558491496e-01      5.8177316764079007e-09
      1.0000003786000931e-01     -6.2321234039645514e-09
      1.0000003847618182e-01      6.3496257693874315e-09
      1.0000004092397130e-01     -6.8046580588733895e-09
      1.0000004159198063e-01      6.9343027761688935e-09
      1.0000004422770764e-01     -7.4346121128632298e-09
      1.0000004495218187e-01      7.5778105529978813e-09
      1.0000004779269440e-01     -8.1286413993460949e-09
      1.0000004857875386e-01      8.2869928424644940e-09
      1.0000005164270166e-01     -8.8942888118628746e-09
      1.0000005249601968e-01      9.0696089297117723e-09
      1.0000005580407795e-01     -9.7401194335818850e-09
      1.0000005673095032e-01      9.9344736560082572e-09
      1.0000006030607556e-01     -1.0675878969800697e-08
      1.0000006131349991e-01      1.0891621674329169e-08
      1.0000006518122292e-01     -1.1712679992412573e-08
      1.0000006627698987e-01      1.1952500656798493e-08
      1.0000007046575236e-01     -1.2863221476761243e-08
      1.0000007165855017e-01      1.3130199182827184e-08
      1.0000007620009192e-01     -1.4142048314203756e-08
      1.0000007749962711e-01      1.4439716299550397e-08
      1.0000008242943263e-01     -1.5565858978642332e-08
      1.0000008384656930e-01      1.5898281316841774e-08
      1.0000008920438411e-01     -1.7153871390246347e-08
      1.0000009075130518e-01      1.7525734360336642e-08
      1.0000009658173430e-01     -1.8928259355317830e-08
      1.0000009827212854e-01      1.9344980664331010e-08
      1.0000010462533174e-01     -2.0914674898541657e-08
      1.0000010647461147e-01      2.1382534680921161e-08
      1.0000011340711330e-01     -2.3142875513276013e-08
      1.0000011543266828e-01      2.3669173993510134e-08
      1.0000012300830420e-01     -2.5647480060642158e-08
      1.0000012522979861e-01      2.6240727989597422e-08
      1.0000013352082321e-01     -2.8468883043485028e-08
      1.0000013596054401e-01      2.9139032583186916e-08
      1.0000014504893290e-01     -3.1654364656872711e-08
      1.0000014773219976e-01      3.2413090397054333e-08
      1.0000015771118352e-01     -3.5259443892196986e-08
      1.0000016066683234e-01      3.6120486274075474e-08
      1.0000017164270941e-01     -3.9349534743068052e-08
      1.0000017490366489e-01      4.0329121528728592e-08
      1.0000018699795089e-01     -4.4001982166039647e-08
      1.0000019060190636e-01      4.5119347978778702e-08
      1.0000020395389091e-01     -4.9308576160058772e-08
      1.0000020794411836e-01      5.0586605876961816e-08
      1.0000022271391666e-01     -5.5378670882886763e-08
      1.0000022714023532e-01      5.6844700258750805e-08
      1.0000024351244344e-01     -6.2343073510317066e-08
      1.0000024843238192e-01      6.4029890505153519e-08
      1.0000026662047082e-01     -7.0358917876717592e-08
      1.0000027210066680e-01      7.2306021657248991e-08
      1.0000029235228479e-01     -7.9615805440609476e-08
      1.0000029847017720e-01      8.1870998206929327e-08
      1.0000032107357353e-01     -9.0343587318835155e-08
      1.0000032791945666e-01      9.2964998781207600e-08
      1.0000035321129515e-01     -1.0282228530819440e-07
      1.0000036089082244e-01      1.0588096339742331e-07
      1.0000038926572678e-01     -1.1739482030936435e-07
      1.0000039790297595e-01      1.2097806829832873e-07
      1.0000042982524276e-01     -1.3448345279820571e-07
      1.0000043956648556e-01      1.3869915793911576e-07
      1.0000047558452548e-01     -1.5461117056881583e-07
      1.0000048660288656e-01      1.5959346078072365e-07
      1.0000052736711927e-01     -1.7842972671450390e-07
      1.0000053986836406e-01      1.8434642213116014e-07
      1.0000058615351455e-01     -2.0675670090213477e-07
      1.0000060038328043e-01      2.1381921521607091e-07
      1.0000065311632596e-01     -2.4062493074064205e-07
      1.0000066936921415e-01      2.4910155318887738e-07
      1.0000072966465036e-01     -2.8134909881450908e-07
      1.0000074829573857e-01      2.9158299979169432e-07
      1.0000081750042603e-01     -3.3061642950020058e-07
      1.0000083893996761e-01      3.4305036217960982e-07
      1.0000091869067873e-01     -3.9061179812646222e-07
      1.0000094346305421e-01      4.0582245604502470e-07
      1.0000103576111460e-01     -4.6419288177356295e-07
      1.0000106450955118e-01      4.8293947477859576e-07
      1.0000117181888936e-01     -5.5513977341796942e-07
      1.0000120533814233e-01      5.7843409422363041e-07
      1.0000133071593051e-01     -6.6851866402254979e-07
      1.0000136999611038e-01      6.9772873347088896e-07
      1.0000151726911634e-01     -8.1122684192730194e-07
      1.0000156355506168e-01      8.4823527244752280e-07
      1.0000173755836489e-01     -9.9283952830368680e-07
      1.0000179242931646e-01      1.0402957112735095e-06
      1.0000199931783223e-01     -1.2269867238201065e-06
      1.0000206478605209e-01      1.2887287913337991e-06
      1.0000231237165425e-01     -1.5337072356240059e-06
      1.0000233404970402e-01      1.8690869959349929e-05
      1.0000239096321614e-01      1.6155022029255783e-06
      1.0000268877273324e-01     -1.9436214732695451e-06
      1.0000278341882157e-01      2.0544789683045337e-06
      1.0000313022527378e-01     -1.7509562162962114e-05
      1.0000314139039222e-01     -2.5051512807023157e-06
      1.0000325464146842e-01      2.6594694724735566e-06
      1.0000367830445189e-01     -3.2955238244950760e-06
      1.0000381020849429e-01      3.5160906823576905e-06
      1.0000429023291590e-01     -4.4362870846492418e-06
      1.0000443402294591e-01      4.7588924479957691e-06
      1.0000492259974671e-01     -6.1190286683654918e-06
      1.0000502045556016e-01      1.3486264557483989e-05
      1.0000505361652604e-01      6.6003068928827898e-06
      1.0000525186032462e-01     -1.2405388882660390e-05
      1.0000539686756695e-01     -8.6409856715217470e-06
      1.0000544058990085e-01      1.7025002147811953e-07
      1.0000544141720920e-01     -1.7027862735446236e-07
      1.0000544169376493e-01      9.3618450158418595e-06
      1.0000876768483669e-01     -1.4558483038366815e-06
      1.0000876848809015e-01      1.4564006956897114e-06
      1.0000951954703470e-01      1.5230538457991321e-05
      1.0000953699567769e-01     -1.5228834262644870e-05
      1.0001112573261023e-01     -6.6092432008814252e-06
      1.0001112620126035e-01      6.6104141528142798e-06

------------------------------------------------------------
Purely Imaginary QNMs (Re ~ 0)
------------------------------------------------------------
                   Re(omega)                   Im(omega)             Delta Im(omega)
  ──────────────────────────  ──────────────────────────  ──────────────────────────
     -7.3584909970896828e-75     -1.9991517771379613e+01
     -7.8893968958860831e-74     -2.0242224845786254e+01      2.5070707440664108e-01
     -2.7929578873320229e-73     -2.0492749578067453e+01      2.5052473228119965e-01
     -5.1390068406413454e-73     -2.0743483177125803e+01      2.5073359905834991e-01
      1.5721858797076254e-73     -2.0994078763934958e+01      2.5059558680915472e-01
      4.5841184734554721e-72     -2.1244700350329730e+01      2.5062158639477161e-01
      1.6154374370231336e-71     -2.1495325152264964e+01      2.5062480193523484e-01
      2.6086415778633426e-71     -2.1745918548917320e+01      2.5059339665235569e-01
     -1.9789970147841233e-71     -2.1996516792649818e+01      2.5059824373249739e-01
     -2.4133468053750925e-70     -2.2247102991900864e+01      2.5058619925104608e-01
     -6.6500387842279020e-70     -2.2497678497681864e+01      2.5057550578100063e-01
     -6.0734184883425610e-70     -2.2748248732860731e+01      2.5057023517886634e-01
      2.1339954496415690e-69     -2.2998809373828610e+01      2.5056064096787978e-01
      9.8137128140747125e-69     -2.3249362225297837e+01      2.5055285146922657e-01
      1.5955173691651282e-68     -2.3499907950745374e+01      2.5054572544753739e-01
     -9.3889732134173855e-69     -2.3750445744031399e+01      2.5053779328602488e-01
     -1.0834099690299133e-67     -2.4000976350816217e+01      2.5053060678481742e-01
     -2.2835736436962537e-67     -2.4251499913812221e+01      2.5052356299600476e-01
     -2.9494837036309814e-68     -2.4502016384515819e+01      2.5051647070359806e-01
      1.0126501432792886e-66     -2.4752526094058386e+01      2.5050970954256613e-01
      2.4376336500839957e-66     -2.5003029164352974e+01      2.5050307029458807e-01
      8.3525382105845260e-67     -2.5253525693545225e+01      2.5049652919225096e-01
     -8.7252682209621800e-66     -2.5504015878612375e+01      2.5049018506715015e-01
     -2.1124896720156859e-65     -2.5754499846934586e+01      2.5048396832221087e-01
     -5.8460968669707249e-66     -2.6004977719074894e+01      2.5047787214030848e-01
      7.1670579410121659e-65     -2.6255449643654412e+01      2.5047192457951795e-01
      1.5049824808343879e-64     -2.6505915744377482e+01      2.5046610072307018e-01
     -4.6414489636800508e-66     -2.6756376139119254e+01      2.5046039474177206e-01
     -5.4330795583687389e-64     -2.7006830953759668e+01      2.5045481464041330e-01
     -8.4074968998964964e-64     -2.7257280303911440e+01      2.5044935015177217e-01
      5.4913782588942991e-64     -2.7507724299805908e+01      2.5044399589446797e-01
      3.5209878404155470e-63     -2.7758163053125877e+01      2.5043875331996901e-01
      3.1267613635681532e-63     -2.8008596670451762e+01      2.5043361732588565e-01
     -6.6354389975086801e-63     -2.8259025253750789e+01      2.5042858329902629e-01
     -1.7590023166251002e-62     -2.8509448904022538e+01      2.5042365027174895e-01
     -1.9551531687394280e-63     -2.8759867719149760e+01      2.5041881512722242e-01
      4.6833586941804378e-62     -2.9010281793219079e+01      2.5041407406931881e-01
      5.5885410812297876e-62     -2.9260691218410063e+01      2.5040942519098408e-01
     -6.5739180254179902e-62     -2.9511096084604922e+01      2.5040486619485947e-01
     -2.0627708632298556e-61     -2.9761496478617850e+01      2.5040039401292802e-01
     -2.6657055315139604e-62     -3.0011892485035755e+01      2.5039600641790472e-01
      4.7234525785313873e-61     -3.0262284186492067e+01      2.5039170145631218e-01
      4.4744797055442748e-61     -3.0512671663152457e+01      2.5038747666038930e-01
     -7.2609353106264707e-61     -3.0763054992938894e+01      2.5038332978643751e-01
     -1.5046328056842855e-60     -3.1013434251952727e+01      2.5037925901383318e-01
      5.3873950061642964e-61     -3.1263809514288898e+01      2.5037526233617058e-01
      3.4524028563288743e-60     -3.1514180851954336e+01      2.5037133766543818e-01
      9.2040505586474459e-61     -3.1764548335183388e+01      2.5036748322905211e-01
     -6.2436600585812277e-60     -3.2014912032518986e+01      2.5036369733559738e-01
     -4.8238833021432828e-60     -3.2265272010669115e+01      2.5035997815012934e-01
      9.3054935374087735e-60     -3.2515628334617425e+01      2.5035632394830998e-01
      1.2428449385485046e-59     -3.2765981067827013e+01      2.5035273320958851e-01
     -1.1527791191599934e-59     -3.3016330272203732e+01      2.5034920437671815e-01
     -2.4715149956073067e-59     -3.3266676008043419e+01      2.5034573583968722e-01
      1.1601934291324311e-59     -3.3517018334184890e+01      2.5034232614147101e-01
      4.2108124169925031e-59     -3.3767357308124986e+01      2.5033897394009585e-01
     -8.6844768107720181e-60     -3.4017692985953133e+01      2.5033567782814714e-01
     -6.4395585252334817e-59     -3.4268025422349801e+01      2.5033243639666836e-01
      3.1793623185322918e-60     -3.4518354670741090e+01      2.5032924839128867e-01
      9.0783839327245018e-59     -3.4768680783367707e+01      2.5032611262661675e-01
      2.6800743628344611e-60     -3.5019003811205863e+01      2.5032302783815652e-01
     -1.1982369465011989e-58     -3.5269323803982509e+01      2.5031999277664596e-01
     -4.7977218884117201e-60     -3.5519640810336263e+01      2.5031700635375387e-01
      1.4895058661749438e-58     -3.5769954877873396e+01      2.5031406753713270e-01
     -1.9429555591045942e-60     -3.6020266053061285e+01      2.5031117518788903e-01
