============================================================
QNM Convergence Report
============================================================
Date: 2026-04-02 19:35:48
Tolerance: 1.0e-04
Resolutions: 180, 190, 200
Note: only Re(ω) ≥ 0 shown (spectrum symmetric about imaginary axis)

------------------------------------------------------------
Summary
------------------------------------------------------------
Total converged QNMs: 429
  General (Re!=0, Im!=0): 71
  Purely imaginary (Re~0): 49
  Purely real (Im~0): 309

------------------------------------------------------------
General QNMs (Re != 0, Im != 0)
------------------------------------------------------------
                   Re(omega)                   Im(omega)
      1.4999155307500607e+00      1.5005398625622342e-15
      1.4999167131796434e+00      2.2489071119683652e-15
      1.4999178709571963e+00      3.3693862548966174e-15
      1.4999190047631759e+00      5.0468806266432071e-15
      1.4999201152547246e+00      7.5583369388301045e-15
      1.4999212030666236e+00      1.1318761715890950e-14
      1.4999222688121985e+00      1.6950402082744791e-14
      1.4999233130841840e+00      2.5386862360222695e-14
      1.4999243364555481e+00      3.8029981947041679e-14
      1.4999253394802772e+00      5.6986512835986461e-14
      1.4999263226941255e+00      8.5425682920154626e-14
      1.4999272866153295e+00      1.2812019643407017e-13
      1.4999282317452916e+00      1.9226609469974189e-13
      1.4999291585692298e+00      2.8872735801602643e-13
      1.4999300675568001e+00      4.3392877155571121e-13
      1.4999309591626897e+00      6.5274035850780696e-13
      1.4999318338271816e+00      9.8288197158528522e-13
      1.4999326919766962e+00      1.4816640658633266e-12
      1.4999335340243016e+00      2.2363278776811945e-12
      1.4999343603702024e+00      3.3799461567279355e-12
      1.4999351714021965e+00      5.1159382943202479e-12
      1.4999359674961030e+00      7.7559701436839003e-12
      1.4999367490161548e+00      1.1778714360751097e-11
      1.4999375163153419e+00      1.7921226685391902e-11
      1.4999382697356942e+00      2.7321487268024168e-11
      1.4999390096084719e+00      4.1741479388933600e-11
      1.4999397362542140e+00      6.3917479897523221e-11
      1.4999404499825628e+00      9.8111978188756091e-11
      1.4999411510917213e+00      1.5098621725739593e-10
      1.4999418398672921e+00      2.3298398712410094e-10
      1.4999425165800628e+00      3.6053196835095975e-10
      1.4999431814819510e+00      5.5954311701012988e-10
      1.4999438347986684e+00      8.7098641330290793e-10
      1.4999444767163672e+00      1.3596728260598696e-09
      1.4999451073568737e+00      2.1278028448715879e-09
      1.4999457267303460e+00      3.3345874569517447e-09
      1.4999463346411845e+00      5.2194536926270622e-09
      1.4999469304936304e+00      8.1062508635714825e-09
      1.4999475128879307e+00      1.2275666394998556e-08
      1.4999480789104345e+00      1.7236114114209168e-08
      1.4999486240439011e+00      1.9094591539593821e-08
      1.4999491477144598e+00      7.1258595278855649e-09
      1.4999496625080662e+00     -2.6938329538192835e-08
      1.4999501812393772e+00     -7.5063475166817796e-08
      1.4999505184691404e+00      5.3173077644735978e-06
      1.4999507033801716e+00     -1.2631227313998708e-07
      1.4999512241267716e+00     -1.7668482260154751e-07
      1.4999517402780633e+00     -2.2576071243499445e-07
      1.4999522502265239e+00     -2.7395436402874659e-07
      1.4999527532287666e+00     -3.2174464888219143e-07
      1.4999532489771366e+00     -3.6954861093403065e-07
      1.4999537373878902e+00     -4.1774026711917780e-07
      1.4999542184958561e+00     -4.6669385475498832e-07
      1.4999544363255517e+00      1.1078258002441839e-05
      1.4999546924005427e+00     -5.1683024685873311e-07
      1.4999551592384963e+00     -5.6867042835230349e-07
      1.4999556191701418e+00     -6.2291031687599824e-07
      1.4999560723755685e+00     -6.8054583172337144e-07
      1.4999565190568245e+00     -7.4311460797031306e-07
      1.4999569594446061e+00     -8.1323705308802213e-07
      1.4999573937945752e+00     -8.9608728501530961e-07
      1.4999578222443726e+00     -1.0049136342840716e-06
      1.4999605651036192e+00      1.5794194563407206e-05
      1.4999683955493370e+00      1.9005230237608494e-05
      1.4999772319123577e+00      2.0340676319261643e-05
      1.4999862180941581e+00      1.9573837010120848e-05
      1.4999943881844251e+00      1.6687854256345489e-05
      1.5000000000106286e+00     -2.6965016349981250e-12
      1.5000000008443444e+00     -2.0957033526734808e-10
      1.5000000062774352e+00     -1.4962695579298564e-09
      1.5000000228968378e+00     -5.1716979784715778e-09
      1.5000000587485611e+00     -1.2475542002553015e-08
      1.5000001221552999e+00     -2.4305974656588810e-08
      1.5000002209990986e+00     -4.1198337405793515e-08
      1.5000003624371017e+00     -6.3430416592107416e-08
      1.5000005528924554e+00     -9.1150573242968548e-08
      1.5000007412031302e+00      1.1935570584344323e-05
      1.5000007981772518e+00     -1.2448602893108579e-07
      1.5000011036590184e+00     -1.6362748650146471e-07
      1.5000012983116948e+00      2.5467317849647330e-07
      1.5000014744259267e+00     -2.0890096736640005e-07
      1.5000019154290665e+00     -2.6084025390318384e-07
      1.5000021136206396e+00      3.5489565549071567e-07
      1.5000024315871192e+00     -3.2027043190883922e-07
      1.5000030012954833e+00      4.5419256497094328e-07
      1.5000030278358165e+00     -3.8840450700189577e-07
      1.5000037091002141e+00     -4.6693615559683868e-07
      1.5000039756382464e+00      5.5919456758979822e-07
      1.5000042798552828e+00      5.8442953803693393e-06
      1.5000044801786858e+00     -5.5808063955530323e-07
      1.5000050409261543e+00      6.7532765227467347e-07
      1.5000053455753515e+00     -6.6449224497588284e-07
      1.5000062005426587e+00      8.0884736043038056e-07
      1.5000063093933651e+00     -7.8902164295281628e-07
      1.5000073754210077e+00     -9.3439556990999611e-07
      1.5000074597169819e+00      9.6648468896692932e-07
      1.5000085474230760e+00     -1.1030005552265179e-06
      1.5000088261446383e+00      1.1539679108692849e-06
      1.5000098294881907e+00     -1.2968858070020798e-06
      1.5000103088734973e+00      1.3749242100971921e-06
      1.5000112262692495e+00     -1.5179295362114449e-06
      1.5000119168095294e+00      1.6312209002578582e-06
      1.5000127430780146e+00     -1.7680355035979745e-06
      1.5000136581522443e+00      1.9241130759057400e-06
      1.5000143858914456e+00     -2.0492777663064206e-06
      1.5000155406948359e+00      2.2551185315360958e-06
      1.5000161613351339e+00     -2.3639843205364772e-06
      1.5000175723292899e+00      2.6263468611316029e-06
      1.5000180766776989e+00     -2.7147819449308600e-06
      1.5000197614116193e+00      3.0405244472464068e-06
      1.5000201398445692e+00     -3.1046244077228778e-06
      1.5000221169673460e+00      3.5009414180896024e-06
      1.5000223594489832e+00     -3.5368172450421026e-06
      1.5000246488072182e+00      4.0114123883061794e-06
      1.5000247448361477e+00     -4.0150451905337243e-06
      1.5000273061375453e+00     -4.5434045881478086e-06
      1.5000273676076044e+00      4.5762681138792104e-06
      1.5000300543337992e+00     -5.1264415986704360e-06
      1.5000302849829534e+00      5.2003726862232377e-06
      1.5000330013255592e+00     -5.7691965706402873e-06
      1.5000334135616982e+00      5.8891588593435881e-06
      1.5000361600125587e+00     -6.4772549389730185e-06
      1.5000367670699966e+00      6.6486767316549351e-06
      1.5000395443814165e+00     -7.2568051502263187e-06
      1.5000403604252222e+00      7.4856534894946803e-06
      1.5000431696030476e+00     -8.1147042844343071e-06
      1.5000442098404654e+00      8.4075635108192407e-06
      1.5000470521407847e+00     -9.0585522192211632e-06
      1.5000483329412710e+00      9.4227090554974073e-06
      1.5000512098705252e+00     -1.0096775359854568e-05
      1.5000527488960502e+00      1.0540312329716829e-05
      1.5000556622144476e+00     -1.1238721144819085e-05
      1.5000574785618523e+00      1.1770620099239966e-05
      1.5000604302901013e+00     -1.2494764737876026e-05
      1.5000625446475082e+00      1.3125022344735304e-05
      1.5000655370769767e+00     -1.3876429541871152e-05
      1.5000679718965186e+00      1.4616186756906151e-05
      1.5000710076030259e+00     -1.5396523424075702e-05
      1.5000737872924912e+00      1.6258211189567030e-05
      1.5000768691540427e+00     -1.7069292835233068e-05
      1.5000800202904661e+00      1.8066796544168504e-05
      1.5000831515093529e+00     -1.8910597343243012e-05
      1.5000867030780991e+00      2.0059442964605472e-05
      1.5000898872079256e+00     -2.0938107497580680e-05
      1.5000938708714859e+00      2.2255672691258087e-05
      1.5000971118498485e+00     -2.3171529404477629e-05
      1.5001015622513998e+00      2.4677283474986975e-05
      1.5001048644391519e+00     -2.5632859941375688e-05
      1.5001098195469871e+00      2.7348637106316966e-05
      1.5001131877752880e+00     -2.8346677193075107e-05
      1.5001186892755858e+00      3.0296988400237107e-05
      1.5001221289022741e+00     -3.1340471479895701e-05
      1.5001282226494288e+00      3.3552860931695367e-05
      1.5001317396267082e+00     -3.4645023310556066e-05
      1.5001384761627352e+00      3.7150476997044939e-05
      1.5001420771187604e+00     -3.8294835788947175e-05
      1.5001495122763213e+00      4.1128250766700485e-05
      1.5001532046140795e+00     -4.2328630525536404e-05
      1.5001614002217281e+00      4.5529355525631447e-05
      1.5001651922397112e+00     -4.6789918094859985e-05
      1.5001742169534471e+00      5.0402378483718897e-05
      1.5001781179941376e+00     -5.1727656776515858e-05
      1.5001880482868903e+00      5.5802080232809714e-05
      1.5001920689212171e+00     -5.7197017117659586e-05
      1.5002029902723184e+00      6.1790281143908856e-05
      1.5002071425312704e+00     -6.3260275456352485e-05
      1.5002191508726646e+00      6.8436904922056932e-05
      1.5002234485415711e+00     -6.9987868194146383e-05
      1.5002366520383301e+00      7.5821222143948274e-05
      1.5002411110355516e+00     -7.7459652593523076e-05
      1.5002556323080185e+00      8.4033357577042533e-05
      1.5002602711787472e+00     -8.5766443505214845e-05
      1.5002762501161606e+00      9.3176161427105926e-05
      1.5002810906847190e+00     -9.5011936946371714e-05
      1.5009482813271191e+00      8.9078729396893697e-06
      1.5009588695792777e+00     -9.1295774288574994e-06
      1.5013701384515654e+00     -3.4287775438276977e-05
      1.5013798141779948e+00      3.6916110957684776e-05

------------------------------------------------------------
Purely Imaginary QNMs (Re ~ 0)
------------------------------------------------------------
                   Re(omega)                   Im(omega)             Delta Im(omega)
  ──────────────────────────  ──────────────────────────  ──────────────────────────
      4.1399531410964935e-70     -2.5477769349670140e+01
     -2.1704049079988899e-68     -2.5730742208479175e+01      2.5297285880903431e-01
     -4.5982353619296346e-68     -2.5983547254439124e+01      2.5280504595994913e-01
     -2.3454494474388180e-69     -2.6236483428228347e+01      2.5293617378922306e-01
      1.7525696255748575e-67     -2.6489328327239370e+01      2.5284489901102347e-01
      3.2446091827232702e-67     -2.6742094138334025e+01      2.5276581109465468e-01
     -8.2187495494821460e-68     -2.6994878942889809e+01      2.5278480455578389e-01
     -1.2868254514956704e-66     -2.7247615435756554e+01      2.5273649286674527e-01
     -1.7525131072183205e-66     -2.7500299767088485e+01      2.5268433133193113e-01
      1.6341406160198383e-66     -2.7752969702241824e+01      2.5266993515333880e-01
      8.0132505081152554e-66     -2.8005605624896635e+01      2.5263592265481094e-01
      5.9413733617234889e-66     -2.8258200982484407e+01      2.5259535758777218e-01
     -1.6462587023235059e-65     -2.8510771620203887e+01      2.5257063771947941e-01
     -3.8060934893902014e-65     -2.8763313384855696e+01      2.5254176465180933e-01
      1.5052971239932598e-66     -2.9015821077446091e+01      2.5250769259039529e-01
      1.0672163855274349e-64     -2.9268301279169076e+01      2.5248020172298524e-01
      1.1061954598888025e-64     -2.9520754778144468e+01      2.5245349897539171e-01
     -1.6422222521130362e-64     -2.9773178444337486e+01      2.5242366619301748e-01
     -4.3632395750854456e-64     -3.0025574604309863e+01      2.5239615997237763e-01
      3.9146937507954162e-66     -3.0277945245812894e+01      2.5237064150303112e-01
      1.0353488558986138e-63     -3.0530289051853774e+01      2.5234380604088003e-01
      8.2484067556072118e-64     -3.0782606437353511e+01      2.5231738549973670e-01
     -1.6801693942721532e-63     -3.1034899181681563e+01      2.5229274432805227e-01
     -2.9667279250952669e-63     -3.1287167272989876e+01      2.5226809130831285e-01
      1.5609904246566963e-63     -3.1539410479994022e+01      2.5224320700414538e-01
      6.9765415178528762e-63     -3.1791629896092559e+01      2.5221941609853715e-01
      8.8206740034736455e-64     -3.2043826238796555e+01      2.5219634270399638e-01
     -1.2856418911322716e-62     -3.2295999358607908e+01      2.5217311981135282e-01
     -7.7901747736355168e-63     -3.2548149665469012e+01      2.5215030686110396e-01
      1.9680427309916953e-62     -3.2800278033954555e+01      2.5212836848554332e-01
      2.1334619958442378e-62     -3.3052384730691251e+01      2.5210669673669628e-01
     -2.5662040864200849e-62     -3.3304469796745160e+01      2.5208506605390824e-01
     -4.2994774468632790e-62     -3.3556533815433937e+01      2.5206401868877748e-01
      2.8862210871408969e-62     -3.3808577410520400e+01      2.5204359508646235e-01
      7.3007176055063682e-62     -3.4060600705725122e+01      2.5202329520472233e-01
     -2.8383516732424318e-62     -3.4312603866226375e+01      2.5200316050125338e-01
     -1.1018155516917217e-61     -3.4564587487172332e+01      2.5198362094595694e-01
      2.5560073883064697e-62     -3.4816552045586540e+01      2.5196455841420828e-01
      1.5193375440664560e-61     -3.5068497604148824e+01      2.5194555856228362e-01
     -2.4497707489946902e-62     -3.5320424361169493e+01      2.5192675702066936e-01
     -1.9415091925020400e-61     -3.5572332905620883e+01      2.5190854445138910e-01
      3.1390590320844445e-62     -3.5824223659412723e+01      2.5189075379184089e-01
      2.3067980853867578e-61     -3.6076096618753461e+01      2.5187295934073717e-01
     -5.2283720192562010e-62     -3.6327951931944625e+01      2.5185531319116450e-01
     -2.5290237754626690e-61     -3.6579790212414913e+01      2.5183828047028811e-01
      8.9489605405615122e-62     -3.6831611933285018e+01      2.5182172087010457e-01
      2.5062516931011818e-61     -3.7083416997043507e+01      2.5180506375848921e-01
     -2.1560181479448678e-61     -3.7586977685607806e+01      5.0356068856429914e-01
     -2.0558326497138233e-61     -3.8342201891463596e+01      7.5522420585578942e-01

