============================================================
QNM Convergence Report
============================================================
Date: 2026-02-14 17:47:45
Tolerance: 1.0e-04
Resolutions: 180, 190, 200
Note: only Re(ω) ≥ 0 shown (spectrum symmetric about imaginary axis)

------------------------------------------------------------
Summary
------------------------------------------------------------
Total converged QNMs: 446
  General (Re!=0, Im!=0): 62
  Purely imaginary (Re~0): 82
  Purely real (Im~0): 302

------------------------------------------------------------
General QNMs (Re != 0, Im != 0)
------------------------------------------------------------
                   Re(omega)                   Im(omega)
      1.4961675908725982e+00     -7.8913134572904651e-04
      1.4957850778884303e+00     -9.1127882369901835e-04
      1.4953435029885733e+00     -1.0596494691526416e-03
      1.4948303290703950e+00     -1.2415715040418362e-03
      1.4942295909615178e+00     -1.4669352703253660e-03
      1.4935207372421917e+00     -1.7492841832523315e-03
      1.4926770024652622e+00     -2.1074607080392542e-03
      1.4916630860182207e+00     -2.5681400998924025e-03
      1.4904317903099011e+00     -3.1698174397990692e-03
      1.4889190685983054e+00     -3.9692352485173246e-03
      1.4870365925742335e+00     -5.0520273662578241e-03
      1.4846603579264044e+00     -6.5508820162768627e-03
      1.4816127648237851e+00     -8.6776104061025809e-03
      1.4776334840219998e+00     -1.1782049031699991e-02
      1.4723297429441156e+00     -1.6465483688474544e-02
      1.4650845850813070e+00     -2.3812323951126351e-02
      1.4548632276116216e+00     -3.5901402010952245e-02
      1.4397013475425451e+00     -5.7061392636743383e-02
      1.4148056704382332e+00     -9.7444310571238354e-02
      1.3613038453517363e+00     -1.8486908897714405e-01
      2.7682141688310929e-01     -1.1322594853507471e+00
      2.6287811479956080e-01     -1.4104359091346570e+00
      2.5285449383721048e-01     -1.6806570858515542e+00
      2.4500436696812619e-01     -1.9457407905128357e+00

------------------------------------------------------------
Purely Real QNMs (Im ~ 0)
------------------------------------------------------------
                   Re(omega)                   Im(omega)
  ──────────────────────────  ──────────────────────────
      1.4990307036641630e+00     -9.9468911939261089e-05
      1.4990752810963792e+00     -9.2673534399448791e-05
      1.4991168638022456e+00     -8.6481932719703502e-05
      1.4991557132132545e+00     -8.0828653716570655e-05
      1.4991920629384874e+00     -7.5656560312615636e-05
      1.4992261222321892e+00     -7.0915626875371024e-05
      1.4992580789689807e+00     -6.6561929564649635e-05
      1.4992881022047726e+00     -6.2556796944496142e-05
      1.4993163443878408e+00     -5.8866092848279461e-05
      1.4993429432734773e+00     -5.5459608812434066e-05
      1.4993680235866638e+00     -5.2310547629637667e-05
      1.4993916984698621e+00     -4.9395082954994528e-05
      1.4994140707470127e+00     -4.6691982612623793e-05
      1.4994352340298616e+00     -4.4182285436481036e-05
      1.4994552736886493e+00     -4.1849023247980769e-05
      1.4994742677057995e+00     -3.9676981009479635e-05
      1.4994922874284120e+00     -3.7652489363775534e-05
      1.4995093982330161e+00     -3.5763244728014034e-05
      1.4995256601140603e+00     -3.3998152897238641e-05
      1.4995411282059543e+00     -3.2347192761141603e-05
      1.4995558532470887e+00     -3.0801297273521444e-05
      1.4995698819930718e+00     -2.9352249258425894e-05
      1.4995832575854258e+00     -2.7992590006707714e-05
      1.4995960198811387e+00     -2.6715538925230035e-05
      1.4996082057477391e+00     -2.5514922759116113e-05
      1.4996198493279527e+00     -2.4385113124070398e-05
      1.4996309822774618e+00     -2.3320971268078399e-05
      1.4996416339788472e+00     -2.2317799135574307e-05
      1.4996518317343930e+00     -2.1371295937235403e-05
      1.4996616009401067e+00     -2.0477519538851296e-05
      1.4996709652430122e+00     -1.9632852076457465e-05
      1.4996799466835284e+00     -1.8833969284786573e-05
      1.4996885658245238e+00     -1.8077813094286944e-05
      1.4996968418684531e+00     -1.7361567110319150e-05
      1.4997047927638127e+00     -1.6682634638194950e-05
      1.4997124353020179e+00     -1.6038618960740356e-05
      1.4997197852056663e+00     -1.5427305612111003e-05
      1.4997268572090563e+00     -1.4846646423555573e-05
      1.4997336651317243e+00     -1.4294745144461207e-05
      1.4997402219456824e+00     -1.3769844465955320e-05
      1.4997465398369676e+00     -1.3270314295113630e-05
      1.4997526302620443e+00     -1.2794641145885350e-05
      1.4997585039995440e+00     -1.2341418528575536e-05
      1.4997641711977794e+00     -1.1909338233445738e-05
      1.4997696414184223e+00     -1.1497182415983950e-05
      1.4997749236766926e+00     -1.1103816401888543e-05
      1.4997800264783758e+00     -1.0728182139009873e-05
      1.4997849578539497e+00     -1.0369292231569676e-05
      1.4997897253900763e+00     -1.0026224499080022e-05
      1.4997943362586874e+00     -9.6981170086372384e-06
      1.4997987972438742e+00     -9.3841635347812100e-06
      1.4998031147667636e+00     -9.0836094059807946e-06
      1.4998072949085575e+00     -8.7957477011131412e-06
      1.4998113434318825e+00     -8.5199157631187270e-06
      1.4998152658005941e+00     -8.2554920003958276e-06
      1.4998190671981613e+00     -8.0018929495007931e-06
      1.4998227525447436e+00     -7.7585705753897319e-06
      1.4998263265130700e+00     -7.5250097878130686e-06
      1.4998297935432117e+00     -7.3007261545916949e-06
      1.4998331578563369e+00     -7.0852637943924857e-06
      1.4998364234675279e+00     -6.8781934333083300e-06
      1.4998395941977305e+00     -6.6791106110568425e-06
      1.4998426736849038e+00     -6.4876340239628747e-06
      1.4998456653944319e+00     -6.3034039931007606e-06
      1.4998485726288509e+00     -6.1260810470585529e-06
      1.4998513985369413e+00     -5.9553446097622652e-06
      1.4998541461222368e+00     -5.7908917846753340e-06
      1.4998568182509884e+00     -5.6324362274780831e-06
      1.4998594176596221e+00     -5.4797071000431853e-06
      1.4998619469617331e+00     -5.3324480991645489e-06
      1.4998644086546404e+00     -5.1904165540759645e-06
      1.4998668051255406e+00     -5.0533825873188802e-06
      1.4998691386572838e+00     -4.9211283339917006e-06
      1.4998714114338012e+00     -4.7934472148410479e-06
      1.4998736255452054e+00     -4.6701432590433070e-06
      1.4998757829925875e+00     -4.5510304728763900e-06
      1.4998778856925323e+00     -4.4359322508007833e-06
      1.4998799354813672e+00     -4.3246808257588006e-06
      1.4998819341191660e+00     -4.2171167557644410e-06
      1.4998838832935224e+00     -4.1130884440960227e-06
      1.4998857846231066e+00     -4.0124516906220449e-06
      1.4998876396610235e+00     -3.9150692719897792e-06
      1.4998894498979793e+00     -3.8208105485876254e-06
      1.4998912167652756e+00     -3.7295510963580941e-06
      1.4998929416376336e+00     -3.6411723616899244e-06
      1.4998946258358687e+00     -3.5555613377566403e-06
      1.4998962706294177e+00     -3.4726102607961533e-06
      1.4998978772387288e+00     -3.3922163249429440e-06
      1.4998994468375277e+00     -3.3142814143319885e-06
      1.4999009805549608e+00     -3.2387118512930013e-06
      1.4999024794776277e+00     -3.1654181595456355e-06
      1.4999039446515090e+00     -3.0943148413919972e-06
      1.4999053770837925e+00     -3.0253201679831059e-06
      1.4999067777446100e+00     -2.9583559818116822e-06
      1.4999081475686833e+00     -2.8933475106558543e-06
      1.4999094874568917e+00     -2.8302231922680964e-06
      1.4999107982777586e+00     -2.7689145091721043e-06
      1.4999120808688702e+00     -2.7093558329987104e-06
      1.4999133360382222e+00     -2.6514842778619089e-06
      1.4999145645655061e+00     -2.5952395623494967e-06
      1.4999157672033347e+00     -2.5405638797820738e-06
      1.4999169446784120e+00     -2.4874017764820661e-06
      1.4999180976926505e+00     -2.4357000378947538e-06
      1.4999192269242418e+00     -2.3854075825206922e-06
      1.4999203330286817e+00     -2.3364753637594685e-06
      1.4999214166397512e+00     -2.2888562799363163e-06
      1.4999224783704643e+00     -2.2425050929959095e-06
      1.4999235188139770e+00     -2.1973783566150198e-06
      1.4999245385444655e+00     -2.1534343548249515e-06
      1.4999255381179768e+00     -2.1106330526684545e-06
      1.4999265180732546e+00     -2.0689360609733880e-06
      1.4999274789325416e+00     -2.0283066180446808e-06
      1.4999284212023647e+00     -1.9887095920053030e-06
      1.4999293453743046e+00     -1.9501115087166953e-06
      1.4999302519257498e+00     -1.9124806117535163e-06
      1.4999311413206426e+00     -1.8757869628837548e-06
      1.4999320140102119e+00     -1.8400025940080755e-06
      1.4999328704336945e+00     -1.8051017246303822e-06
      1.4999337110190401e+00     -1.7710610627163009e-06
      1.4999345361835876e+00     -1.7378602111983820e-06
      1.4999353463346985e+00     -1.7054822071378751e-06
      1.4999361418703112e+00     -1.6739142249517920e-06
      1.4999369231793731e+00     -1.6431484776638102e-06
      1.4999376906420698e+00     -1.6131833479646163e-06
      1.4999384446297441e+00     -1.5840247688728830e-06
      1.4999391855043485e+00     -1.5556878435965097e-06
      1.4999399136172209e+00     -1.5281986333030000e-06
      1.4999406293069424e+00     -1.5015959338433301e-06
      1.4999413328960196e+00     -1.4759326930111502e-06
      1.4999420246862349e+00     -1.4512764879029802e-06
      1.4999427049527625e+00     -1.4277082274295855e-06
      1.4999433739376553e+00     -1.4053180862270854e-06
      1.4999440318440458e+00     -1.3841978316881923e-06
      1.4999446788331678e+00     -1.3644294373953344e-06
      1.4999453150265967e+00     -1.3460712799767239e-06
      1.4999459405153073e+00     -1.3291449082879033e-06
      1.4999463636393753e+00      5.1885265771325248e-06
      1.4999465553750591e+00     -1.3136263836380901e-06
      1.4999471596849721e+00     -1.2994454778559926e-06
      1.4999477535445140e+00     -1.2864934723539623e-06
      1.4999483370846631e+00     -1.2746372090514367e-06
      1.4999489104714241e+00     -1.2637351951799064e-06
      1.4999494739026391e+00     -1.2536517908523697e-06
      1.4999500276006890e+00     -1.2442671975257445e-06
      1.4999505718038704e+00     -1.2354828731548091e-06
      1.4999511067584617e+00     -1.2272232636768226e-06
      1.4999516327125078e+00     -1.2194351968008461e-06
      1.4999521499115818e+00     -1.2120861955092388e-06
      1.4999526585963670e+00     -1.2051626671931427e-06
      1.4999531590017638e+00     -1.1986686359488949e-06
      1.4999536513572795e+00     -1.1926255196705208e-06
      1.4999541358886241e+00     -1.1870734601986145e-06
      1.4999546128207257e+00     -1.1820749540078413e-06
      1.4999550823828811e+00     -1.1777221598619807e-06
      1.4999555448178032e+00     -1.1741507130297173e-06
      1.4999560003988570e+00     -1.1715663994124751e-06
      1.4999564494669846e+00     -1.1703006211888348e-06
      1.4999568925236828e+00     -1.1709413878336729e-06
      1.4999573305296336e+00     -1.1747139217677934e-06
      1.4999577664001562e+00     -1.1850999311948823e-06
      1.4999973216143774e+00     -8.1942812531073046e-05
      1.5000000000106277e+00     -2.6960120077344492e-12
      1.5000000008437617e+00     -2.0922892183516906e-10
      1.5000000062655712e+00     -1.4895384621759896e-09
      1.5000000228137302e+00     -5.1264645613981169e-09
      1.5000000584049240e+00     -1.2296838628740126e-08
      1.5000001211185927e+00     -2.3790786451750026e-08
      1.5000002184606274e+00     -3.9989144102292822e-08
      1.5000003570720315e+00     -6.0968428795810494e-08
      1.5000005427177745e+00     -8.6624254450371961e-08
      1.5000007804072941e+00     -1.1676713202978225e-07
      1.5000010745558181e+00     -1.5118416455327271e-07
      1.5000013401253824e+00      2.5943954077440212e-07
      1.5000014291427402e+00     -1.8967425019160504e-07
      1.5000018478506238e+00     -2.3206602845959725e-07
      1.5000022027273454e+00      3.6032425339526047e-07
      1.5000023341815178e+00     -2.7822562578822036e-07
      1.5000028915525829e+00     -3.2805878656180713e-07
      1.5000031564694569e+00      4.5739054400911869e-07
      1.5000035233746369e+00     -3.8151013861568893e-07
      1.5000042197015044e+00      5.5501683254971967e-07
      1.5000042331173058e+00     -4.3856116145457755e-07
      1.5000050243639840e+00     -4.9922771821848239e-07
      1.5000054005334000e+00      6.5491415301200241e-07
      1.5000059008592395e+00     -5.6355760566526682e-07
      1.5000067051927284e+00      7.5808096082894505e-07
      1.5000068665507476e+00     -6.3162834915752255e-07
      1.5000079256274106e+00     -7.0354534612073849e-07
      1.5000081397572766e+00      8.6525430696067708e-07
      1.5000090825549701e+00     -7.7944039669174280e-07
      1.5000097106993191e+00      9.7706497046410133e-07
      1.5000103421101560e+00     -8.5947062824831370e-07
      1.5000114251122969e+00      1.0941044720119927e-06
      1.5000117094142316e+00     -9.4381780629231157e-07
      1.5000131899666431e+00     -1.0326880192389697e-06
      1.5000132908352182e+00      1.2169593856962174e-06
      1.5000147896793918e+00     -1.1263117241612862e-06
      1.5000153165425143e+00      1.3462317866494301e-06
      1.5000165149126683e+00     -1.2249441416159872e-06
      1.5000175118245009e+00      1.4825533689671567e-06
      1.5000183725122485e+00     -1.3288659886724594e-06
      1.5000198872691506e+00      1.6265966357486018e-06
      1.5000203698491179e+00     -1.4383845392228899e-06
      1.5000224545504863e+00      1.7790848565551430e-06
      1.5000225148617834e+00     -1.5538349991094899e-06
      1.5000248161017162e+00     -1.6755821805323416e-06
      1.5000252265267506e+00      1.9408017151881617e-06
      1.5000272827823831e+00     -1.8040224560192634e-06
      1.5000282173507009e+00      2.1126011969790185e-06
      1.5000299248323257e+00     -1.9395859678655216e-06
      1.5000314425941497e+00      2.2954180782319280e-06
      1.5000327529527588e+00     -2.0827390658142626e-06
      1.5000349193889393e+00      2.4902792920692784e-06
      1.5000357786801752e+00     -2.2339869456874131e-06
      1.5000386665867855e+00      2.6983164162129325e-06
      1.5000390144544662e+00     -2.3938764666562181e-06
      1.5000424736930877e+00     -2.5629991364204690e-06
      1.5000427049407843e+00      2.9207795423846700e-06
      1.5000461708718440e+00     -2.7419942721307350e-06
      1.5000470573118270e+00      3.1590528356545698e-06
      1.5000501216129061e+00     -2.9315523687602993e-06
      1.5000517489037235e+00      3.4146721681941911e-06
      1.5000543427807533e+00     -3.1324187313541760e-06
      1.5000568075314620e+00      3.6893453059539119e-06
      1.5000588525868150e+00     -3.3453974458320135e-06
      1.5000622639277936e+00      3.9849752257574069e-06
      1.5000636707036918e+00     -3.5713557657451634e-06
      1.5000681520942265e+00      4.3036872305495359e-06
      1.5000688183899504e+00     -3.8112289715839417e-06
      1.5000743186265888e+00     -4.0660257123709257e-06
      1.5000745097036263e+00      4.6478606050782948e-06
      1.5000801962663475e+00     -4.3368337743465072e-06
      1.5000813785630092e+00      5.0201656234021273e-06
      1.5000864781970775e+00     -4.6248261603035107e-06
      1.5000888051468750e+00      5.4236068199991748e-06
      1.5000931935203761e+00     -4.9312673387773556e-06
      1.5000968412136404e+00      5.8615736302430368e-06
      1.5001003737466814e+00     -5.2575195678229268e-06
      1.5001055445204388e+00      6.3378998606320795e-06
      1.5001080530080531e+00     -5.6050493240334929e-06
      1.5001149796548008e+00      6.8569339921661201e-06
      1.5001162682899978e+00     -5.9754340352891833e-06
      1.5001250596839810e+00     -6.3703694240442143e-06
      1.5001252190055525e+00      7.4236229910185225e-06
      1.5001344706626416e+00     -6.7916776769062495e-06
      1.5001363438998960e+00      8.0436129449154562e-06
      1.5001445483799829e+00     -7.2413162705194027e-06
      1.5001484459394994e+00      8.7233703168234394e-06
      1.5001553439987014e+00     -7.7213866798682663e-06
      1.5001616285762758e+00      9.4703280003746153e-06
      1.5001669130461006e+00     -8.2341417128853410e-06
      1.5001760089791281e+00      1.0293061204714388e-05
      1.5001793157988978e+00     -8.7819903689141287e-06
      1.5001917202566077e+00      1.1201500307497461e-05
      1.5001926176963118e+00     -9.3675002078158978e-06
      1.5002068897810890e+00     -9.9933987414919350e-06
      1.5002089141169126e+00      1.2207191510263311e-05
      1.5002222091698274e+00     -1.0662575764860282e-05
      1.5002277640660320e+00      1.3323620254319474e-05
      1.5002386595555308e+00     -1.1378086092989415e-05
      1.5002484692697888e+00      1.4566614769228084e-05
      1.5002563317433328e+00     -1.2143147179280098e-05
      1.5002712592423217e+00      1.5954848127727723e-05
      1.5002753242123885e+00     -1.2961122821218572e-05
      1.5002957436864641e+00     -1.3835488685802264e-05
      1.5002963995777403e+00      1.7510463037058955e-05
      1.5003177056929626e+00     -1.4769787368653197e-05
      1.5003241990104672e+00      1.9259861479232161e-05
      1.5003413351013501e+00     -1.5767585951589258e-05
      1.5003550181669392e+00      2.1234723872816811e-05
      1.5003667666416580e+00     -1.6832429348434790e-05
      1.5003892804757399e+00      2.3473329343541114e-05
      1.5003941453772391e+00     -1.7967748174159422e-05
      1.5004236270387683e+00     -1.9176683361791305e-05
      1.5004274858852049e+00      2.6022254091021636e-05
      1.5004553780917971e+00     -2.0461859663442638e-05
      1.5004702283004607e+00      2.8938592506900483e-05
      1.5004895754759282e+00     -2.1825175799091276e-05
      1.5005182179321042e+00      3.2292949042319404e-05
      1.5005264059858621e+00     -2.3267541417230980e-05
      1.5005660650134809e+00     -2.4788341539012232e-05
      1.5005723101709825e+00      3.6173458085481488e-05
      1.5006087540313664e+00     -2.6384636552710353e-05
      1.5006335434218394e+00      4.0691204262109533e-05
      1.5006546763477915e+00     -2.8050396263271210e-05
      1.5007031892792377e+00      4.5987813163851804e-05
      1.5007040307108266e+00     -2.9775485985626777e-05
      1.5007570007499798e+00     -3.1543614075706455e-05
      1.5007828198161517e+00      5.2246089410185833e-05
      1.5008137363635048e+00     -3.3329891635199002e-05
      1.5008743217668958e+00     -3.5098993337286153e-05
      1.5008743994876579e+00      5.9705220285299128e-05
      1.5009387141174497e+00     -3.6804981888705917e-05
      1.5009804124635815e+00      6.8683109980843300e-05
      1.5010066067693186e+00     -3.8416490534408889e-05
      1.5010771246622272e+00     -4.0115637710908526e-05
      1.5011040427178124e+00      7.9609680106470615e-05
      1.5011485875052455e+00     -4.3338302391439082e-05
      1.5012208859016536e+00     -5.2214579223227384e-05
      1.5012494340126665e+00      9.3078115052352755e-05
      1.5012979927603458e+00     -6.9083172553669299e-05
      1.5013820108443727e+00     -9.2622421917973441e-05

------------------------------------------------------------
Purely Imaginary QNMs (Re ~ 0)
------------------------------------------------------------
                   Re(omega)                   Im(omega)             Delta Im(omega)
  ──────────────────────────  ──────────────────────────  ──────────────────────────
      2.8708943599673061e-75     -2.0241242884863542e+01
      2.1613896646485024e-74     -2.0491808542586220e+01      2.5056565772267803e-01
      6.5822409295860389e-74     -2.0742572124872904e+01      2.5076358228668383e-01
      9.5662055270216399e-74     -2.0993171915496994e+01      2.5059979062408999e-01
     -1.1816324595941480e-73     -2.1243820420195952e+01      2.5064850469895816e-01
     -1.1162570108407621e-72     -2.1494460750131321e+01      2.5064032993536856e-01
     -3.1838871481647372e-72     -2.1745070279866983e+01      2.5060952973566231e-01
     -3.6353355808403858e-72     -2.1995686717096497e+01      2.5061643722951388e-01
      8.1382188039269226e-72     -2.2246288173507065e+01      2.5060145641056764e-01
      4.8577602355885160e-71     -2.2496879454877529e+01      2.5059128137046471e-01
      1.0294088519270227e-70     -2.2747465054723332e+01      2.5058559984580242e-01
      3.0993048642498419e-71     -2.2998040204850458e+01      2.5057515012712628e-01
     -4.8019157357660382e-70     -2.3248607418913824e+01      2.5056721406336635e-01
     -1.5107758502251891e-69     -2.3499167023565942e+01      2.5055960465211768e-01
     -1.5975326190979860e-69     -2.3749718238425679e+01      2.5055121485973686e-01
      3.3972582304339277e-69     -2.4000261952004955e+01      2.5054371357927607e-01
      1.6277259516559979e-68     -2.4250798224466656e+01      2.5053627246170151e-01
      2.3540284101665915e-68     -2.4501327042070724e+01      2.5052881760406720e-01
     -1.8818164733043569e-68     -2.4751848773850423e+01      2.5052173177969905e-01
     -1.4572091861205253e-67     -2.5002363528473200e+01      2.5051475462277750e-01
     -2.3595710757340553e-67     -2.5252871424329239e+01      2.5050789585603894e-01
      1.0751633698501038e-67     -2.5503372675627951e+01      2.5050125129871148e-01
      1.1573869553214207e-66     -2.5753867413400830e+01      2.5049473777287901e-01
      1.8211048989197388e-66     -2.6004355771319414e+01      2.5048835791858437e-01
     -9.5259496192645024e-67     -2.6254837909825806e+01      2.5048213850639200e-01
     -8.3150706602116780e-66     -2.6505313959933758e+01      2.5047605010795237e-01
     -1.0905364475277573e-65     -2.6755784049432517e+01      2.5047008949875860e-01
      1.0441191032442308e-65     -2.7006248313715396e+01      2.5046426428287916e-01
      5.2599532401308504e-65     -2.7256706876028549e+01      2.5045856231315256e-01
      4.6069402329671496e-65     -2.7507159854802161e+01      2.5045297877361250e-01
     -9.7125356458875273e-65     -2.7757607369774309e+01      2.5044751497214790e-01
     -2.7404006257788950e-64     -2.8008049534644250e+01      2.5044216486994131e-01
     -7.8598958678912021e-65     -2.8258486458438256e+01      2.5043692379400539e-01
      6.8064963196344627e-64     -2.8508918249110323e+01      2.5043179067206722e-01
      1.0404460500487699e-63     -2.8759345010969529e+01      2.5042676185920598e-01
     -6.2617151387126120e-64     -2.9009766844290493e+01      2.5042183332096357e-01
     -3.3967260032765832e-63     -2.9260183847318366e+01      2.5041700302787362e-01
     -1.9629403015039785e-63     -2.9510596115674996e+01      2.5041226835663011e-01
      6.3913122291841088e-63     -2.9761003741648643e+01      2.5040762597364719e-01
      1.0684673808851215e-62     -3.0011406815153837e+01      2.5040307350519342e-01
     -5.2856867490526614e-63     -3.0261805423932824e+01      2.5039860877898690e-01
     -2.8451165267013170e-62     -3.0512199653020371e+01      2.5039422908754716e-01
     -1.1007621037520137e-62     -3.0762589585045212e+01      2.5038993202484150e-01
      5.2085536798304758e-62     -3.1012975300652744e+01      2.5038571560753198e-01
      5.9074414111307456e-62     -3.1263356878284675e+01      2.5038157763193070e-01
     -6.5437428697402198e-62     -3.1513734394128825e+01      2.5037751584414991e-01
     -1.5458029478216981e-61     -3.1764107922463651e+01      2.5037352833482629e-01
      3.5654118737660828e-62     -3.2014477535721205e+01      2.5036961325755414e-01
      3.0162458467469968e-61     -3.2264843304342762e+01      2.5036576862155613e-01
      8.2526627696445952e-62     -3.2515205296917514e+01      2.5036199257475289e-01
     -4.8392828272035501e-61     -3.2765563580391593e+01      2.5035828347407829e-01
     -3.3361215714827620e-61     -3.3015918220019692e+01      2.5035463962809956e-01
      6.6554779980407449e-61     -3.3266269279323005e+01      2.5035105930331270e-01
      7.4442937275457032e-61     -3.3516616820260509e+01      2.5034754093750422e-01
     -8.0480392477473796e-61     -3.3766960903341548e+01      2.5034408308103906e-01
     -1.3115725664175381e-60     -3.4017301587554698e+01      2.5034068421314970e-01
      8.7732016878635917e-61     -3.4267638930379100e+01      2.5033734282440179e-01
      1.9983591270072253e-60     -3.4517972987951445e+01      2.5033405757234561e-01
     -8.9745040138554769e-61     -3.4768303815129940e+01      2.5033082717849453e-01
     -2.7394062587177535e-60     -3.5018631465411879e+01      2.5032765028193893e-01
      9.2588614543036202e-61     -3.5268955990961778e+01      2.5032452554989959e-01
      3.4458731949593315e-60     -3.5519277442782737e+01      2.5032145182095888e-01
     -1.0550783125785931e-60     -3.5769595870765869e+01      2.5031842798313164e-01
     -4.0065905067590429e-60     -3.6019911323579187e+01      2.5031545281331802e-01
      1.3711887005982004e-60     -3.6270223848680580e+01      2.5031252510139268e-01
      4.2898337957157595e-60     -3.6520533492521331e+01      2.5030964384075105e-01
     -1.9005934405472467e-60     -3.6770840300625395e+01      2.5030680810406380e-01
     -4.1607550454829009e-60     -3.7021144317418589e+01      2.5030401679319425e-01
      2.5610132899791474e-60     -3.7271445586159018e+01      2.5030126874042935e-01
      3.5292528447611252e-60     -3.7521744149203393e+01      2.5029856304437459e-01
     -3.1493103506391706e-60     -3.7772040048233322e+01      2.5029589902992910e-01
     -2.4232163823744444e-60     -3.8022333324022028e+01      2.5029327578870664e-01
      3.3979762384293706e-60     -3.8272624016086695e+01      2.5029069206466659e-01
      1.0467809525665432e-60     -3.8522912162932833e+01      2.5028814684613820e-01
     -3.1034410026836462e-60     -3.8773197802731744e+01      2.5028563979891061e-01
      2.4086140504117306e-61     -3.9023480973345833e+01      2.5028317061408956e-01
      2.2703606435892449e-60     -3.9273761711332817e+01      2.5028073798698358e-01
     -1.0639110508086629e-60     -3.9524040051330687e+01      2.5027833999786964e-01
     -1.1654369348533497e-60     -3.9774316027325106e+01      2.5027597599441975e-01
      1.2340036952239754e-60     -4.0024589674673265e+01      2.5027364734815905e-01
      1.9935746883332059e-61     -4.0274861029560576e+01      2.5027135488731034e-01
     -8.7583185621122151e-61     -4.0525130124930179e+01      2.5026909536960318e-01

