============================================================
QNM Convergence Report
============================================================
Date: 2026-02-14 13:58:47
Tolerance: 1.0e-04
Resolutions: 180, 190, 200
Note: only Re(ω) ≥ 0 shown (spectrum symmetric about imaginary axis)

------------------------------------------------------------
Summary
------------------------------------------------------------
Total converged QNMs: 447
  General (Re!=0, Im!=0): 60
  Purely imaginary (Re~0): 87
  Purely real (Im~0): 300

------------------------------------------------------------
General QNMs (Re != 0, Im != 0)
------------------------------------------------------------
                   Re(omega)                   Im(omega)
  ──────────────────────────  ──────────────────────────
      1.4516674319910563e+00      1.4077391131968645e-04
      1.4514468860083909e+00      1.1661672618551189e-04
      1.4491728493581455e+00     -1.0664981677521360e-04
      1.4513494781528171e+00     -1.0690831478463397e-04
      1.4491332733252646e+00     -1.1443649595337049e-04
      1.4499911125964944e+00     -1.1703402711063262e-04
      1.4490908056416776e+00     -1.2299747688757090e-04
      1.4490451594976224e+00     -1.3243110865859172e-04
      1.4514395588857065e+00     -1.4017120740697804e-04
      1.4489960118808938e+00     -1.4285106436210909e-04
      1.4489429979947333e+00     -1.5438918986483881e-04
      1.4488857046537558e+00     -1.6719897177377017e-04
      1.4500425686623719e+00     -1.7706360161222684e-04
      1.4515363009683420e+00     -1.8124992071254464e-04
      1.4488236624403814e+00     -1.8145977959580021e-04
      1.4487563363512856e+00     -1.9738208119452378e-04
      1.4486831145958738e+00     -2.1521388893978557e-04
      1.4516399163226175e+00     -2.3138797139714135e-04
      1.4486032951222720e+00     -2.3524877147317649e-04
      1.4501173335530380e+00     -2.3776311101414194e-04
      1.4485160693348271e+00     -2.5783586988215593e-04
      1.4484205023226122e+00     -2.8339249730481775e-04
      1.4517505529689219e+00     -2.9203668647138242e-04
      1.4502152953926328e+00     -2.9819324304306862e-04
      1.4483155087300172e+00     -3.1242009183114284e-04
      1.4481998231533848e+00     -3.4552455449805700e-04
      1.4503364704035844e+00     -3.5691051943674139e-04
      1.4518682535765901e+00     -3.6487662218872262e-04
      1.4480719636214499e+00     -3.8344236688876834e-04
      1.4504806516170501e+00     -4.1172662957822588e-04
      1.4479301862840495e+00     -4.2707438985596207e-04
      1.4519929102174980e+00     -4.5183617381199372e-04
      1.4506472406236577e+00     -4.5943016297416139e-04
      1.4477724288542555e+00     -4.7752996065665912e-04
      1.4475962395694990e+00     -5.3618492691156615e-04
      1.4521242102183622e+00     -5.5510896276289210e-04
      1.4473986873812936e+00     -6.0475872879609102e-04
      1.4471762476437096e+00     -6.8541779081367443e-04
      1.4469246555965845e+00     -7.8091566188684381e-04
      1.4466387172168280e+00     -8.9478510100219559e-04
      1.4463120632388931e+00     -1.0316045333457968e-03
      1.4459368269021100e+00     -1.1973724465415344e-03
      1.4455032186884977e+00     -1.4000407596861590e-03
      1.4449989611989111e+00     -1.6502860371278628e-03
      1.4444085334216616e+00     -1.9626426288032917e-03
      1.4437121549729695e+00     -2.3571967180764618e-03
      1.4428844169010140e+00     -2.8621670561299645e-03
      1.4418924378145090e+00     -3.5179179465442377e-03
      1.4406934000586358e+00     -4.3833410429837370e-03
      1.4392313252226738e+00     -5.5462586379570172e-03
      1.4374330523957977e+00     -7.1408569550442547e-03
      1.4352037810358513e+00     -9.3778271250705789e-03
      1.4324237664482085e+00     -1.2598402583462735e-02
      1.4289513098047479e+00     -1.7375573974581820e-02
      1.4246475276913795e+00     -2.4714540951477685e-02
      1.4194700813693815e+00     -3.6481106111479658e-02
      1.4137909956248813e+00     -5.6426258336553174e-02
      1.4095342862972726e+00     -9.3122089236879202e-02
      1.4151469959870899e+00     -1.7158763110338363e-01
      1.4769369485200412e+00     -4.3119722453509141e-01

------------------------------------------------------------
Purely Real QNMs (Im ~ 0)
------------------------------------------------------------
                   Re(omega)                   Im(omega)
  ──────────────────────────  ──────────────────────────
      1.4492097890835520e+00     -9.9552063398467111e-05
      1.4492443204105820e+00     -9.3068884421264737e-05
      1.4492766472593985e+00     -8.7135331086936511e-05
      1.4493069525144688e+00     -8.1694501838528992e-05
      1.4493354005641401e+00     -7.6696405185518640e-05
      1.4493621394911655e+00     -7.2097002189622274e-05
