============================================================
QNM Convergence Report
============================================================
Date: 2026-02-15 18:15:25
Tolerance: 1.0e-04
Resolutions: 180, 190, 200
Note: only Re(ω) ≥ 0 shown (spectrum symmetric about imaginary axis)

------------------------------------------------------------
Summary
------------------------------------------------------------
Total converged QNMs: 297
  General (Re!=0, Im!=0): 184
  Purely imaginary (Re~0): 72
  Purely real (Im~0): 41

------------------------------------------------------------
General QNMs (Re != 0, Im != 0)
------------------------------------------------------------
                   Re(omega)                   Im(omega)
      3.9884157060458107e-57     -3.4342496275335698e+01      2.5047483670619641e-01
      6.3143142272741614e-57     -3.4592959325790034e+01      2.5046305045433570e-01
     -5.6448866274161501e-57     -3.4843410980620575e+01      2.5045165483054177e-01
     -7.2192083909590577e-57     -3.5093851614512992e+01      2.5044063389241700e-01
      7.8279016715886011e-57     -3.5344281586852425e+01      2.5042997233943254e-01
      7.1762091397227028e-57     -3.5594701242311579e+01      2.5041965545915446e-01
     -1.0297780780728669e-56     -3.5845110911693389e+01      2.5040966938180986e-01
     -5.7053211594108936e-57     -3.6095510912796875e+01      2.5040000110348615e-01
      1.2443223761658018e-56     -3.6345901550945690e+01      2.5039063814881501e-01
      2.6267388180324116e-57     -3.6596283119335524e+01      2.5038156838983383e-01
     -1.3348436131781506e-56     -3.6846655899637483e+01      2.5037278030195864e-01
      1.6271969612659256e-57     -3.7097020162830908e+01      2.5036426319342553e-01
      1.2145262455453642e-56     -3.7347376169764395e+01      2.5035600693348670e-01
     -5.8899899926059679e-57     -3.7597724171279467e+01      2.5034800151507142e-01
     -8.5886363671142270e-57     -3.7848064408425564e+01      2.5034023714609788e-01
      8.5887756499906014e-57     -3.8098397113227001e+01      2.5033270480143699e-01
      3.5192092545314220e-57     -3.8348722509581648e+01      2.5032539635464701e-01
     -8.5526159970796305e-57     -3.8599040813458750e+01      2.5031830387710130e-01
      1.2675635088517320e-57     -3.8849352232440097e+01      2.5031141898134734e-01
      5.8716072900348951e-57     -3.9099656965770592e+01      2.5030473333049486e-01
     -3.9417232543909966e-57     -3.9349955205699580e+01      2.5029823992898770e-01
     -2.0656335489878216e-57     -3.9600247139045706e+01      2.5029193334612643e-01
      3.8443039069513954e-57     -3.9850532946943616e+01      2.5028580789791022e-01
     -8.3426646269629314e-58     -4.0100812802569372e+01      2.5027985562575594e-01

