============================================================
QNM Convergence Report
============================================================
Date: 2026-02-14 15:06:14
Tolerance: 1.0e-04
Resolutions: 180, 190, 200
Note: only Re(ω) ≥ 0 shown (spectrum symmetric about imaginary axis)

------------------------------------------------------------
Summary
------------------------------------------------------------
Total converged QNMs: 447
  General (Re!=0, Im!=0): 63
  Purely imaginary (Re~0): 87
  Purely real (Im~0): 297

------------------------------------------------------------
General QNMs (Re != 0, Im != 0)
------------------------------------------------------------
                   Re(omega)                   Im(omega)
  ──────────────────────────  ──────────────────────────
      1.5019540980374799e+00      1.6778757891566343e-04
      1.5016879382651833e+00      1.3783867847179805e-04
      1.5014700529166767e+00      1.1492256294967462e-04
      1.4991642896386215e+00     -1.0670892364174022e-04
      1.5014434018311558e+00     -1.1372068012610861e-04
      1.4991261440350545e+00     -1.1413662789640504e-04
      1.4990853421096895e+00     -1.2226774882733270e-04
      1.4999872019747260e+00     -1.2578571146911762e-04
      1.4990416330059753e+00     -1.3118728159321858e-04
      1.4989947357487772e+00     -1.4099280543407449e-04
      1.5015386466433145e+00     -1.4893420824420514e-04
      1.4989443348314564e+00     -1.5179670398492845e-04
      1.4988900750360092e+00     -1.6372884307257042e-04
      1.4988315553314464e+00     -1.7693981439410208e-04
      1.5000403032354352e+00     -1.9010885010586388e-04
      1.4987683216598853e+00     -1.9160488265908352e-04
      1.5016408279545070e+00     -1.9233116758407510e-04
      1.4986998583748283e+00     -2.0792881180097924e-04
      1.4986255780391220e+00     -2.2615179571847330e-04
      1.5017501591327374e+00     -2.4519245280131584e-04
      1.4985448092175730e+00     -2.4655678480475546e-04
      1.5001176023969405e+00     -2.5518373973566576e-04
      1.4984567818064352e+00     -2.6947858696045428e-04
      1.4983606093226560e+00     -2.9531523882141803e-04
      1.5018667873633518e+00     -3.0901061875937482e-04
      1.5002189663341503e+00     -3.2007153737229679e-04
      1.4982552674214629e+00     -3.2454230077477551e-04
      1.4981395677101477e+00     -3.5773094391240218e-04
      1.5003444434974944e+00     -3.8333078430065353e-04
      1.5019907520890043e+00     -3.8551059092384652e-04
      1.4980121256633172e+00     -3.9557099122010728e-04
      1.4978713210992878e+00     -4.3890048209612787e-04
      1.5004938951642728e+00     -4.4278782204918598e-04
      1.5021219395980101e+00     -4.7666785753473231e-04
      1.4977152492197268e+00     -4.8874389711295947e-04
      1.5006668171724349e+00     -4.9527019217449455e-04
      1.4975416596051245e+00     -5.4636198031387693e-04
      1.5022600289191725e+00     -5.8472549572989151e-04
      1.4973478797418194e+00     -6.1331723623461612e-04
      1.4971307185550824e+00     -6.9156082012778364e-04
      1.4968863439297584e+00     -7.8354893059042515e-04
      1.4966101261652516e+00     -8.9240033916224907e-04
      1.4962964365263620e+00     -1.0221119581851536e-03
      1.4959383862266487e+00     -1.1778573262965553e-03
      1.4955274859222223e+00     -1.3664051561033418e-03
      1.4950531985777964e+00     -1.5967142444521577e-03
      1.4945023487360276e+00     -1.8807914732290115e-03
      1.4938583380448784e+00     -2.2349488450731621e-03
      1.4931000998179402e+00     -2.6816766787562643e-03
      1.4922007047649086e+00     -3.2524868639725200e-03
      1.4911255090378437e+00     -3.9923159252121592e-03
      1.4898297254793706e+00     -4.9664948999107840e-03
      1.4882553311615534e+00     -6.2720528093762771e-03
      1.4863273840115332e+00     -8.0565505667944490e-03
      1.4839503324521439e+00     -1.0550441733378274e-02
      1.4810063604696622e+00     -1.4124708936844274e-02
      1.4773618589882240e+00     -1.9398103462088825e-02
      1.4728995748615348e+00     -2.7448208847033802e-02
      1.4676284970703477e+00     -4.0260227091740916e-02
      1.4620399348559296e+00     -6.1796990549211672e-02
      1.4583514179620076e+00     -1.0106303182993495e-01
      1.4658756994274575e+00     -1.8425743020841637e-01
      1.5348967249167653e+00     -4.5757120677508750e-01

------------------------------------------------------------
Purely Real QNMs (Im ~ 0)
------------------------------------------------------------
                   Re(omega)                   Im(omega)
  ──────────────────────────  ──────────────────────────
      1.4992000034306776e+00     -9.9910376289079252e-05
      1.4992334868105059e+00     -9.3675916000126254e-05
      1.4992649208497673e+00     -8.7948365967106113e-05
      1.4992944686943668e+00     -8.2677350070088797e-05
      1.4993222776431376e+00     -7.7818369578460316e-05
      1.4993484809518749e+00     -7.3332020086318007e-05
      1.4993731994032431e+00     -6.9183325214889962e-05
      1.4993965426765070e+00     -6.5341167890260772e-05
      1.4994186105456144e+00     -6.1777803440069413e-05
      1.4994394939296878e+00     -5.8468441524908496e-05
      1.4994592758162684e+00     -5.5390886165964438e-05
      1.4994780320745640e+00     -5.2525224956947692e-05
      1.4994958321733758e+00     -4.9853560039407900e-05
      1.4995127398162211e+00     -4.7359774642114456e-05
      1.4995288135043536e+00     -4.5029329989490735e-05
      1.4995441070368594e+00     -4.2849088212547153e-05
      1.4995586699557133e+00     -4.0807157581378831e-05
      1.4995725479425936e+00     -3.8892756947491652e-05
      1.4995857831733226e+00     -3.7096096758205139e-05
      1.4995984146350105e+00     -3.5408274401243688e-05
      1.4996104784103155e+00     -3.3821181969190171e-05
      1.4996220079326421e+00     -3.2327424811951862e-05
      1.4996330342156243e+00     -3.0920249479906238e-05
      1.4996435860597983e+00     -2.9593479858407207e-05
      1.4996536902390196e+00     -2.8341460461945803e-05
      1.4996633716688546e+00     -2.7159005998489193e-05
      1.4996726535589053e+00     -2.6041356435499887e-05
      1.4996815575507958e+00     -2.4984136902277156e-05
      1.4996901038433366e+00     -2.3983321851393682e-05
      1.4996983113062075e+00     -2.3035202977470903e-05
      1.4997061975833481e+00     -2.2136360456303582e-05
      1.4997137791871011e+00     -2.1283637123040574e-05
      1.4997210715840430e+00     -2.0474115256122149e-05
      1.4997280892733273e+00     -1.9705095675110770e-05
      1.4997348458582787e+00     -1.8974078896396728e-05
      1.4997413541118885e+00     -1.8278748121824764e-05
      1.4997476260368046e+00     -1.7616953862259207e-05
      1.4997536729203287e+00     -1.6986700021564247e-05
      1.4997595053848987e+00     -1.6386131286915396e-05
      1.4997651334344659e+00     -1.5813521689196741e-05
      1.4997705664971492e+00     -1.5267264212832946e-05
      1.4997758134645018e+00     -1.4745861348059388e-05
      1.4997808827276935e+00     -1.4247916490608517e-05
      1.4997857822108820e+00     -1.3772126104308160e-05
      1.4997905194020209e+00     -1.3317272571339471e-05
      1.4997951013813258e+00     -1.2882217663052573e-05
      1.4997995348475996e+00     -1.2465896571428350e-05
      1.4998038261425986e+00     -1.2067312447627255e-05
      1.4998079812736049e+00     -1.1685531399685756e-05
      1.4998120059343534e+00     -1.1319677906399462e-05
      1.4998159055244491e+00     -1.0968930608847973e-05
      1.4998196851673984e+00     -1.0632518444938782e-05
      1.4998233497273652e+00     -1.0309717095835707e-05
      1.4998269038247536e+00     -9.9998457162432050e-06
      1.4998303518507117e+00     -9.7022639232869298e-06
      1.4998336979806395e+00     -9.4163690212023226e-06
      1.4998369461867773e+00     -9.1415934412516290e-06
      1.4998401002499475e+00     -8.8774023782656218e-06
      1.4998431637705130e+00     -8.6232916069759221e-06
      1.4998461401786112e+00     -8.3787854628906366e-06
      1.4998490327437177e+00     -8.1434349738902108e-06
      1.4998518445835884e+00     -7.9168161300001169e-06
      1.4998545786726296e+00     -7.6985282799480474e-06
      1.4998572378497308e+00     -7.4881926441495468e-06
      1.4998598248256045e+00     -7.2854509346999296e-06
      1.4998623421896680e+00     -7.0899640737927478e-06
      1.4998647924164936e+00     -6.9014110027455800e-06
      1.4998671778718669e+00     -6.7194875745011519e-06
      1.4998695008184706e+00     -6.5439055230932752e-06
      1.4998717634212284e+00     -6.3743915041295393e-06
      1.4998739677523250e+00     -6.2106862008521029e-06
      1.4998761157959293e+00     -6.0525434907996331e-06
      1.4998782094526375e+00     -5.8997296685121475e-06
      1.4998802505436579e+00     -5.7520227201005271e-06
      1.4998822408147507e+00     -5.6092116458474702e-06
      1.4998841819399418e+00     -5.4710958273201863e-06
      1.4998860755250247e+00     -5.3374844357601025e-06
      1.4998879231108639e+00     -5.2081958787741001e-06
      1.4998897261765121e+00     -5.0830572825877709e-06
      1.4998914861421540e+00     -4.9619040073360871e-06
      1.4998932043718880e+00     -4.8445791930627969e-06
      1.4998948821763542e+00     -4.7309333342785535e-06
      1.4998965208152200e+00     -4.6208238810910023e-06
      1.4998981214995315e+00     -4.5141148650692116e-06
      1.4998996853939404e+00     -4.4106765481414079e-06
      1.4999012136188092e+00     -4.3103850929501245e-06
      1.4999027072522111e+00     -4.2131222532037746e-06
      1.4999041673318194e+00     -4.1187750826693452e-06
      1.4999055948567042e+00     -4.0272356615482334e-06
      1.4999069907890337e+00     -3.9384008390671041e-06
      1.4999083560556903e+00     -3.8521719911987722e-06
      1.4999096915498054e+00     -3.7684547925050785e-06
      1.4999109981322152e+00     -3.6871590011652200e-06
      1.4999122766328474e+00     -3.6081982563194547e-06
      1.4999135278520366e+00     -3.5314898869199679e-06
      1.4999147525617773e+00     -3.4569547313383874e-06
      1.4999159515069145e+00     -3.3845169670332509e-06
      1.4999171254062793e+00     -3.3141039496309625e-06
      1.4999182749537670e+00     -3.2456460608207001e-06
      1.4999194008193673e+00     -3.1790765645074950e-06
      1.4999205036501437e+00     -3.1143314707085655e-06
      1.4999215840711682e+00     -3.0513494067160395e-06
      1.4999226426864114e+00     -2.9900714950846533e-06
      1.4999236800795936e+00     -2.9304412380359597e-06
      1.4999246968149946e+00     -2.8724044079011836e-06
      1.4999256934382279e+00     -2.8159089432532293e-06
      1.4999266704769796e+00     -2.7609048504046252e-06
      1.4999276284417133e+00     -2.7073441099724943e-06
      1.4999285678263459e+00     -2.6551805882341232e-06
      1.4999294891088890e+00     -2.6043699530174829e-06
      1.4999303927520673e+00     -2.5548695938902986e-06
      1.4999312792039055e+00     -2.5066385464290998e-06
      1.4999321488982913e+00     -2.4596374203663010e-06
      1.4999330022555153e+00     -2.4138283314288710e-06
      1.4999338396827846e+00     -2.3691748366967971e-06
      1.4999346615747182e+00     -2.3256418733234412e-06
      1.4999354683138184e+00     -2.2831957004732755e-06
      1.4999362602709239e+00     -2.2418038443455584e-06
      1.4999370378056440e+00     -2.2014350461654853e-06
      1.4999378012667748e+00     -2.1620592130375403e-06
      1.4999385509926986e+00     -2.1236473715694021e-06
      1.4999392873117678e+00     -2.0861716241892623e-06
      1.4999400105426728e+00     -2.0496051080951618e-06
      1.4999407209947968e+00     -2.0139219567924810e-06
      1.4999414189685569e+00     -1.9790972641957341e-06
      1.4999421047557333e+00     -1.9451070512941030e-06
      1.4999427786397863e+00     -1.9119282354078607e-06
      1.4999434408961636e+00     -1.8795386020964110e-06
      1.4999440917925986e+00     -1.8479167798200923e-06
      1.4999447315893979e+00     -1.8170422175097833e-06
      1.4999453605397259e+00     -1.7868951652644044e-06
      1.4999459788898792e+00     -1.7574566584816791e-06
      1.4999465868795603e+00     -1.7287085058391836e-06
      1.4999471847421477e+00     -1.7006332816910266e-06
      1.4999477727049659e+00     -1.6732143236452660e-06
      1.4999483509895599e+00     -1.6464357363602614e-06
      1.4999489198119766e+00     -1.6202824029772214e-06
      1.4999494793830588e+00     -1.5947400061410062e-06
      1.4999500299087591e+00     -1.5697950613290621e-06
      1.4999505715904839e+00     -1.5454349663318496e-06
      1.4999511046254828e+00     -1.5216480724066079e-06
      1.4999516292073016e+00     -1.4984237851923435e-06
      1.4999521455263356e+00     -1.4757527074991122e-06
      1.4999526537705274e+00     -1.4536268425843084e-06
      1.4999531541262912e+00     -1.4320398873758406e-06
      1.4999536467797936e+00     -1.4109876639041920e-06
      1.4999541319188152e+00     -1.3904687712664168e-06
      1.4999546097356073e+00     -1.3704856054460251e-06
      1.4999550804315345e+00     -1.3510460263550774e-06
      1.4999555442251611e+00     -1.3321662410329544e-06
      1.4999560013675672e+00     -1.3138761711640657e-06
      1.4999564521747140e+00     -1.2962304875061129e-06
      1.4999568971071429e+00     -1.2793347218559688e-06
      1.4999573370187156e+00     -1.2634220626849532e-06
      1.4999577743648467e+00     -1.2491889750253997e-06
      1.4999596678046490e+00     -6.2756650206805125e-05
      1.5000000000106277e+00     -2.6959837647455911e-12
      1.5000000008437282e+00     -2.0920925540477580e-10
      1.5000000062648882e+00     -1.4891518808656777e-09
      1.5000000228089574e+00     -5.1238795158949485e-09
      1.5000000583852526e+00     -1.2286701505282637e-08
      1.5000001210594991e+00     -2.3761867778698225e-08
      1.5000002183167114e+00     -3.9922231424374157e-08
      1.5000003567698836e+00     -6.0834719883924873e-08
      1.5000005421493261e+00     -8.6384254015815703e-08
      1.5000007794237853e+00     -1.1636995316670292e-07
      1.5000010729623208e+00     -1.5056712820708162e-07
      1.5000013425259320e+00      2.5973969296979032e-07
      1.5000014266931094e+00     -1.8876270188215020e-07
      1.5000018442427214e+00     -2.3077332075386983e-07
      1.5000022077602568e+00      3.6074277735931228e-07
      1.5000023290525735e+00     -2.7645323781576537e-07
      1.5000028844745721e+00     -3.2569656717703618e-07
      1.5000031650649397e+00      4.5789046458865616e-07
      1.5000035138495857e+00     -3.7843666910245936e-07
      1.5000042205724426e+00     -4.3464423855871580e-07
      1.5000042329323349e+00      5.5556218100576115e-07
      1.5000050081466829e+00     -4.9432495995760038e-07
      1.5000054196114327e+00      6.5546982635991461e-07
      1.5000058802317084e+00     -5.5751718152271941e-07
      1.5000067314756447e+00      7.5861499999795814e-07
      1.5000068406844278e+00     -6.2428983331848160e-07
      1.5000078935970595e+00     -6.9474068757021738e-07
      1.5000081747581351e+00      8.6574080641311272e-07
      1.5000090433324000e+00     -7.6899499341618933e-07
      1.5000097560977341e+00      9.7748727489128148e-07
      1.5000102945576093e+00     -8.4720448464007165e-07
      1.5000114827670206e+00      1.0944585336425764e-06
      1.5000116522773619e+00     -9.2954674343457354e-07
      1.5000131218670734e+00     -1.0162248975145680e-06
      1.5000133627981460e+00      1.2172571974763127e-06
      1.5000147091067988e+00     -1.1074676272930840e-06
      1.5000154050742549e+00      1.3465048109956712e-06
      1.5000164202163380e+00     -1.2035294618084553e-06
      1.5000176194117230e+00      1.4828558797836988e-06
      1.5000182618920173e+00     -1.3046913452768015e-06
      1.5000200166440090e+00      1.6270088934683438e-06
      1.5000202413455950e+00     -1.4112614598294894e-06
      1.5000223663457171e+00     -1.5235762938277030e-06
      1.5000226087125019e+00      1.7797160476084997e-06
      1.5000246452623378e+00     -1.6420019489581666e-06
      1.5000254087676164e+00      1.9417926120122054e-06
      1.5000270871145345e+00     -1.7669356830205676e-06
      1.5000284312825694e+00      2.1141265340912611e-06
      1.5000297016221424e+00     -1.8988076888562708e-06
      1.5000316921820462e+00      2.2976886930439898e-06
      1.5000324992616734e+00     -2.0380831131674157e-06
      1.5000352089880251e+00      2.4935441415375918e-06
      1.5000354913269860e+00     -2.1852643219412244e-06
      1.5000386899952329e+00     -2.3408934217147485e-06
      1.5000390009852631e+00      2.7028646436342394e-06
      1.5000421083986242e+00     -2.5055550478815689e-06
      1.5000430894093013e+00      2.9269428206898010e-06
      1.5000457607026110e+00     -2.6798794325787288e-06
      1.5000474976603015e+00      3.1672082412514880e-06
      1.5000496621911290e+00     -2.8645457653903528e-06
      1.5000522515465993e+00      3.4252458326347721e-06
      1.5000538293596055e+00     -3.0602858602430541e-06
      1.5000573795625443e+00      3.7028170502690208e-06
      1.5000582800164886e+00     -3.2678881416071407e-06
      1.5000629132060335e+00      4.0018843177151935e-06
      1.5000630333941241e+00     -3.4882019626443664e-06
      1.5000681102698785e+00     -3.7221422673659877e-06
      1.5000688873421550e+00      4.3246393487726347e-06
      1.5000735330984789e+00     -3.9706946080673847e-06
      1.5000753406205736e+00      4.6735360878584962e-06
      1.5000793261566228e+00     -4.2349205278055524e-06
      1.5000823159557783e+00      5.0513291614826153e-06
      1.5000855157010002e+00     -4.5159633145820168e-06
      1.5000898610811153e+00      5.4611189290191655e-06
      1.5000921301409542e+00     -4.8150541279866240e-06
      1.5000980291897421e+00      5.9064044640317527e-06
      1.5000992002271003e+00     -5.1335184891948461e-06
      1.5001067592573127e+00     -5.4727831107832135e-06
      1.5001068796783661e+00      6.3911461008001798e-06
      1.5001148433015579e+00     -5.8343830241507666e-06
      1.5001164790130019e+00      6.9198395630713480e-06
      1.5001234914471315e+00     -6.2199689404854144e-06
      1.5001269017401826e+00      7.4976041801248039e-06
      1.5001327460658904e+00     -6.6313147569088834e-06
      1.5001382316723002e+00      8.1302883245669262e-06
      1.5001426531051034e+00     -7.0703250910006873e-06
      1.5001505632823469e+00      8.8245960205473143e-06
      1.5001532624035299e+00     -7.5390426883316066e-06
      1.5001640033516357e+00      9.5882397224839496e-06
      1.5001646280342713e+00     -8.0396554886957916e-06
      1.5001768086758025e+00     -8.5745030470435819e-06
