============================================================
QNM Convergence Report
============================================================
Date: 2026-02-15 19:04:19
Tolerance: 1.0e-04
Resolutions: 190, 200
Note: only Re(ω) ≥ 0 shown (spectrum symmetric about imaginary axis)

------------------------------------------------------------
Summary
------------------------------------------------------------
Total converged QNMs: 324
  General (Re!=0, Im!=0): 202
  Purely imaginary (Re~0): 79
  Purely real (Im~0): 43

------------------------------------------------------------
General QNMs (Re != 0, Im != 0)
------------------------------------------------------------
                   Re(omega)                   Im(omega)
      9.7594258164627785e+00     -4.7506750836111022e-01
      9.7572137281223110e+00     -5.0998473509648856e-01
      9.7558476615502059e+00     -5.4834196398055479e-01
      9.7555455693449513e+00     -5.9059489555610822e-01
      9.7565779547324833e+00     -6.3728190420573982e-01
      9.7592827228748629e+00     -6.8904449375843668e-01
      9.7640852020248765e+00     -7.4665445113262630e-01
      9.7715255564985402e+00     -8.1105050357532626e-01
      9.7822969806231495e+00     -8.8338875172040443e-01
      9.7972999720275293e+00     -9.6511355954281342e-01
      9.8177212009056287e+00     -1.0580596700810989e+00
      9.8451511050192781e+00     -1.1646035169203353e+00
      9.8817645202522417e+00     -1.2878949465978780e+00
      9.9306079719969063e+00     -1.4322261898863422e+00
      9.9960758892141985e+00     -1.6036475429079635e+00
      1.0084740279622622e+01     -1.8110553836292727e+00
      1.0206887316053789e+01     -2.0682584599750919e+00
      1.0379589859374128e+01     -2.3982857080566609e+00
      1.0633486723156500e+01     -2.8435738929551055e+00
      1.1029790995539168e+01     -3.4948448229775160e+00
      1.1710168314055963e+01     -4.6001509515364090e+00
      1.3016228688649745e+01     -7.2711214906956725e+00

------------------------------------------------------------
Purely Real QNMs (Im ~ 0)
------------------------------------------------------------
                   Re(omega)                   Im(omega)
  ──────────────────────────  ──────────────────────────
      1.0000000000074238e+01     -2.7847306630961690e-12
      1.0000000006009991e+01     -2.2528838005082216e-10
      1.0000000046324207e+01     -1.7341110031076545e-09
      1.0000000177677013e+01     -6.6375613208135454e-09
      1.0000000484501189e+01     -1.8050453082459625e-08
      1.0000001078349319e+01     -4.0038727033832462e-08
      1.0000002097049391e+01     -7.7548515456125392e-08
      1.0000003703689881e+01     -1.3632194435111697e-07
      1.0000006085459063e+01     -2.2280231845893900e-07
      1.0000009452366077e+01     -3.4403155938675422e-07
      1.0000014035873201e+01     -5.0754286316949051e-07
      1.0000020087469570e+01     -7.2125151451299583e-07
      1.0000027877216619e+01     -9.9334665175982435e-07
      1.0000037692294553e+01     -1.3321865358671492e-06
      1.0000049835577522e+01     -1.7461995589026606e-06
      1.0000064624262873e+01     -2.2437928553413497e-06
      1.0000082388577058e+01     -2.8332699757128727e-06
      1.0000103470577741e+01     -3.5227586686376828e-06
      1.0000128223068248e+01     -4.3201494133206781e-06
      1.0000157008637238e+01     -5.2330449662079326e-06
      1.0000190198833113e+01     -6.2687208450948253e-06
      1.0000228173479577e+01     -7.4340963799947421e-06
      1.0000271320135798e+01     -8.7357157173474099e-06
      1.0000320033702064e+01     -1.0179737974177893e-05
