============================================================
QNM Convergence Report
============================================================
Date: 2026-02-14 10:52:24
Tolerance: 1.0e-04
Resolutions: 180, 190, 200
Note: only Re(ω) ≥ 0 shown (spectrum symmetric about imaginary axis)

------------------------------------------------------------
Summary
------------------------------------------------------------
Total converged QNMs: 446
  General (Re!=0, Im!=0): 57
  Purely imaginary (Re~0): 84
  Purely real (Im~0): 305

------------------------------------------------------------
General QNMs (Re != 0, Im != 0)
------------------------------------------------------------
                   Re(omega)                   Im(omega)
      1.3994093095359288e+00     -5.8080161159913695e-05
      1.3994329634553109e+00     -5.4618070055115576e-05
      1.3994552288292925e+00     -5.1425304130423255e-05
      1.3994762119300079e+00     -4.8476217068074203e-05
      1.3994960090828994e+00     -4.5748033691918853e-05
      1.3995147077602261e+00     -4.3220482411960784e-05
      1.3995323875372252e+00     -4.0875480398934504e-05
      1.3995491209302440e+00     -3.8696863140660193e-05
      1.3995649741331597e+00     -3.6670151473065325e-05
      1.3995800076659199e+00     -3.4782350351259506e-05
      1.3995942769469591e+00     -3.3021774583543927e-05
      1.3996078327995092e+00     -3.1377897535981661e-05
      1.3996207219003693e+00     -2.9841219460559728e-05
      1.3996329871784738e+00     -2.8403152632570041e-05
      1.3996446681695582e+00     -2.7055920923771731e-05
      1.3996558013323581e+00     -2.5792471804098336e-05
      1.3996664203310223e+00     -2.4606399069732793e-05
      1.3996765562877997e+00     -2.3491874850249975e-05
      1.3996862380095141e+00     -2.2443589661084343e-05
      1.3996954921908835e+00     -2.1456699447012955e-05
      1.3997043435973475e+00     -2.0526778713509856e-05
      1.3997128152297238e+00     -1.9649778970511160e-05
      1.3997209284727274e+00     -1.8821991821251689e-05
      1.3997287032291301e+00     -1.8040016120615249e-05
      1.3997361580411245e+00     -1.7300728705536891e-05
      1.3997433102002659e+00     -1.6601258266601118e-05
      1.3997501758472017e+00     -1.5938961986913450e-05
      1.3997567700622593e+00     -1.5311404623095201e-05
      1.3997631069478316e+00     -1.4716339745121467e-05
      1.3997691997034032e+00     -1.4151692887741468e-05
      1.3997750606939530e+00     -1.3615546397268726e-05
      1.3997807015123940e+00     -1.3106125784344420e-05
      1.3997861330366375e+00     -1.2621787416482269e-05
      1.3997913654818015e+00     -1.2161007404320728e-05
      1.3997964084480314e+00     -1.1722371552980847e-05
      1.3998012709643466e+00     -1.1304566265130508e-05
      1.3998059615288869e+00     -1.0906370295605480e-05
      1.3998104881458935e+00     -1.0526647269005355e-05
      1.3998148583597207e+00     -1.0164338881797984e-05
      1.3998190792861496e+00     -9.8184587193259382e-06
      1.3998231576412441e+00     -9.4880866258809777e-06
      1.3998270997679685e+00     -9.1723635728412799e-06
      1.3998309116607615e+00     -8.8704869758748604e-06
      1.3998345989882430e+00     -8.5817064175074907e-06
      1.3998381671142175e+00     -8.3053197360258357e-06
      1.3998416211171130e+00     -8.0406694458155436e-06
      1.3998449658079928e+00     -7.7871394578877293e-06
      1.3998482057472541e+00     -7.5441520725847732e-06
      1.3998513452601244e+00     -7.3111652193288196e-06
      1.3998543884510515e+00     -7.0876699208281171e-06
      1.3998573392170783e+00     -6.8731879614261689e-06
      1.3998602012602821e+00     -6.6672697413001367e-06
      1.3998629780993526e+00     -6.4694923000173676e-06
      1.3998656730803758e+00     -6.2794574945680118e-06
      1.3998682893868868e+00     -6.0967903184297994e-06
      1.3998708300492455e+00     -5.9211373495078232e-06
      1.3998732979533888e+00     -5.7521653159448020e-06
      1.3998756958490035e+00     -5.5895597698309290e-06
      1.3998780263571671e+00     -5.4330238597703101e-06
      1.3998802919774918e+00     -5.2822771940948155e-06
      1.3998824950948117e+00     -5.1370547872663325e-06
      1.3998846379854428e+00     -4.9971060826838561e-06
      1.3998867228230498e+00     -4.8621940457207625e-06
      1.3998887516841463e+00     -4.7320943213669787e-06
      1.3998907265532530e+00     -4.6065944513469773e-06
      1.3998926493277415e+00     -4.4854931460330563e-06
      1.3998945218223817e+00     -4.3685996068792723e-06
      1.3998963457736147e+00     -4.2557328954689981e-06
      1.3998981228435721e+00     -4.1467213456023110e-06
      1.3998998546238541e+00     -4.0414020151517944e-06
      1.3999015426390879e+00     -3.9396201746898728e-06
      1.3999031883502768e+00     -3.8412288301403910e-06
      1.3999047931579567e+00     -3.7460882769341298e-06
      1.3999063584051705e+00     -3.6540656833546552e-06
      1.3999078853802742e+00     -3.5650347009491752e-06
      1.3999093753195841e+00     -3.4788751000508514e-06
      1.3999108294098752e+00     -3.3954724286157039e-06
      1.3999122487907423e+00     -3.3147176927204316e-06
      1.3999136345568286e+00     -3.2365070571983132e-06
      1.3999149877599351e+00     -3.1607415650100852e-06
      1.3999163094110132e+00     -3.0873268740563001e-06
      1.3999176004820510e+00     -3.0161730102381265e-06
      1.3999188619078597e+00     -2.9471941356656645e-06
      1.3999200945877626e+00     -2.8803083309974051e-06
      1.3999212993871970e+00     -2.8154373909721572e-06
      1.3999224771392333e+00     -2.7525066322661778e-06
      1.3999236286460128e+00     -2.6914447128740043e-06
      1.3999247546801132e+00     -2.6321834622720419e-06
      1.3999258559858434e+00     -2.5746577216798167e-06
      1.3999269332804734e+00     -2.5188051937853940e-06
      1.3999279872554009e+00     -2.4645663013490874e-06
      1.3999290185772615e+00     -2.4118840541437213e-06
      1.3999300278889815e+00     -2.3607039237305342e-06
      1.3999310158107807e+00     -2.3109737256077108e-06
      1.3999319829411241e+00     -2.2626435083037160e-06
      1.3999329298576297e+00     -2.2156654490202811e-06
      1.3999338571179307e+00     -2.1699937554603411e-06
      1.3999347652604965e+00     -2.1255845735044990e-06
      1.3999356548054158e+00     -2.0823959004259793e-06
      1.3999365262551418e+00     -2.0403875033585364e-06
      1.3999373800952022e+00     -1.9995208427545773e-06
      1.3999382167948777e+00     -1.9597590005918471e-06
      1.3999390368078477e+00     -1.9210666131064941e-06
      1.3999398405728074e+00     -1.8834098078481095e-06
      1.3999406285140570e+00     -1.8467561448684116e-06
      1.3999414010420641e+00     -1.8110745618695190e-06
      1.3999421585540015e+00     -1.7763353231500175e-06
      1.3999429014342619e+00     -1.7425099721971402e-06
      1.3999436300549501e+00     -1.7095712877809786e-06
      1.3999443447763544e+00     -1.6774932434114274e-06
      1.3999450459473979e+00     -1.6462509700200576e-06
      1.3999457339060726e+00     -1.6158207217268345e-06
      1.3999464089798548e+00     -1.5861798445449453e-06
      1.3999470714861055e+00     -1.5573067478653557e-06
      1.3999477217324554e+00     -1.5291808785454435e-06
      1.3999483600171747e+00     -1.5017826974025376e-06
      1.3999489866295325e+00     -1.4750936578829620e-06
      1.3999496018501409e+00     -1.4490961866400085e-06
      1.3999502059512912e+00     -1.4237736657103438e-06
      1.3999507991972768e+00     -1.3991104159285676e-06
      1.3999513818447105e+00     -1.3750916811657954e-06
      1.3999519541428291e+00     -1.3517036129234979e-06
      1.3999525163337936e+00     -1.3289332547634099e-06
      1.3999530686529791e+00     -1.3067685260156584e-06
      1.3999536113292608e+00     -1.2851982041908169e-06
      1.3999541445852903e+00     -1.2642119055415526e-06
      1.3999546686377669e+00     -1.2438000632942988e-06
      1.3999551836977018e+00     -1.2239539032239498e-06
      1.3999556899706738e+00     -1.2046654165029402e-06
      1.3999561876570779e+00     -1.1859273301529011e-06
      1.3999566769523644e+00     -1.1677330759997620e-06
      1.3999571580472681e+00     -1.1500767598232771e-06
      1.3999576311280253e+00     -1.1329531334460405e-06
      1.3999580963765810e+00     -1.1163575738789171e-06
      1.3999585539707822e+00     -1.1002860753974303e-06
      1.3999590040845600e+00     -1.0847352626638872e-06
      1.3999594468881047e+00     -1.0697024358879461e-06
      1.3999598825480348e+00     -1.0551856628010909e-06
      1.3999603112275716e+00     -1.0411839373844536e-06
      1.3999607330867296e+00     -1.0276974326945485e-06
      1.3999611482825480e+00     -1.0147278863403282e-06
      1.3999615569693904e+00     -1.0022791750489827e-06
      1.3999619592993680e+00     -9.9035816470530479e-07
      1.3999623554229668e+00     -9.7897597470795390e-07
      1.3999627454900256e+00     -9.6814989164625789e-07
      1.3999631296513209e+00     -9.5790635267549430e-07
      1.3999635080612647e+00     -9.4828579841415033e-07
      1.3999638808827866e+00     -9.3935103190536396e-07
      1.3999642482968946e+00     -9.3120274908969242e-07
      1.3999646105235688e+00     -9.2401148061435416e-07
      1.3999649678751795e+00     -9.1809337523200756e-07
      1.3999653209311145e+00     -9.1413394887574511e-07
      1.3999656714409556e+00     -9.1416912899202254e-07
      1.3999819046634481e+00     -6.3390503508348542e-05
      1.4000000000098498e+00     -2.6829616039376142e-12
      1.4000000007799975e+00     -2.0699132675294351e-10
      1.4000000057648876e+00     -1.4583461713159916e-09
      1.4000000208615611e+00     -4.9547584552177530e-09
      1.4000000530396599e+00     -1.1724530357131376e-08
      1.4000001092197800e+00     -2.2388701652272938e-08
      1.4000001956640848e+00     -3.7184609773010278e-08
      1.4000003177905740e+00     -5.6091596736827238e-08
      1.4000004802234816e+00     -7.8952699712830899e-08
      1.4000006869364663e+00     -1.0555898876712872e-07
      1.4000009414120962e+00     -1.3569887571917989e-07
      1.4000009799217252e+00      2.0107512242343726e-07
      1.4000012467862357e+00     -1.6918350341164548e-07
      1.4000016059686797e+00     -2.0585796685323537e-07
      1.4000016380332414e+00      2.8208705133585063e-07
      1.4000020217407838e+00     -2.4560485560731099e-07
      1.4000023719291905e+00      3.6022119715096550e-07
      1.4000024968338749e+00     -2.8834395740117408e-07
      1.4000030339926302e+00     -3.3403025253557554e-07
      1.4000031946667262e+00      4.3888752541181678e-07
      1.4000036360271080e+00     -3.8265132652427548e-07
      1.4000041121104936e+00      5.1941284110774815e-07
      1.4000043058564073e+00     -4.3422477037915278e-07
      1.4000050465462788e+00     -4.8879583730612874e-07
      1.4000051288937658e+00      6.0257213605612006e-07
      1.4000058613424753e+00     -5.4643546721278218e-07
      1.4000062496343695e+00      6.8894052075552640e-07
      1.4000067537012262e+00     -6.0723871097748683e-07
      1.4000074793105395e+00      7.7901372417152321e-07
      1.4000077273179055e+00     -6.7132354858176151e-07
      1.4000087861547494e+00     -7.3883007912267660e-07
      1.4000088234159469e+00      8.7325992946275864e-07
      1.4000099344683117e+00     -8.0992005566987641e-07
      1.4000102880453569e+00      9.7214619823344763e-07
      1.4000111768372283e+00     -8.8477673816280162e-07
      1.4000118799579795e+00      1.0761541358365134e-06
      1.4000125181907861e+00     -9.6360504002360050e-07
      1.4000136066357474e+00      1.1857906353083629e-06
      1.4000139638387270e+00     -1.0466319473395753e-06
      1.4000154763437753e+00      1.3015963250482928e-06
      1.4000155195026891e+00     -1.1341071926163132e-06
      1.4000171913496553e+00     -1.2263041679551764e-06
      1.4000174981965843e+00      1.4241530259536333e-06
      1.4000189860277794e+00     -1.3235210650776170e-06
      1.4000196822322422e+00      1.5540909327939047e-06
      1.4000209107049468e+00     -1.4260822320818352e-06
      1.4000220394960587e+00      1.6920959544452820e-06
      1.4000229731104394e+00     -1.5343397394473432e-06
      1.4000245821353474e+00      1.8389175124313484e-06
      1.4000251815800857e+00     -1.6486751509029747e-06
      1.4000273235068370e+00      1.9953770358506436e-06
      1.4000275451052915e+00     -1.7695014986034336e-06
      1.4000300733863744e+00     -1.8972654667474114e-06
      1.4000302782984957e+00      2.1623773706517178e-06
      1.4000327768906586e+00     -2.0324497932186623e-06
      1.4000334626677924e+00      2.3409133265237668e-06
      1.4000356669158165e+00     -2.1755759046318453e-06
      1.4000368943987429e+00      2.5320836071219615e-06
      1.4000387556589982e+00     -2.3272068055611012e-06
      1.4000405930804878e+00      2.7371044041534810e-06
      1.4000420562923361e+00     -2.4879502466715077e-06
      1.4000445803106161e+00      2.9573249800865380e-06
      1.4000455830454750e+00     -2.6584621978095306e-06
      1.4000488799270248e+00      3.1942456165429317e-06
      1.4000493512958394e+00     -2.8394506499336104e-06
      1.4000533776674242e+00     -3.0316797639001458e-06
      1.4000535182727796e+00      3.4495383665205058e-06
      1.4000576801389610e+00     -3.2359743755913848e-06
      1.4000585244992831e+00      3.7250711222347910e-06
      1.4000622781623846e+00     -3.4532248581706962e-06
      1.4000639309140650e+00      4.0229356041621272e-06
      1.4000671927925961e+00     -3.6843923370299963e-06
      1.4000697733807486e+00      4.3454800020299674e-06
      1.4000724468295924e+00     -3.9305142548975552e-06
      1.4000760917802566e+00      4.6953471679260648e-06
      1.4000780649741149e+00     -4.1927102951128056e-06
      1.4000829305441567e+00      5.0755194861115082e-06
      1.4000840739980616e+00     -4.4721886870115970e-06
      1.4000903392732820e+00      5.4893718278386625e-06
      1.4000905029310335e+00     -4.7702529289027298e-06
      1.4000973832645023e+00     -5.0883089559468893e-06
      1.4000983734575083e+00      5.9407343395574517e-06
      1.4001047491752225e+00     -5.4278727375131705e-06
      1.4001070953159662e+00      6.4339672070412606e-06
      1.4001126377696023e+00     -5.7905782079220685e-06
      1.4001165747812578e+00      6.9740500041353637e-06
      1.4001210893507594e+00     -6.1781853359424625e-06
      1.4001268906566759e+00      7.5666888361554980e-06
      1.4001301477099322e+00     -6.5925880681613027e-06
      1.4001381319823660e+00      8.2184453411731183e-06
      1.4001398604437603e+00     -7.0358218919256481e-06
      1.4001502792988394e+00     -7.5100708660640572e-06
      1.4001503996551263e+00      8.9368928499692536e-06
      1.4001614605448895e+00     -8.0176740752345896e-06
      1.4001638083575705e+00      9.7308066877726654e-06
      1.4001734653778952e+00     -8.5611313828517532e-06
      1.4001784888663620e+00      1.0610397655302675e-05
      1.4001863603543845e+00     -9.1431078971823356e-06
      1.4001945908273694e+00      1.1587600074021819e-05
      1.4002002178571964e+00     -9.7664357716701636e-06
      1.4002122861098261e+00      1.2676428731498008e-05
      1.4002151165912602e+00     -1.0434111306834919e-05
      1.4002311421053328e+00     -1.1149285499151348e-05
      1.4002317728840599e+00      1.3893423647032024e-05
      1.4002483873332869e+00     -1.1915247275651957e-05
      1.4002532806100356e+00      1.5258209010253458e-05
      1.4002669531471723e+00     -1.2735399227745439e-05
      1.4002770761792451e+00      1.6794202805875821e-05
      1.4002869489124536e+00     -1.3613223325308751e-05
      1.4003034715266003e+00      1.8529524997253060e-05
      1.4003084930291847e+00     -1.4552228641687347e-05
      1.4003317134280733e+00     -1.5555869589468846e-05
      1.4003328331342553e+00      2.0498166398627962e-05
      1.4003567479720136e+00     -1.6627427876847938e-05
      1.4003655939983850e+00      2.2741506672504609e-05
      1.4003837447020961e+00     -1.7769859122329578e-05
      1.4004022688298423e+00      2.5310313987178007e-05
      1.4004128618575922e+00     -1.8985595428628100e-05
      1.4004434735342590e+00      2.8267409393044054e-05
      1.4004442675567881e+00     -2.0276263089338940e-05
      1.4004781389260466e+00     -2.1642263764416891e-05
      1.4004899504356896e+00      3.1691244587950505e-05
      1.4005146603588117e+00     -2.3082209716774064e-05
      1.4005426013248408e+00      3.5680782454516670e-05
      1.4005540205055831e+00     -2.4592199827139693e-05
      1.4005964073330806e+00     -2.6164777028857333e-05
      1.4006025312689245e+00      4.0362271978208819e-05
      1.4006419998855690e+00     -2.7787361949352495e-05
      1.4006711074818767e+00      4.5898761981287685e-05
      1.4006909543211628e+00     -2.9440196986000688e-05
      1.4007433796416275e+00     -3.1093876177907824e-05
      1.4007500396711681e+00      5.2503751156500074e-05
      1.4007992916357888e+00     -3.2707599348669304e-05
      1.4008414914865135e+00      6.0461153659128521e-05
      1.4008585144188459e+00     -3.4240057694281587e-05
      1.4009204529389752e+00     -3.5753074343144171e-05
      1.4009482381416134e+00      7.0155174066796426e-05
      1.4009837497877335e+00     -3.8055144343469131e-05
      1.4010474973585032e+00     -4.4317047147781030e-05
      1.4010738940915952e+00      8.2116208823024571e-05
      1.4011146321678967e+00     -5.7700870205598227e-05
      1.4011879249934867e+00     -7.7410979020760084e-05
      1.4012232501316713e+00      9.7093511701650914e-05

------------------------------------------------------------
Purely Imaginary QNMs (Re ~ 0)
------------------------------------------------------------
                   Re(omega)                   Im(omega)             Delta Im(omega)
  ──────────────────────────  ──────────────────────────  ──────────────────────────
      2.8475926889431161e-76     -1.9318120235625859e+01
      3.7146334159194021e-74     -2.0069208937677267e+01      7.5108870205140832e-01
      1.8748595545815291e-74     -2.0319474845183183e+01      2.5026590750591637e-01
     -2.3098530159418836e-73     -2.0569808884733458e+01      2.5033403955027467e-01
     -1.0880888718002046e-72     -2.0820151013939181e+01      2.5034212920572330e-01
     -2.4817187503784627e-72     -2.1070452479444548e+01      2.5030146550536614e-01
     -1.2923559232323996e-72     -2.1320772553968272e+01      2.5032007452372440e-01
      1.3106237679299752e-71     -2.1571079152061266e+01      2.5030659809299394e-01
      5.5290357887304509e-71     -2.1821378965536137e+01      2.5029981347487151e-01
      1.0106175437403319e-70     -2.2071677775344813e+01      2.5029880980867603e-01
     -2.3940573336047135e-71     -2.2321968966878238e+01      2.5029119153342450e-01
     -7.0631891537629900e-70     -2.2572256050562409e+01      2.5028708368417085e-01
     -2.0246510292034161e-69     -2.2822538931005564e+01      2.5028288044315516e-01
     -1.8883747211441894e-69     -2.3072816669253051e+01      2.5027773824748678e-01
      5.9911406670367775e-69     -2.3323090297080963e+01      2.5027362782791229e-01
      2.6786128744036725e-68     -2.3573359638609649e+01      2.5026934152868563e-01
      3.9687298412327076e-68     -2.3823624671662362e+01      2.5026503305271319e-01
     -3.4607186814626619e-68     -2.4073885722877126e+01      2.5026105121476405e-01
     -2.8083389318684800e-67     -2.4324142787578840e+01      2.5025706470171372e-01
     -5.0295161836573693e-67     -2.4574395955413184e+01      2.5025316783434448e-01
      1.4380125119453272e-67     -2.4824645377611343e+01      2.5024942219815927e-01
      2.5636142518603336e-66     -2.5074891112850501e+01      2.5024573523915805e-01
      4.8142802489169477e-66     -2.5325133252092023e+01      2.5024213924152150e-01
     -9.2627395390127388e-67     -2.5575371897822603e+01      2.5023864573057963e-01
     -2.1365330827359029e-65     -2.5825607123145193e+01      2.5023522532259079e-01
     -3.6589818790943947e-65     -2.6075839009798866e+01      2.5023188665367257e-01
      1.5333769980450986e-65     -2.6326067641581858e+01      2.5022863178299204e-01
      1.6190421043643187e-64     -2.6576293090925613e+01      2.5022544934375546e-01
      2.1441377187494155e-64     -2.6826515431230394e+01      2.5022234030478074e-01
     -2.2101632610679467e-64     -2.7076734735727911e+01      2.5021930449751650e-01
     -1.0604566460071211e-63     -2.7326951072165560e+01      2.5021633643764929e-01
     -8.2633883143035742e-64     -2.7577164506958901e+01      2.5021343479334135e-01
      2.2108174062543686e-63     -2.7827375105636744e+01      2.5021059867784246e-01
      5.4930139693147351e-63     -2.8077582930508871e+01      2.5020782487212756e-01
      3.8684708829903607e-64     -2.8327788041989731e+01      2.5020511148085944e-01
     -1.5454794144122253e-62     -2.8577990499316350e+01      2.5020245732661905e-01
     -1.8935939353565663e-62     -2.8828190359534993e+01      2.5019986021864327e-01
      2.1412859372354844e-62     -2.9078387677797433e+01      2.5019731826244040e-01
      7.2516885717763858e-62     -2.9328582507959311e+01      2.5019483016187749e-01
      1.6569633528024657e-62     -2.9578774902219784e+01      2.5019239426047335e-01
     -1.6565240689822360e-61     -2.9828964911064009e+01      2.5019000884422482e-01
     -1.8657595942497532e-61     -3.0079152583652391e+01      2.5018767258838182e-01
      2.3459440607473172e-61     -3.0329337967790760e+01      2.5018538413836922e-01
      6.1045529560828750e-61     -3.0579521109798144e+01      2.5018314200738345e-01
     -7.1640713610529191e-62     -3.0829702054698657e+01      2.5018094490051368e-01
     -1.3651099421401202e-60     -3.1079880846336565e+01      2.5017879163790724e-01
     -7.2721109213863360e-61     -3.1330057527290638e+01      2.5017668095407330e-01
      2.3396139636436589e-60     -3.1580232138920753e+01      2.5017461163011490e-01
      2.7299028824012891e-60     -3.1830404721507080e+01      2.5017258258632680e-01
     -3.0891570252515722e-60     -3.2080575314251497e+01      2.5017059274441777e-01
     -6.5251429858425046e-60     -3.2330743955251904e+01      2.5016864100040692e-01
      2.7927851757231474e-60     -3.2580910681590531e+01      2.5016672633862669e-01
      1.2523010085586694e-59     -3.2831075529405595e+01      2.5016484781506421e-01
     -4.0513182563239581e-61     -3.3081238533870312e+01      2.5016300446471718e-01
     -2.0822975687482417e-59     -3.3331399729207597e+01      2.5016119533728443e-01
     -4.9912322197281560e-60     -3.3581559148773231e+01      2.5015941956563381e-01
      3.1260661513508776e-59     -3.3831716825089607e+01      2.5015767631637686e-01
      1.3723449624090397e-59     -3.4081872789824608e+01      2.5015596473500068e-01
     -4.3629843178124622e-59     -3.4332027073823049e+01      2.5015428399844097e-01
     -2.5093736467768784e-59     -3.4582179707180281e+01      2.5015263335723148e-01
      5.7914060949490435e-59     -3.4832330719257392e+01      2.5015101207711155e-01
      3.7098208318471073e-59     -3.5082480138657687e+01      2.5014941940029445e-01
     -7.4255833223501536e-59     -3.5332627993262911e+01      2.5014785460522404e-01
     -4.6414546038379222e-59     -3.5582774310306156e+01      2.5014631704324586e-01
      9.2440342565266382e-59     -3.5832919116378804e+01      2.5014480607264744e-01
      4.8826317942993611e-59     -3.6083062437393629e+01      2.5014332101482495e-01
     -1.1093171265610345e-58     -3.6333204298617460e+01      2.5014186122383109e-01
     -4.0319004622229391e-59     -3.6583344724759463e+01      2.5014042614200349e-01
      1.2594737722513290e-58     -3.6833483739983294e+01      2.5013901522383009e-01
      1.8958747673671188e-59     -3.7083621367837402e+01      2.5013762785410876e-01
     -1.3149675124087711e-58     -3.7333757631261548e+01      2.5013626342414597e-01
      1.2885003223993212e-59     -3.7583892552714957e+01      2.5013492145340877e-01
      1.2131383912197093e-58     -3.7834026154238913e+01      2.5013360152395592e-01
     -4.7307928406131217e-59     -3.8084158457333487e+01      2.5013230309457413e-01
     -9.2674539222210465e-59     -3.8334289482852824e+01      2.5013102551933741e-01
      7.2477022672458813e-59     -3.8584419251169820e+01      2.5012976831699518e-01
      5.0228471473219785e-59     -3.8834547782440268e+01      2.5012853127044821e-01
     -7.7886350200382842e-59     -3.9084675096517529e+01      2.5012731407726108e-01
     -6.4498353922355955e-60     -3.9334801212511671e+01      2.5012611599414214e-01
      6.1122341866909729e-59     -3.9584926148671492e+01      2.5012493615982123e-01
     -2.3680475420524841e-59     -3.9835049923063060e+01      2.5012377439156808e-01
     -3.1064095438999069e-59     -4.0085172554312678e+01      2.5012263124961720e-01
      3.1705682267363206e-59     -4.0335294061042752e+01      2.5012150673007483e-01
      3.2852962150497064e-60     -4.0585414460036077e+01      2.5012039899332450e-01

