============================================================
QNM Convergence Report
============================================================
Date: 2026-02-14 14:20:56
Tolerance: 1.0e-04
Resolutions: 180, 190, 200
Note: only Re(ω) ≥ 0 shown (spectrum symmetric about imaginary axis)

------------------------------------------------------------
Summary
------------------------------------------------------------
Total converged QNMs: 445
  General (Re!=0, Im!=0): 60
  Purely imaginary (Re~0): 84
  Purely real (Im~0): 301

------------------------------------------------------------
General QNMs (Re != 0, Im != 0)
------------------------------------------------------------
                   Re(omega)                   Im(omega)
      1.4497148551704029e+00     -1.9276666368615025e-05
      1.4497224799274291e+00     -1.8507745776159229e-05
      1.4497298033547814e+00     -1.7779148634378094e-05
      1.4497368411005382e+00     -1.7088268059710272e-05
      1.4497436078115080e+00     -1.6432696663424175e-05
      1.4497501172090297e+00     -1.5810208978966611e-05
      1.4497563821581723e+00     -1.5218745635005173e-05
      1.4497624147309791e+00     -1.4656399081608146e-05
      1.4497682262643368e+00     -1.4121400700302690e-05
      1.4497738274129826e+00     -1.3612109148987799e-05
      1.4497792281981108e+00     -1.3126999810286387e-05
      1.4497844380519920e+00     -1.2664655227268492e-05
      1.4497894658589716e+00     -1.2223756423877665e-05
      1.4497943199931818e+00     -1.1803075019111437e-05
      1.4497990083532621e+00     -1.1401466054271772e-05
      1.4498035383943582e+00     -1.1017861461606959e-05
      1.4498079171576379e+00     -1.0651264110579139e-05
      1.4498121512975437e+00     -1.0300742374954609e-05
      1.4498162471069773e+00     -9.9654251700500342e-06
      1.4498202105405917e+00     -9.6444974148828640e-06
      1.4498240472363551e+00     -9.3371958787596884e-06
      1.4498277625355267e+00     -9.0428053760712254e-06
      1.4498313615011813e+00     -8.7606552768152250e-06
      1.4498348489353985e+00     -8.4901163036982632e-06
      1.4498382293952266e+00     -8.2305975896255000e-06
      1.4498415072075199e+00     -7.9815439720188003e-06
      1.4498446864827395e+00     -7.7424335027471775e-06
      1.4498477711277975e+00     -7.5127751545432071e-06
      1.4498507648580237e+00     -7.2921067066446171e-06
      1.4498536712083177e+00     -7.0799927940677380e-06
      1.4498564935435523e+00     -6.8760231064114213e-06
      1.4498592350682857e+00     -6.6798107234265887e-06
      1.4498618988358294e+00     -6.4909905757851085e-06
      1.4498644877567279e+00     -6.3092180205576452e-06
      1.4498670046066864e+00     -6.1341675218771186e-06
      1.4498694520339899e+00     -5.9655314281342403e-06
      1.4498718325664532e+00     -5.8030188378349888e-06
      1.4498741486179298e+00     -5.6463545469559791e-06
      1.4498764024944164e+00     -5.4952780712708645e-06
      1.4498785963997785e+00     -5.3495427376963556e-06
      1.4498807324411251e+00     -5.2089148392266994e-06
      1.4498828126338574e+00     -5.0731728484962331e-06
      1.4498848389064101e+00     -4.9421066854360078e-06
      1.4498868131047122e+00     -4.8155170348770192e-06
      1.4498887369963831e+00     -4.6932147103033094e-06
      1.4498906122746793e+00     -4.5750200602766991e-06
      1.4498924405622136e+00     -4.4607624143444323e-06
      1.4498942234144587e+00     -4.3502795655043522e-06
      1.4498959623230492e+00     -4.2434172865420038e-06
      1.4498976587188961e+00     -4.1400288777725523e-06
      1.4498993139751255e+00     -4.0399747439196370e-06
      1.4499009294098526e+00     -3.9431219980451189e-06
      1.4499025062888020e+00     -3.8493440906097979e-06
      1.4499040458277834e+00     -3.7585204618969661e-06
      1.4499055491950319e+00     -3.6705362161695996e-06
      1.4499070175134208e+00     -3.5852818160591249e-06
      1.4499084518625565e+00     -3.5026527958002305e-06
      1.4499098532807597e+00     -3.4225494920330337e-06
      1.4499112227669440e+00     -3.3448767909919635e-06
      1.4499125612823922e+00     -3.2695438909907740e-06
      1.4499138697524434e+00     -3.1964640791958959e-06
      1.4499151490680895e+00     -3.1255545217564846e-06
      1.4499164000874918e+00     -3.0567360664296550e-06
      1.4499176236374192e+00     -2.9899330569040383e-06
      1.4499188205146125e+00     -2.9250731580844115e-06
      1.4499199914870815e+00     -2.8620871916552265e-06
      1.4499211372953364e+00     -2.8009089812917457e-06
      1.4499222586535587e+00     -2.7414752069346039e-06
      1.4499233562507126e+00     -2.6837252675872103e-06
      1.4499244307516048e+00     -2.6276011521358692e-06
      1.4499254827978900e+00     -2.5730473177299867e-06
      1.4499265130090302e+00     -2.5200105752946175e-06
      1.4499275219832062e+00     -2.4684399817799399e-06
      1.4499285102981869e+00     -2.4182867387823643e-06
      1.4499294785121577e+00     -2.3695040971999115e-06
      1.4499304271645086e+00     -2.3220472676104435e-06
      1.4499313567765879e+00     -2.2758733360853292e-06
      1.4499322678524202e+00     -2.2309411851733088e-06
      1.4499331608793906e+00     -2.1872114198096051e-06
      1.4499340363288993e+00     -2.1446462979238481e-06
      1.4499348946569870e+00     -2.1032096655369103e-06
      1.4499357363049317e+00     -2.0628668961513567e-06
      1.4499365616998199e+00     -2.0235848342526041e-06
      1.4499373712550929e+00     -1.9853317427479576e-06
      1.4499381653710708e+00     -1.9480772541781153e-06
      1.4499389444354522e+00     -1.9117923255402279e-06
      1.4499397088237960e+00     -1.8764491965627610e-06
      1.4499404588999827e+00     -1.8420213512698564e-06
      1.4499411950166563e+00     -1.8084834826661316e-06
      1.4499419175156512e+00     -1.7758114603614972e-06
      1.4499426267284024e+00     -1.7439823009392021e-06
      1.4499433229763392e+00     -1.7129741408486897e-06
      1.4499440065712688e+00     -1.6827662115779422e-06
      1.4499446778157432e+00     -1.6533388168281567e-06
      1.4499453370034163e+00     -1.6246733113777813e-06
      1.4499459844193907e+00     -1.5967520812848972e-06
      1.4499466203405518e+00     -1.5695585250396007e-06
      1.4499472450358957e+00     -1.5430770352459001e-06
      1.4499478587668457e+00     -1.5172929803921970e-06
      1.4499484617875622e+00     -1.4921926862697821e-06
      1.4499490543452447e+00     -1.4677634166321570e-06
      1.4499496366804243e+00     -1.4439933527704043e-06
      1.4499502090272518e+00     -1.4208715718316283e-06
      1.4499507716137745e+00     -1.3983880239538958e-06
      1.4499513246622084e+00     -1.3765335086628286e-06
      1.4499518683891985e+00     -1.3552996515087128e-06
      1.4499524030060715e+00     -1.3346788826624746e-06
      1.4499529287190798e+00     -1.3146644201869327e-06
      1.4499534457296330e+00     -1.2952502620225596e-06
      1.4499539542345221e+00     -1.2764311924627227e-06
      1.4499544544261340e+00     -1.2582028111690566e-06
      1.4499549464926598e+00     -1.2405615957902827e-06
      1.4499554306183045e+00     -1.2235050133215711e-06
      1.4499559069835031e+00     -1.2070317010299256e-06
      1.4499563757651577e+00     -1.1911417460431383e-06
      1.4499568371369211e+00     -1.1758371052848371e-06
      1.4499572912695557e+00     -1.1611222274872917e-06
      1.4499577383314255e+00     -1.1470049724266359e-06
      1.4499581784892135e+00     -1.1334979807495569e-06
      1.4499586119090182e+00     -1.1206207540521722e-06
      1.4499590387581172e+00     -1.1084029092473606e-06
      1.4499594592079577e+00     -1.0968894890495202e-06
      1.4499598734395518e+00     -1.0861501312334822e-06
      1.4499602816540460e+00     -1.0762961320146074e-06
      1.4499606840958179e+00     -1.0675155737573616e-06
      1.4499610811115466e+00     -1.0601567099753292e-06
      1.4499614733433470e+00     -1.0549742401771324e-06
      1.4499618627278748e+00     -1.0542095513561427e-06
      1.4499781284838227e+00     -6.8527712991179040e-05
      1.4500000000102393e+00     -2.6898015125011230e-12
      1.4500000008119145e+00     -2.0815482725870663e-10
      1.4500000060153362e+00     -1.4744454345029755e-09
      1.4500000218368783e+00     -5.0427007402125308e-09
      1.4500000557154347e+00     -1.2015336377577547e-08
      1.4500001151408808e+00     -2.3095613744760111e-08
      1.4500002069801308e+00     -3.8588138799949349e-08
      1.4500003372393997e+00     -5.8515150264075319e-08
      1.4500005110855907e+00     -8.2740017627623906e-08
      1.4500007329798674e+00     -1.1105784885939835e-07
      1.4500010068392992e+00     -1.4325117526952860e-07
      1.4500011495771195e+00      2.2896627738088934e-07
      1.4500013361889543e+00     -1.7912023876924586e-07
      1.4500017242920256e+00     -2.1849749803433745e-07
      1.4500019054502213e+00      3.1956712619208055e-07
      1.4500021742568436e+00     -2.6125319044984370e-07
      1.4500026891237792e+00     -3.0729618806192107e-07
      1.4500027448803865e+00      4.0683048455294428e-07
      1.4500032719360028e+00     -3.5657259268905776e-07
      1.4500036834403449e+00      4.9462922488063688e-07
      1.4500039257978330e+00     -4.0906341601412776e-07
      1.4500046539237874e+00     -4.6478205536774650e-07
      1.4500047280879576e+00      5.8447361560475948e-07
      1.4500054596808305e+00     -5.2377192184403907e-07
      1.4500058842509469e+00      6.7724602531856437e-07
      1.4500063466257604e+00     -5.8610438530716264e-07
      1.4500071572845374e+00      7.7360051289063137e-07
      1.4500073185392612e+00     -6.5187709959816926e-07
      1.4500083794578045e+00     -7.2121271999914350e-07
      1.4500085529261093e+00      8.7409998106057192e-07
      1.4500095337043559e+00     -7.9425800080412180e-07
      1.4500100774838902e+00      9.7927532801275924e-07
      1.4500107859186531e+00     -8.7118325094103341e-07
      1.4500117379410018e+00      1.0896556766782041e-06
      1.4500121410876934e+00     -9.5218212297629792e-07
      1.4500135420315878e+00      1.2057863329581198e-06
      1.4500136045769820e+00     -1.0374717117050126e-06
      1.4500151821630203e+00     -1.1272929408643635e-06
      1.4500154983099558e+00      1.3282411173374122e-06
      1.4500168800674713e+00     -1.2219112192923143e-06
      1.4500176162216163e+00      1.4576320635058775e-06
      1.4500187049934197e+00     -1.3216173506498829e-06
      1.4500199061806247e+00      1.5946179768852489e-06
      1.4500206641641149e+00     -1.4267286835310325e-06
      1.4500223796558784e+00      1.7399126737237096e-06
      1.4500227653645963e+00     -1.5375904914923055e-06
      1.4500250169865934e+00     -1.6545775754397027e-06
      1.4500250492683657e+00      1.8942934031153897e-06
      1.4500274280771088e+00     -1.7780960841333670e-06
      1.4500279289011910e+00      2.0586098012901502e-06
      1.4500300083911124e+00     -1.9085855524812040e-06
      1.4500310338242688e+00      2.2337936585617037e-06
      1.4500327684487955e+00     -2.0465211618303500e-06
      1.4500343808357836e+00      2.4208697570427162e-06
      1.4500357195978677e+00     -2.1924162314643914e-06
      1.4500379884228125e+00      2.6209680433482078e-06
      1.4500388740814212e+00     -2.3468249555502001e-06
      1.4500418769438870e+00      2.8353374254787726e-06
      1.4500422451119268e+00     -2.5103454041690490e-06
      1.4500458469519830e+00     -2.6836228099584153e-06
      1.4500460688367465e+00      3.0653615216977561e-06
      1.4500496950025010e+00     -2.8673531624552150e-06
      1.4500505888550925e+00      3.3125767389157997e-06
      1.4500538058990629e+00     -3.0622871299697381e-06
      1.4500554643388399e+00      3.5786931186293535e-06
      1.4500581976172737e+00     -3.2692343239189656e-06
      1.4500607255231883e+00      3.8656184623220573e-06
      1.4500628895879832e+00     -3.4890679141560798e-06
      1.4500664058928356e+00      4.1754863411707428e-06
      1.4500679028233352e+00     -3.7227295980544210e-06
      1.4500725425888854e+00      4.5106887158396999e-06
      1.4500732600546717e+00     -3.9712349234884610e-06
      1.4500789858834005e+00     -4.2356789682434126e-06
      1.4500791768774806e+00      4.8739140520164635e-06
      1.4500851069460174e+00     -4.5172423852598397e-06
      1.4500863546910170e+00      5.2681920265123756e-06
      1.4500916520945808e+00     -4.8171978300654818e-06
      1.4500941272549956e+00      5.6969461841784930e-06
      1.4500986525940334e+00     -5.1369167851862593e-06
      1.4501025518162896e+00      6.1640562304504062e-06
      1.4501061423378934e+00     -5.4778767758967604e-06
      1.4501116924919559e+00      6.6739320319698794e-06
      1.4501141580839230e+00     -5.8416689259103446e-06
      1.4501216212619226e+00      7.2316018664469328e-06
      1.4501227397114431e+00     -6.2300057355397538e-06
      1.4501319305019669e+00     -6.6447288995799533e-06
      1.4501324191341778e+00      7.8428180616658703e-06
      1.4501417774447514e+00     -7.0878169488907019e-06
      1.4501441775178054e+00      8.5141839791166078e-06
      1.4501523315687765e+00     -7.5613925174188078e-06
      1.4501569998476891e+00      9.2533074333198186e-06
      1.4501636483025575e+00     -8.0677290785937494e-06
      1.4501710035154221e+00      1.0068987161508265e-05
      1.4501757878631178e+00     -8.6092569697304422e-06
      1.4501863221745721e+00      1.0971440868837140e-05
      1.4501888156752711e+00     -9.1885683073547814e-06
      1.4502028028218437e+00     -9.8084199467319162e-06
      1.4502031085060545e+00      1.1972585682315019e-05
      1.4502178265243608e+00     -1.0471733122028747e-05
      1.4502215375525747e+00      1.3086384814203617e-05
      1.4502339706519356e+00     -1.1181588181577777e-05
      1.4502418107618900e+00      1.4329278571789432e-05
      1.4502513262540091e+00     -1.1941213129144444e-05
      1.4502641609190843e+00      1.5720724409400492e-05
      1.4502699921106670e+00     -1.2753965042527028e-05
      1.4502888582009947e+00      1.7283879668962476e-05
      1.4502900752921746e+00     -1.3623302649605958e-05
      1.4503116917151568e+00     -1.4552745602663310e-05
      1.4503162176568514e+00      1.9046471528178394e-05
      1.4503349666739684e+00     -1.5545812853936163e-05
      1.4503466085179120e+00      2.1041913017547702e-05
      1.4503600353124464e+00     -1.6605932561247043e-05
      1.4503804658765136e+00      2.3310747609163719e-05
      1.4503870429879415e+00     -1.7736319402057426e-05
      1.4504161454675981e+00     -1.8939813769789031e-05
      1.4504183054618209e+00      2.5902542074211988e-05
      1.4504475088728710e+00     -2.0218662633731897e-05
      1.4504607424983926e+00      2.8878394012677049e-05
      1.4504813092317617e+00     -2.1574206051604521e-05
      1.4505085160160809e+00      3.2314284728482453e-05
      1.4505177314159734e+00     -2.3006441852318825e-05
      1.4505569671591134e+00     -2.4513453220871732e-05
      1.4505625205374784e+00      3.6305626562461154e-05
      1.4505992117156146e+00     -2.6090630476894189e-05
      1.4506238478601026e+00      4.0973528229258114e-05
      1.4506446583623642e+00     -2.7729539038065982e-05
      1.4506934893031569e+00     -2.9416337004686934e-05
      1.4506938428710849e+00      4.6473539787253239e-05
      1.4507458604809846e+00     -3.1129708190919535e-05
      1.4507741792124307e+00      5.3008094657357397e-05
      1.4508018750740668e+00     -3.2838295717619045e-05
      1.4508615328961807e+00     -3.4499499836611414e-05
      1.4508669634811848e+00      6.0844551725031725e-05
      1.4509246224395580e+00     -3.6073795469748717e-05
      1.4509748813776859e+00      7.0341925611407219e-05
      1.4509904727831704e+00     -3.7648095348640261e-05
      1.4510576152392336e+00     -4.0171175201624312e-05
      1.4511014068662318e+00      8.1991499543931524e-05
      1.4511252506492662e+00     -4.7107335787178324e-05
      1.4511966300450136e+00     -6.1566492034401205e-05
      1.4512511085830400e+00      9.6480290295068201e-05
      1.4512744796757462e+00     -8.2594137567695980e-05

------------------------------------------------------------
Purely Imaginary QNMs (Re ~ 0)
------------------------------------------------------------
                   Re(omega)                   Im(omega)             Delta Im(omega)
  ──────────────────────────  ──────────────────────────  ──────────────────────────
     -4.5534848514913699e-76     -1.9318080103326913e+01
     -5.8784847416041358e-74     -2.0069164723368253e+01      7.5108462004133969e-01
     -2.9123722788533867e-74     -2.0319429809482212e+01      2.5026508611395926e-01
      3.6922624063783354e-73     -2.0569765763441072e+01      2.5033595395886010e-01
      1.7351156092360767e-72     -2.0820108544883617e+01      2.5034278144254429e-01
      3.9507301569293367e-72     -2.1070410784620005e+01      2.5030223973638854e-01
      2.0168857946059952e-72     -2.1320731860799423e+01      2.5032107617941790e-01
     -2.1079821426584437e-71     -2.1571039180323268e+01      2.5030731952384500e-01
     -8.8615978748758619e-71     -2.1821339805338049e+01      2.5030062501478056e-01
     -1.6144310749232320e-70     -2.2071639392324744e+01      2.5029958698669574e-01
      4.0957807924498443e-71     -2.2321931304315292e+01      2.5029191199054779e-01
      1.1393609966827562e-69     -2.2572219113286987e+01      2.5028780897169511e-01
      3.2544308067406313e-69     -2.2822502686400519e+01      2.5028357311353133e-01
      3.0062496979470221e-69     -2.3072781093776076e+01      2.5027840737555707e-01
     -9.7432665114678644e-69     -2.3323055375747320e+01      2.5027428197124379e-01
     -4.3261315620219761e-68     -2.3573325348555315e+01      2.5026997280799534e-01
     -6.3732388187715103e-68     -2.3823590994472703e+01      2.5026564591738776e-01
      5.7106899749825934e-68     -2.4073852641562954e+01      2.5026164709025167e-01
      4.5538838958291490e-67     -2.4324110283971688e+01      2.5025764240873372e-01
      8.1106498410046088e-67     -2.4574364013153822e+01      2.5025372918213407e-01
     -2.4571042427948427e-67     -2.4824613980973755e+01      2.5024996781993281e-01
     -4.1702838403054902e-66     -2.5074860246280004e+01      2.5024626530624872e-01
     -7.7834042879503582e-66     -2.5325102900952530e+01      2.5024265467252604e-01
      1.6215249576890726e-66     -2.5575342048011940e+01      2.5023914705941053e-01
      3.4828224319968642e-65     -2.5825577760971498e+01      2.5023571295955804e-01
      5.9225209358197707e-65     -2.6075810122178751e+01      2.5023236120725301e-01
     -2.5878836873554755e-65     -2.6326039215910960e+01      2.5022909373220870e-01
     -2.6416987454801080e-64     -2.6576265115020608e+01      2.5022589910964754e-01
     -3.4679525876029954e-64     -2.6826487893380396e+01      2.5022277835978812e-01
      3.6631432438312768e-64     -2.7076707624644776e+01      2.5021973126438013e-01
      1.7300211998418596e-63     -2.7326924376946831e+01      2.5021675230205531e-01
      1.3286354291951733e-63     -2.7577138217095605e+01      2.5021384014877412e-01
     -3.6386749875139311e-63     -2.7827349210989823e+01      2.5021099389421764e-01
     -8.9484005990815021e-63     -2.8077557421282968e+01      2.5020821029314533e-01
     -5.1126683722784106e-64     -2.8327762908727120e+01      2.5020548744415194e-01
      2.5342064097140477e-62     -2.8577965732882618e+01      2.5020282415549744e-01
      3.0706685272692561e-62     -2.8828165951099827e+01      2.5020021821720917e-01
     -3.5540005277264785e-62     -2.9078363618824369e+01      2.5019766772454233e-01
     -1.1850286375989730e-61     -2.9328558790195018e+01      2.5019517137064895e-01
     -2.5598652522884976e-62     -2.9578751517679709e+01      2.5019272748469135e-01
      2.7227577920279486e-61     -2.9828941852021444e+01      2.5019033434173465e-01
      3.0270938080570552e-61     -3.0079129842629367e+01      2.5018799060792318e-01
     -3.8930426497629468e-61     -3.0329315537547068e+01      2.5018569491770037e-01
     -9.9756908686377505e-61     -3.0579498983321137e+01      2.5018344577406992e-01
      1.3089076420048425e-61     -3.0829680225194988e+01      2.5018124187385027e-01
      2.2413529708031559e-60     -3.1079859307223526e+01      2.5017908202853789e-01
      1.1656559724874738e-60     -3.1330036272187275e+01      2.5017696496374953e-01
     -3.8606148607984470e-60     -3.1580211161640182e+01      2.5017488945290722e-01
     -4.4370260862775422e-60     -3.1830384016049386e+01      2.5017285440920389e-01
      5.1359734788124343e-60     -3.2080554874796249e+01      2.5017085874686273e-01
      1.0661357430994741e-59     -3.2330723776151139e+01      2.5016890135488978e-01
     -4.7291668184951861e-60     -3.2580890757362560e+01      2.5016698121142156e-01
     -2.0530529874352820e-59     -3.2831055854728824e+01      2.5016509736626347e-01
      9.2840317509471427e-61     -3.3081219103577055e+01      2.5016324884823149e-01
      3.4229041731650409e-59     -3.3331380538278424e+01      2.5016143470136853e-01
      7.7743026105777391e-60     -3.3581540192331758e+01      2.5015965405333418e-01
     -5.1502949758936754e-59     -3.3831698098397283e+01      2.5015790606552457e-01
     -2.1920896029755118e-59     -3.4081854288275551e+01      2.5015618987826826e-01
      7.2015421096518305e-59     -3.4332008792939405e+01      2.5015450466385403e-01
      4.0367559114123461e-59     -3.4582161642607844e+01      2.5015284966843865e-01
     -9.5719349787367492e-59     -3.4832312866761214e+01      2.5015122415337032e-01
     -5.9818587365925154e-59     -3.5082462494117706e+01      2.5014962735649249e-01
      1.2280217164161330e-58     -3.5332610552670111e+01      2.5014805855240496e-01
      7.4809401565941666e-59     -3.5582757069758919e+01      2.5014651708880820e-01
     -1.5283860109961880e-58     -3.5832902072079143e+01      2.5014500232022385e-01
     -7.8418196090484615e-59     -3.6083045585643490e+01      2.5014351356434616e-01
      1.8321828369941461e-58     -3.6333187635815449e+01      2.5014205017195934e-01
      6.4089272065238036e-59     -3.6583328247397922e+01      2.5014061158247358e-01
     -2.0765185778445804e-58     -3.6833467444645080e+01      2.5013919724715805e-01
     -2.8736760901958547e-59     -3.7083605251192566e+01      2.5013780654748530e-01
      2.1627808766174079e-58     -3.7333741690064571e+01      2.5013643887200487e-01
     -2.3614466933647136e-59     -3.7583876783802445e+01      2.5013509373787457e-01
     -1.9888452607474288e-58     -3.7834010554527040e+01      2.5013377072459519e-01
      7.9861207554487813e-59     -3.8084143023814832e+01      2.5013246928779154e-01
      1.5119084972414068e-58     -3.8334274212593677e+01      2.5013118877884466e-01
     -1.2054970950115146e-58     -3.8584404141308546e+01      2.5012992871486972e-01
     -8.1083263369379226e-59     -3.8834532830185857e+01      2.5012868887731088e-01
      1.2857600575701323e-58     -3.9084660299146748e+01      2.5012746896089055e-01
      9.2222719442334673e-60     -3.9334786567365377e+01      2.5012626821862938e-01
     -1.0026644449045362e-58     -3.9584911653152652e+01      2.5012508578727477e-01
      3.9822807232730747e-59     -3.9835035574637516e+01      2.5012392148486384e-01
      5.0479068825505368e-59     -4.0085158350509253e+01      2.5012277587173770e-01
     -5.2415747607521563e-59     -4.0335279999448460e+01      2.5012164893920641e-01
     -4.8662112461848852e-60     -4.0585400538288127e+01      2.5012053883966701e-01

