============================================================
QNM Convergence Report
============================================================
Date: 2026-02-15 18:48:46
Tolerance: 1.0e-04
Resolutions: 180, 190, 200
Note: only Re(ω) ≥ 0 shown (spectrum symmetric about imaginary axis)

------------------------------------------------------------
Summary
------------------------------------------------------------
Total converged QNMs: 296
  General (Re!=0, Im!=0): 184
  Purely imaginary (Re~0): 71
  Purely real (Im~0): 41

------------------------------------------------------------
General QNMs (Re != 0, Im != 0)
------------------------------------------------------------
                   Re(omega)                   Im(omega)
      9.9338132230429377e+00     -3.3677122820468877e-02
      9.9324295580699662e+00     -3.4830389267963079e-02
      9.9310057886377514e+00     -3.6035263024812872e-02
      9.9295405270815902e+00     -3.7294577287786512e-02
      9.9280323365021950e+00     -3.8611348786945346e-02
      9.9264797296338934e+00     -3.9988791461828092e-02
      9.9248811678061788e+00     -4.1430331290593293e-02
      9.9232350600235382e+00     -4.2939622381005606e-02
      9.9215397621927064e+00     -4.4520564443622103e-02
      9.9197935765312835e+00     -4.6177321780354316e-02
      9.9179947511972273e+00     -4.7914343935926564e-02
      9.9161414801851606e+00     -4.9736388175826617e-02
      9.9142319035429161e+00     -5.1648543972383359e-02
      9.9122641079703051e+00     -5.3656259700879935e-02
      9.9102361278721336e+00     -5.5765371770430429e-02
      9.9081459469490412e+00     -5.7982136440075972e-02
      9.9059915004231662e+00     -6.0313264599611227e-02
      9.9037706780112362e+00     -6.2765959827522602e-02
      9.9014813277758336e+00     -6.5347960075675240e-02
      9.8991212610066359e+00     -6.8067583372692100e-02
      9.8966882583080675e+00     -7.0933777986106797e-02
      9.8941800770984418e+00     -7.3956177538261655e-02
      9.8915944607592134e+00     -7.7145161633645626e-02
      9.8889291497121636e+00     -8.0511922627207841e-02
      9.8861818947483542e+00     -8.4068539245661808e-02
      9.8833504729866899e+00     -8.7828057868724843e-02
      9.8804327069034272e+00     -9.1804582386783504e-02
      9.8774264869490072e+00     -9.6013373678231276e-02
      9.8743297983570670e+00     -1.0047095989681423e-01
      9.8711407528554389e+00     -1.0519525893051175e-01
      9.8678576261135724e+00     -1.1020571459334295e-01
      9.8644789019091395e+00     -1.1552344834558531e-01
      9.8610033241738382e+00     -1.2117142861301290e-01
      9.8574299582906253e+00     -1.2717466010024339e-01
      9.8537582632697216e+00     -1.3356039587739532e-01
      9.8499881767383073e+00     -1.4035837547571578e-01
      9.8461202150510054e+00     -1.4760109277245531e-01
      9.8421555912805747e+00     -1.5532409809780445e-01
      9.8380963543996636e+00     -1.6356633978198987e-01
      9.8339455536402873e+00     -1.7237055131000861e-01
      9.8297074328490908e+00     -1.8178369140476708e-01
      9.8253876606844699e+00     -1.9185744576743452e-01
      9.8209936037792662e+00     -2.0264880093196563e-01
      9.8165346515886629e+00     -2.1422070282349528e-01
      9.8120226036483107e+00     -2.2664281525768870e-01
      9.8074721325019532e+00     -2.3999239692441157e-01
      9.8029013387813126e+00     -2.5435531955484680e-01
      9.7983324190479077e+00     -2.6982725523019702e-01
      9.7937924723279739e+00     -2.8651506749309452e-01
      9.7893144781846964e+00     -3.0453844953135101e-01
      9.7849384882243982e+00     -3.2403186384888211e-01
      9.7807130848879815e+00     -3.4514685239233567e-01
      9.7766971773093161e+00     -3.6805480528130713e-01
      9.7729622254564603e+00     -3.9295030181396756e-01
      9.7695950129105587e+00     -4.2005517174603541e-01
      9.7667011286929704e+00     -4.4962347152963611e-01
      9.7644093742760880e+00     -4.8194763448161904e-01
      9.7628773904454871e+00     -5.1736614353586097e-01
      9.7622989109182896e+00     -5.5627320216807108e-01
      9.7629132124967288e+00     -5.9913106157077767e-01
      9.7650175718679062e+00     -6.4648592905377722e-01
      9.7689839003383234e+00     -6.9898878042857582e-01
      9.7752812816503010e+00     -7.5742300448692945e-01
      9.7845070065860771e+00     -8.2274175052717136e-01
      9.7974300945720678e+00     -8.9611935696006895e-01
      9.8150536016936840e+00     -9.7902371940659705e-01
      9.8387059559304699e+00     -1.0733206766069345e+00
      9.8701785355363096e+00     -1.1814289498434927e+00
      9.9119395758471036e+00     -1.3065579428431777e+00
      9.9674794167418721e+00     -1.4530874860529683e+00
      1.0041893239642228e+01     -1.6272039714616429e+00
      1.0142919850193575e+01     -1.8380306380205074e+00
      1.0282924024014065e+01     -2.0997910581804193e+00
      1.0483026146034256e+01     -2.4363736736944319e+00
      1.0782776232416971e+01     -2.8923372827664235e+00
      1.1266906183341995e+01     -3.5652072428687984e+00
      1.2160611341984469e+01     -4.7368330934399969e+00
      1.4317037705066683e+01     -7.9586695948793560e+00

------------------------------------------------------------
Purely Real QNMs (Im ~ 0)
------------------------------------------------------------
                   Re(omega)                   Im(omega)
  ──────────────────────────  ──────────────────────────
      1.0000000000074238e+01     -2.7847301985191412e-12
      1.0000000006009985e+01     -2.2528804185145989e-10
      1.0000000046324118e+01     -1.7341037747129867e-09
      1.0000000177676345e+01     -6.6375071233793448e-09
      1.0000000484498182e+01     -1.8050209631899056e-08
      1.0000001078339338e+01     -4.0037921136795499e-08
      1.0000002097022334e+01     -7.7546337941763223e-08
      1.0000003703626401e+01     -1.3631685521369100e-07
      1.0000006085325433e+01     -2.2279165215969219e-07
      1.0000009452107541e+01     -3.4401102394466077e-07
      1.0000014035405703e+01     -5.0750593050228527e-07
      1.0000020086669767e+01     -7.2118870331840209e-07
      1.0000027875910128e+01     -9.9324470790981857e-07
      1.0000037690242403e+01     -1.3320275187011260e-06
      1.0000049832460823e+01     -1.7459598448467351e-06
      1.0000064619665697e+01     -2.2434420728740052e-06
      1.0000082381967630e+01     -2.8327698877904553e-06
      1.0000103461287953e+01     -3.5220620202599451e-06
      1.0000128210271605e+01     -4.3191987629515717e-06
      1.0000156991325307e+01     -5.2317715202836617e-06
      1.0000190175790593e+01     -6.2670433148781221e-06
      1.0000228143258054e+01     -7.4319198796108426e-06
      1.0000271281026315e+01     -8.7329307210103853e-06
      1.0000319983706568e+01     -1.0176219349437506e-05
      1.0000374652971210e+01     -1.1767541732716264e-05
      1.0000435697443171e+01     -1.3512271939252814e-05
      1.0000503532720856e+01     -1.5415413889175771e-05
      1.0000578581532395e+01     -1.7481618121679510e-05
      1.0000661274011863e+01     -1.9715202507086092e-05
      1.0000752048089449e+01     -2.2120175876641587e-05
      1.0000851349987107e+01     -2.4700263605477416e-05
      1.0000959634810975e+01     -2.7458934258751268e-05
      1.0001077367231803e+01     -3.0399426492647651e-05
      1.0001205022244642e+01     -3.3524775486314750e-05
      1.0001343085999322e+01     -3.6837838264350572e-05
      1.0001492056693378e+01     -4.0341317349271901e-05
      1.0001652445519433e+01     -4.4037782257330728e-05
      1.0001824777659323e+01     -4.7929688417517620e-05
      1.0002009593317483e+01     -5.2019393151565676e-05
      1.0002207448786409e+01     -5.6309168401632122e-05
      1.0002885081322495e+01     -7.0400522596102653e-05

------------------------------------------------------------
Purely Imaginary QNMs (Re ~ 0)
------------------------------------------------------------
                   Re(omega)                   Im(omega)             Delta Im(omega)
  ──────────────────────────  ──────────────────────────  ──────────────────────────
      2.7620820013689659e-67     -2.2232135511301546e+01
      3.7592914346927666e-66     -2.2738135457370877e+01      5.0599994606933052e-01
     -3.9588036531051689e-66     -2.2991024674981009e+01      2.5288921761013228e-01
     -2.4771914518403178e-65     -2.3243756278049645e+01      2.5273160306863574e-01
     -2.8810086186390436e-65     -2.3496324982598960e+01      2.5256870454931502e-01
      5.4615108512623884e-65     -2.3748821104098017e+01      2.5249612149905687e-01
      2.1560560819327443e-64     -2.4001213709837153e+01      2.5239260573913569e-01
      1.3980844649123172e-64     -2.4253500603978999e+01      2.5228689414184657e-01
     -6.2681779541686620e-64     -2.4505703288410402e+01      2.5220268443140270e-01
     -1.5146496019084427e-63     -2.4757821749303218e+01      2.5211846089281664e-01
      7.4100270462414768e-65     -2.5009857530401970e+01      2.5203578109875124e-01
      5.6208071074352428e-63     -2.5261818253772432e+01      2.5196072337046260e-01
      7.5311711833685750e-63     -2.5513707565504912e+01      2.5188931173248008e-01
     -9.3351223360414817e-63     -2.5765528172904702e+01      2.5182060739978951e-01
     -3.7171425181570183e-62     -2.6017284215531536e+01      2.5175604262683393e-01
     -1.5099036958076000e-62     -2.6268979098204344e+01      2.5169488267280826e-01
      1.0022279455392330e-61     -2.6520615559092661e+01      2.5163646088831726e-01
      1.5915290504805818e-61     -2.6772196541471239e+01      2.5158098237857729e-01
     -1.3027371627825000e-61     -2.7023724824856377e+01      2.5152828338513800e-01
     -5.9872443769673144e-61     -2.7275202838969051e+01      2.5147801411267423e-01
     -2.1429362760142472e-61     -2.7526632925997603e+01      2.5143008702855241e-01
      1.4580984219705018e-60     -2.7778017341282350e+01      2.5138441528474686e-01
      1.8665790191972119e-60     -2.8029358154056364e+01      2.5134081277401421e-01
     -2.2560200551913887e-60     -2.8280657304724844e+01      2.5129915066847985e-01
     -6.5558940532685440e-60     -2.8531916649073509e+01      2.5125934434866437e-01
      6.7217183170856187e-61     -2.8783137929917569e+01      2.5122128084406015e-01
      1.6316800563964671e-59     -2.9034322779512650e+01      2.5118484959508081e-01
      9.3149700342907528e-60     -2.9285472747185590e+01      2.5114996767294073e-01
     -3.1495566619220342e-59     -2.9536589301370942e+01      2.5111655418535150e-01
     -3.9222289293245526e-59     -2.9787673825254849e+01      2.5108452388390745e-01
      4.6770702757186727e-59     -3.0038727627561229e+01      2.5105380230638019e-01
      1.0649521803310783e-58     -3.0289751951646512e+01      2.5102432408528230e-01
     -4.5799296057625615e-59     -3.0540747975517540e+01      2.5099602387102848e-01
     -2.3244967422818599e-58     -3.0791716814585982e+01      2.5096883906844170e-01
     -3.3908515860390052e-60     -3.1042659528634555e+01      2.5094271404857338e-01
      4.3800941039741759e-58     -3.1293577125485800e+01      2.5091759685124515e-01
      1.4913305470651605e-58     -3.1544470562170890e+01      2.5089343668508945e-01
     -7.3978309125933278e-58     -3.1795340748303037e+01      2.5087018613214696e-01
     -4.5013689942179030e-58     -3.2046188550278146e+01      2.5084780197510881e-01
      1.1506157709637779e-57     -3.2297014793400002e+01      2.5082624312185686e-01
      9.6141684082089657e-58     -3.2547820263366958e+01      2.5080546996695574e-01
     -1.6877594510196967e-57     -3.2798605709016776e+01      2.5078544564981797e-01
     -1.7123538236927337e-57     -3.3049371845089048e+01      2.5076613607227216e-01
      2.3871254372349131e-57     -3.3300119353734054e+01      2.5074750864500572e-01
      2.6780361707410566e-57     -3.3550848885837361e+01      2.5072953210330695e-01
     -3.3143960153780758e-57     -3.3801561063121319e+01      2.5071217728395823e-01
     -3.7464931322642130e-57     -3.4052256480149801e+01      2.5069541702848142e-01
      4.5561349088542369e-57     -3.4302935705467732e+01      2.5067922531793130e-01
      4.6899183945670076e-57     -3.4553599282619118e+01      2.5066357715138565e-01
     -6.1722634797902739e-57     -3.4804247731755233e+01      2.5064844913611495e-01
     -5.1602142824015560e-57     -3.5054881551230721e+01      2.5063381947548891e-01
      8.1036313030693427e-57     -3.5305501218493028e+01      2.5061966726230622e-01
      4.7437064441632964e-57     -3.5556107190756236e+01      2.5060597226320880e-01
     -1.0061639377315981e-56     -3.5806699906211051e+01      2.5059271545481465e-01
     -3.1092523571159420e-57     -3.6057279785431284e+01      2.5057987922023273e-01
      1.1475135323726356e-56     -3.6307847232152831e+01      2.5056744672154707e-01
      2.4235535416849770e-58     -3.6558402633583320e+01      2.5055540143048916e-01
     -1.1600335453715322e-56     -3.6808946361171614e+01      2.5054372758829402e-01
      3.3337335582663187e-57     -3.7059478771962695e+01      2.5053241079108091e-01
      9.8543941184956289e-57     -3.7310000209545564e+01      2.5052143758286860e-01
     -6.5433966382261892e-57     -3.7560511004068339e+01      2.5051079452277492e-01
     -6.2743440902663259e-57     -3.7811011472272568e+01      2.5050046820422978e-01
      8.1268727485536018e-57     -3.8061501918638292e+01      2.5049044636572404e-01
      1.7956519495404794e-57     -3.8311982637020279e+01      2.5048071838198638e-01
     -7.3379777404503614e-57     -3.8562453911035632e+01      2.5047127401535363e-01
      2.0067196206844465e-57     -3.8812916012963001e+01      2.5046210192736851e-01
      4.5544627401423616e-57     -3.9063369203345886e+01      2.5045319038288483e-01
     -3.7636843438498976e-57     -3.9313813733190202e+01      2.5044452984431587e-01
     -1.2259672206762928e-57     -3.9564249847081449e+01      2.5043611389124720e-01
      3.2266284574919128e-57     -3.9814677783087831e+01      2.5042793600638191e-01
     -1.0194871854293561e-57     -4.0065097768332507e+01      2.5041998524467601e-01

