============================================================
QNM Convergence Report
============================================================
Date: 2026-04-01 19:26:11
Tolerance: 1.0e-04
Resolutions: 180, 200
Note: only Re(ω) ≥ 0 shown (spectrum symmetric about imaginary axis)

------------------------------------------------------------
Summary
------------------------------------------------------------
Total converged QNMs: 245
  General (Re!=0, Im!=0): 76
  Purely imaginary (Re~0): 0
  Purely real (Im~0): 169

------------------------------------------------------------
General QNMs (Re != 0, Im != 0)
------------------------------------------------------------
                   Re(omega)                   Im(omega)
      2.2000438840329002e+00     -2.8294293954173564e-06
      2.2000488782000120e+00     -3.0752530826250018e-06
      2.2000508240972736e+00      3.9360620454757451e-06
      2.2000542497762234e+00     -3.3338955458081078e-06
      2.2000584698194543e+00      4.3577505989936041e-06
      2.2000600190054929e+00     -3.6060173637223085e-06
      2.2000662075815787e+00     -3.8923397759082158e-06
      2.2000667466588695e+00      4.8035381563399497e-06
      2.2000728387619199e+00     -4.1936468467793896e-06
      2.2000756992990027e+00      5.2760500559877590e-06
      2.2000799374886495e+00     -4.5107879962757610e-06
      2.2000853769087327e+00      5.7781021927195673e-06
      2.2000875305176826e+00     -4.8446808841077113e-06
      2.2000956465568411e+00     -5.1963146349784239e-06
      2.2000958336739997e+00      6.3127480018424290e-06
      2.2001043164139880e+00     -5.5667533928325742e-06
      2.2001071293750338e+00      6.8833248630648403e-06
      2.2001135731561816e+00     -5.9571401926214530e-06
      2.2001193300285986e+00      7.4935026799663405e-06
      2.2001234522808972e+00     -6.3687011377888900e-06
      2.2001325086123495e+00      8.1473367462382805e-06
      2.2001339919003993e+00     -6.8027498702059577e-06
      2.2001452329404017e+00     -7.2606923162349384e-06
      2.2001467458883952e+00      8.8493267640926783e-06
      2.2001572193542014e+00     -7.7440316876917220e-06
      2.2001621313446229e+00      9.6044838678953529e-06
      2.2001699983535103e+00     -8.2543737094494936e-06
      2.2001787642749209e+00      1.0418407653042107e-05
      2.2001836206572656e+00     -8.7934320359815534e-06
      2.2001967550229842e+00      1.1297375487631568e-05
      2.2001981407597300e+00     -9.3630338068117066e-06
